Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
R,"[0.5459272861480713, 0.8786007165908813, 1.8009349389558338e-07]","[0.4878959655761719, 0.8397287130355835, -0.11185518652200699]","[0.4736897051334381, 0.7453955411911011, -0.13402868807315826]","[0.5051009058952332, 0.6608610153198242, -0.13731428980827332]","[0.5471785664558411, 0.5930489301681519, -0.1335182934999466]","[0.4234362244606018, 0.6356493234634399, -0.06965839117765427]","[0.35738804936408997, 0.5392341613769531, -0.09905342012643814]","[0.31660518050193787, 0.48238593339920044, -0.12185503542423248]","[0.2916848957538605, 0.4347646236419678, -0.13323652744293213]","[0.478974848985672, 0.6189910173416138, -0.03106597252190113]","[0.452266126871109, 0.48583316802978516, -0.053343724459409714]","[0.44542115926742554, 0.40097928047180176, -0.07507272064685822]","[0.42903101444244385, 0.33696219325065613, -0.08725310117006302]","[0.5342090725898743, 0.6230735182762146, -0.00628254609182477]","[0.5507645606994629, 0.5484786033630371, -0.055432144552469254]","[0.5597604513168335, 0.5798063278198242, -0.08654281497001648]","[0.551552414894104, 0.6038135290145874, -0.0921013131737709]","[0.5875956416130066, 0.6342873573303223, 0.010139253921806812]","[0.6050127744674683, 0.5526924133300781, -0.02377651259303093]","[0.6237351894378662, 0.5007968544960022, -0.0415903702378273]","[0.6245011687278748, 0.44903624057769775, -0.048698123544454575]"
L,"[0.43943628668785095, 0.9055073857307434, 1.302874693465128e-06]","[0.5241198539733887, 0.8516680598258972, -0.07612239569425583]","[0.5587659478187561, 0.7463580965995789, -0.10126908123493195]","[0.5412029027938843, 0.6532044410705566, -0.12238592654466629]","[0.4943932592868805, 0.5816590189933777, -0.13781116902828217]","[0.5964412093162537, 0.6437024474143982, -0.0008119436679407954]","[0.6561180949211121, 0.5535997152328491, -0.003204032313078642]","[0.6987607479095459, 0.49024927616119385, -0.0038384217768907547]","[0.7274237275123596, 0.4493272006511688, -0.004411646630614996]","[0.525528073310852, 0.6232293248176575, 0.012265422381460667]","[0.5268954038619995, 0.5076439380645752, 0.008339964784681797]","[0.5390284061431885, 0.42495787143707275, -0.0014741457998752594]","[0.5490792989730835, 0.3586568832397461, -0.0061487010680139065]","[0.45994657278060913, 0.6324906349182129, 0.011049918830394745]","[0.45304685831069946, 0.5426283478736877, -0.028341302648186684]","[0.4641851782798767, 0.5598823428153992, -0.06338685005903244]","[0.46462389826774597, 0.5873213410377502, -0.07423080503940582]","[0.4009449779987335, 0.6518221497535706, 0.0028649456799030304]","[0.37195321917533875, 0.5697339177131653, -0.04030312970280647]","[0.3553033471107483, 0.5209066867828369, -0.07519914954900742]","[0.3422715663909912, 0.48561033606529236, -0.0940084382891655]"
L,"[0.44995009899139404, 0.9334434270858765, 1.1078959687438328e-06]","[0.5233166217803955, 0.8977550268173218, -0.08151926100254059]","[0.5615166425704956, 0.8028510212898254, -0.1219545528292656]","[0.5230762362480164, 0.7017374038696289, -0.1553165465593338]","[0.47193777561187744, 0.621441662311554, -0.18685060739517212]","[0.6115358471870422, 0.6695407032966614, -0.07594605535268784]","[0.6872009038925171, 0.5562018156051636, -0.11649671941995621]","[0.7389643788337708, 0.48625457286834717, -0.1456986367702484]","[0.7755733728408813, 0.42722761631011963, -0.167250394821167]","[0.5317151546478271, 0.634597897529602, -0.07196420431137085]","[0.5397858619689941, 0.48545539379119873, -0.11932439357042313]","[0.5566373467445374, 0.39333105087280273, -0.1603824347257614]","[0.5649549961090088, 0.3184710144996643, -0.18694064021110535]","[0.4550163149833679, 0.6452226042747498, -0.07625267654657364]","[0.4297201335430145, 0.5539652705192566, -0.14067520201206207]","[0.4381752610206604, 0.5749150514602661, -0.17895753681659698]","[0.44196707010269165, 0.5895954370498657, -0.1925084888935089]","[0.38091015815734863, 0.679764986038208, -0.08636194467544556]","[0.3505597710609436, 0.5853278636932373, -0.1374887228012085]","[0.3364769220352173, 0.5226876735687256, -0.16296163201332092]","[0.3295917809009552, 0.46342748403549194, -0.17635805904865265]"
R,"[0.553460955619812, 0.902522087097168, 5.973723204988346e-07]","[0.46654200553894043, 0.8527036309242249, -0.07515053451061249]","[0.43446075916290283, 0.7533416748046875, -0.10696329921483994]","[0.44960954785346985, 0.6493446230888367, -0.13424769043922424]","[0.5024247765541077, 0.5869917869567871, -0.15356309711933136]","[0.40062427520751953, 0.6459333896636963, -0.029283495619893074]","[0.34277909994125366, 0.5484762787818909, -0.06335636973381042]","[0.3087770640850067, 0.4886266589164734, -0.0875144749879837]","[0.2879302501678467, 0.44301658868789673, -0.10308491438627243]","[0.4717385470867157, 0.6220027804374695, -0.012095934711396694]","[0.4664589464664459, 0.4977744519710541, -0.03937292471528053]","[0.4608423709869385, 0.42011559009552, -0.05777210369706154]","[0.45405614376068115, 0.3558468520641327, -0.06826119124889374]","[0.5354392528533936, 0.6284912824630737, -0.005937798880040646]","[0.5519121885299683, 0.5209062099456787, -0.04011046513915062]","[0.5351393222808838, 0.5572125911712646, -0.036550138145685196]","[0.5193403363227844, 0.6013088226318359, -0.02249480038881302]","[0.5961077213287354, 0.6493498682975769, -0.008588227443397045]","[0.6164814829826355, 0.568607747554779, -0.0359579436480999]","[0.6382853388786316, 0.5212744474411011, -0.0426129475235939]","[0.6551997661590576, 0.48085692524909973, -0.040314991027116776]"
L,"[0.4375123083591461, 0.9261982440948486, 8.126751254167175e-07]","[0.5221899151802063, 0.8771498203277588, -0.06373140215873718]","[0.559432864189148, 0.7728520035743713, -0.08621612191200256]","[0.5046374797821045, 0.6704506874084473, -0.10511123389005661]","[0.4481216371059418, 0.5995186567306519, -0.12046083062887192]","[0.6026075482368469, 0.6434647440910339, -0.03154239058494568]","[0.67636638879776, 0.5407371520996094, -0.05366431549191475]","[0.7227928042411804, 0.47920238971710205, -0.06971197575330734]","[0.7581119537353516, 0.4283140301704407, -0.08203619718551636]","[0.5317469835281372, 0.6179875135421753, -0.026549218222498894]","[0.5509883761405945, 0.48316168785095215, -0.0561002641916275]","[0.5659748315811157, 0.40004611015319824, -0.08581503480672836]","[0.5708516240119934, 0.33545637130737305, -0.10468419641256332]","[0.46148473024368286, 0.6285796761512756, -0.03002867102622986]","[0.4426097869873047, 0.5405381917953491, -0.08243978023529053]","[0.44892382621765137, 0.5625514388084412, -0.11716445535421371]","[0.44785594940185547, 0.5829229354858398, -0.12787698209285736]","[0.399212121963501, 0.6593039035797119, -0.038089603185653687]","[0.3778367042541504, 0.572248101234436, -0.07965616881847382]","[0.36627477407455444, 0.5246530771255493, -0.1025567278265953]","[0.35538530349731445, 0.48030000925064087, -0.11358155310153961]"
L,"[0.4723852574825287, 0.8383698463439941, 1.704791088741331e-06]","[0.4801894724369049, 0.8280613422393799, -0.14018870890140533]","[0.4791913330554962, 0.7544994950294495, -0.19131867587566376]","[0.44607681035995483, 0.6735492944717407, -0.21600843966007233]","[0.4119816720485687, 0.5894290208816528, -0.23358741402626038]","[0.5767397880554199, 0.6358961462974548, -0.10488155484199524]","[0.6337528228759766, 0.5429472327232361, -0.12756462395191193]","[0.6743121147155762, 0.4760066270828247, -0.14308907091617584]","[0.706561267375946, 0.4268442392349243, -0.15089812874794006]","[0.5285935997962952, 0.613659679889679, -0.04777814820408821]","[0.5521551370620728, 0.48502296209335327, -0.06780469417572021]","[0.5650722980499268, 0.39870309829711914, -0.09320852905511856]","[0.585179328918457, 0.33160045742988586, -0.10640323907136917]","[0.47935399413108826, 0.6155638694763184, -0.002247571013867855]","[0.45432424545288086, 0.540203332901001, -0.044624097645282745]","[0.42205971479415894, 0.5486490726470947, -0.08011255413293839]","[0.4094046950340271, 0.5638437867164612, -0.08940501511096954]","[0.4362431466579437, 0.6262764930725098, 0.03355981782078743]","[0.4208577871322632, 0.5556461215019226, 0.00048177948337979615]","[0.4147343039512634, 0.5288930535316467, -0.021429210901260376]","[0.41937410831451416, 0.5200896859169006, -0.030025070533156395]"
L,"[0.4672977328300476, 0.9472173452377319, 1.4606804370487225e-06]","[0.48622867465019226, 0.929764986038208, -0.1457311064004898]","[0.49377700686454773, 0.842144250869751, -0.1990884691476822]","[0.4437994956970215, 0.744456946849823, -0.22601470351219177]","[0.40149399638175964, 0.6525251269340515, -0.24677762389183044]","[0.5954917073249817, 0.6942662000656128, -0.12912164628505707]","[0.6633133888244629, 0.5846954584121704, -0.16530588269233704]","[0.7102689743041992, 0.5113208293914795, -0.1927390694618225]","[0.7490713000297546, 0.4480672776699066, -0.2092113196849823]","[0.5350764393806458, 0.6627493500709534, -0.0718725323677063]","[0.5621044039726257, 0.5251291990280151, -0.10452942550182343]","[0.5849608182907104, 0.42860543727874756, -0.13680952787399292]","[0.6024835109710693, 0.35019752383232117, -0.15566115081310272]","[0.4739554524421692, 0.6672508120536804, -0.025582976639270782]","[0.44086986780166626, 0.5886868238449097, -0.07261943072080612]","[0.4109291136264801, 0.6162536144256592, -0.10353375971317291]","[0.39807334542274475, 0.6383406519889832, -0.10908755660057068]","[0.41847652196884155, 0.6861482858657837, 0.00963767059147358]","[0.4061099588871002, 0.6001546382904053, -0.021279150620102882]","[0.403825044631958, 0.5617625713348389, -0.03788807988166809]","[0.41509753465652466, 0.5349846482276917, -0.0435490719974041]"
R,"[0.5568723678588867, 0.8255432844161987, 3.2566194363425893e-07]","[0.4480995535850525, 0.7740848660469055, 0.016162816435098648]","[0.40597963333129883, 0.7032898664474487, -0.0015135315479710698]","[0.4023962616920471, 0.6453332901000977, -0.041819047182798386]","[0.4293639659881592, 0.5871078372001648, -0.08267110586166382]","[0.5080377459526062, 0.5894128680229187, 0.06485819071531296]","[0.5170281529426575, 0.4802262485027313, 0.061246052384376526]","[0.5192015767097473, 0.40475088357925415, 0.06405419856309891]","[0.5303096771240234, 0.34517836570739746, 0.060894645750522614]","[0.537493109703064, 0.5988463163375854, 0.015480302274227142]","[0.4979998469352722, 0.5113938450813293, -0.039448659867048264]","[0.45896798372268677, 0.577657163143158, -0.05509624257683754]","[0.45748278498649597, 0.6515706777572632, -0.046665966510772705]","[0.5628064274787903, 0.6097670197486877, -0.040533170104026794]","[0.5242778062820435, 0.5222568511962891, -0.08795912563800812]","[0.46562767028808594, 0.5577697157859802, -0.08563430607318878]","[0.4475061893463135, 0.5999084115028381, -0.06953904032707214]","[0.5845768451690674, 0.6232497692108154, -0.09848381578922272]","[0.6181523203849792, 0.5419729351997375, -0.12238701432943344]","[0.640373706817627, 0.49037715792655945, -0.12813366949558258]","[0.6732624173164368, 0.4436589479446411, -0.12994934618473053]"
L,"[0.4468719959259033, 0.8921377658843994, 1.8391978073850623e-07]","[0.5314985513687134, 0.8492475748062134, -0.022366805002093315]","[0.5884521007537842, 0.7415838241577148, -0.024894220754504204]","[0.5979684591293335, 0.6386436820030212, -0.029883207753300667]","[0.5484799742698669, 0.5797568559646606, -0.033064745366573334]","[0.5563793778419495, 0.6689797639846802, -0.0009577087475918233]","[0.614402711391449, 0.5652914047241211, -8.230181992985308e-05]","[0.641654372215271, 0.5108144283294678, 0.008435869589447975]","[0.6614111661911011, 0.467367947101593, 0.01176418550312519]","[0.50557541847229, 0.6398800015449524, -0.006671078968793154]","[0.4999226927757263, 0.5023518800735474, -0.011988627724349499]","[0.5008500814437866, 0.42113474011421204, -0.008049869909882545]","[0.49423086643218994, 0.3594134449958801, -0.003375663422048092]","[0.457518607378006, 0.6394673585891724, -0.017615661025047302]","[0.4633461833000183, 0.5251263976097107, -0.04029057174921036]","[0.4927929639816284, 0.5434471368789673, -0.04291690140962601]","[0.4994935691356659, 0.5736716389656067, -0.038415782153606415]","[0.40910816192626953, 0.6534777879714966, -0.03142854571342468]","[0.37168288230895996, 0.5702224969863892, -0.06294362246990204]","[0.3525089919567108, 0.508609414100647, -0.08048535138368607]","[0.3293515145778656, 0.46017372608184814, -0.08900628238916397]"
R,"[0.5643647313117981, 0.8691707849502563, 8.917235163607984e-07]","[0.4928843677043915, 0.8267810344696045, -0.12360792607069016]","[0.4702495038509369, 0.7436996698379517, -0.1588870733976364]","[0.5000258088111877, 0.6626307368278503, -0.17805281281471252]","[0.5415304899215698, 0.5835411548614502, -0.19013836979866028]","[0.40193963050842285, 0.6257318258285522, -0.04820355400443077]","[0.3417648673057556, 0.5366056561470032, -0.07813820242881775]","[0.30205512046813965, 0.47262120246887207, -0.10708260536193848]","[0.273886501789093, 0.4234768748283386, -0.12593229115009308]","[0.4697861671447754, 0.6135193705558777, -0.010578356683254242]","[0.45761436223983765, 0.48720675706863403, -0.03886536881327629]","[0.44923028349876404, 0.4000741243362427, -0.07915416359901428]","[0.440397709608078, 0.3359299302101135, -0.10597673803567886]","[0.536835789680481, 0.6209229826927185, 0.010056759230792522]","[0.5578422546386719, 0.5273575186729431, -0.04811641573905945]","[0.5645098090171814, 0.5558494329452515, -0.10350152850151062]","[0.5661209225654602, 0.5906121134757996, -0.12633128464221954]","[0.5961334109306335, 0.6323080658912659, 0.021633794531226158]","[0.611329197883606, 0.5513582229614258, -0.01983858458697796]","[0.6230496168136597, 0.5042635798454285, -0.05660998448729515]","[0.6303433775901794, 0.4649738669395447, -0.07939625531435013]"
L,"[0.45041465759277344, 0.851690411567688, 6.429570476029767e-07]","[0.5242653489112854, 0.8083316683769226, -0.04756065458059311]","[0.5619650483131409, 0.7136809229850769, -0.06015367433428764]","[0.5360583066940308, 0.6276407241821289, -0.06954456865787506]","[0.49198728799819946, 0.5781719088554382, -0.07547448575496674]","[0.5811555981636047, 0.6325391530990601, -0.022687921300530434]","[0.6395699977874756, 0.5459693670272827, -0.034482479095458984]","[0.6751269698143005, 0.49438926577568054, -0.044165100902318954]","[0.701852560043335, 0.45325860381126404, -0.053546756505966187]","[0.5229976177215576, 0.6067628264427185, -0.01912027783691883]","[0.5237911939620972, 0.5006198883056641, -0.03538072109222412]","[0.536087155342102, 0.4278186857700348, -0.05495663732290268]","[0.5403673052787781, 0.3755374252796173, -0.06988977640867233]","[0.46510934829711914, 0.6112752556800842, -0.022197643294930458]","[0.4568663239479065, 0.5274324417114258, -0.056273963302373886]","[0.47307610511779785, 0.5536726713180542, -0.08277517557144165]","[0.47656747698783875, 0.5863603949546814, -0.09364931285381317]","[0.41153407096862793, 0.6344801783561707, -0.029415111988782883]","[0.3844450116157532, 0.561533510684967, -0.06386477500200272]","[0.37041395902633667, 0.5153365135192871, -0.08870331197977066]","[0.3546125888824463, 0.4808560609817505, -0.103288434445858]"
R,"[0.5613832473754883, 0.8900755047798157, 5.568483629758703e-07]","[0.4780687093734741, 0.8499717712402344, -0.048294249922037125]","[0.430814653635025, 0.7615211009979248, -0.07952872663736343]","[0.42788663506507874, 0.6549097299575806, -0.10788960009813309]","[0.47687360644340515, 0.6007046699523926, -0.12721167504787445]","[0.4201357364654541, 0.6565166711807251, -0.058898478746414185]","[0.3678118586540222, 0.5441544651985168, -0.10316715389490128]","[0.3374564051628113, 0.4770057201385498, -0.13329605758190155]","[0.31950706243515015, 0.4290674328804016, -0.1558799147605896]","[0.4848395586013794, 0.6285136938095093, -0.05266809090971947]","[0.4883517920970917, 0.49891501665115356, -0.10005076229572296]","[0.4812024235725403, 0.4151967167854309, -0.13195481896400452]","[0.4764559268951416, 0.3420102894306183, -0.15531186759471893]","[0.5390505194664001, 0.6282569766044617, -0.04796892777085304]","[0.5562338829040527, 0.5260146856307983, -0.07169142365455627]","[0.525501549243927, 0.5591100454330444, -0.0462062768638134]","[0.499114066362381, 0.5962545871734619, -0.02452535554766655]","[0.5940589904785156, 0.6489279270172119, -0.05158331245183945]","[0.6214707493782043, 0.5699890851974487, -0.07146844267845154]","[0.649093747138977, 0.5172616839408875, -0.06810415536165237]","[0.6682551503181458, 0.466961145401001, -0.06134852394461632]"
R,"[0.5541487336158752, 0.9392322897911072, 6.657515996266739e-07]","[0.4812045395374298, 0.8780519366264343, -0.12294279783964157]","[0.460538387298584, 0.769531786441803, -0.1552537977695465]","[0.49359044432640076, 0.6722823977470398, -0.17151254415512085]","[0.5412909984588623, 0.5910285711288452, -0.17970266938209534]","[0.3802882134914398, 0.6456073522567749, -0.038152746856212616]","[0.31703072786331177, 0.5417532920837402, -0.06303701549768448]","[0.2756706774234772, 0.47017034888267517, -0.08281411230564117]","[0.24854809045791626, 0.4171852767467499, -0.09157393127679825]","[0.45513930916786194, 0.6346321105957031, 0.000617768382653594]","[0.44064655900001526, 0.4862673878669739, -0.005453180987387896]","[0.43347907066345215, 0.3934497833251953, -0.01937493495643139]","[0.41954702138900757, 0.32407432794570923, -0.02458052523434162]","[0.5347089767456055, 0.6463109254837036, 0.019794845953583717]","[0.5610359311103821, 0.5438264012336731, -0.02100653201341629]","[0.5761678218841553, 0.5631659626960754, -0.0612650141119957]","[0.576823890209198, 0.5863535404205322, -0.0723816305398941]","[0.6092541813850403, 0.6661153435707092, 0.028836535289883614]","[0.6251251697540283, 0.5767607092857361, 0.0017186520854011178]","[0.6410673260688782, 0.5227480530738831, -0.021982772275805473]","[0.6423084735870361, 0.47830212116241455, -0.03342846781015396]"
R,"[0.5704255700111389, 0.8853328227996826, 1.1427421213738853e-06]","[0.464494526386261, 0.8466096520423889, -0.06764190644025803]","[0.42237627506256104, 0.748542308807373, -0.09873421490192413]","[0.4255979657173157, 0.6566202044487, -0.13322190940380096]","[0.47201642394065857, 0.5823888778686523, -0.16240818798542023]","[0.4278661906719208, 0.6458823680877686, 0.015716517344117165]","[0.37775224447250366, 0.5551362037658691, 0.0006315363571047783]","[0.3486182689666748, 0.4945387542247772, -0.008877805434167385]","[0.3355098068714142, 0.44900834560394287, -0.014567900449037552]","[0.4884447753429413, 0.6255979537963867, 0.021552877500653267]","[0.4972839653491974, 0.5030562877655029, 0.009520300664007664]","[0.49272388219833374, 0.41583549976348877, -0.004676744807511568]","[0.49038979411125183, 0.35281863808631897, -0.01274050772190094]","[0.5429732799530029, 0.6279935240745544, 0.01167519111186266]","[0.5573969483375549, 0.5189188718795776, -0.0181267149746418]","[0.5250586867332458, 0.5399501323699951, -0.03525438532233238]","[0.5003575086593628, 0.5779808759689331, -0.03693395480513573]","[0.595644474029541, 0.6325229406356812, -0.006778423674404621]","[0.6202855110168457, 0.5556267499923706, -0.02877935767173767]","[0.6466401815414429, 0.5064190030097961, -0.050477415323257446]","[0.6719451546669006, 0.4675699472427368, -0.06384389102458954]"
R,"[0.5373647212982178, 0.9101480841636658, 6.529333518301428e-08]","[0.472673237323761, 0.8725179433822632, -0.0977967381477356]","[0.46273741126060486, 0.7754899859428406, -0.12417414039373398]","[0.5011684894561768, 0.6836367845535278, -0.13676667213439941]","[0.5428491234779358, 0.6074814796447754, -0.14312924444675446]","[0.394182026386261, 0.6468573808670044, -0.07686082273721695]","[0.3238123655319214, 0.5465314388275146, -0.11896542459726334]","[0.2800852954387665, 0.4819492995738983, -0.1509103626012802]","[0.2503282129764557, 0.42178961634635925, -0.1729194074869156]","[0.4631422758102417, 0.6233978867530823, -0.05431227385997772]","[0.43619826436042786, 0.4846044182777405, -0.09485325217247009]","[0.42313334345817566, 0.3938085436820984, -0.12985199689865112]","[0.40686702728271484, 0.3229270577430725, -0.15348748862743378]","[0.5303491353988647, 0.6284859776496887, -0.042524635791778564]","[0.5516321659088135, 0.5250071883201599, -0.10600817203521729]","[0.5661967396736145, 0.5557774305343628, -0.1429550051689148]","[0.5671156048774719, 0.5922013521194458, -0.15425916016101837]","[0.5944200158119202, 0.6499717235565186, -0.037660155445337296]","[0.6074321269989014, 0.5648384094238281, -0.08525537699460983]","[0.6164134740829468, 0.5135859847068787, -0.11024386435747147]","[0.6133902072906494, 0.4720337986946106, -0.12319691479206085]"
R,"[0.5450060367584229, 0.8546926975250244, 2.0601207495474227e-07]","[0.49465814232826233, 0.7997022867202759, -0.07974722981452942]","[0.48060885071754456, 0.7142009139060974, -0.09300218522548676]","[0.5178037285804749, 0.6291769742965698, -0.0948275700211525]","[0.5554176568984985, 0.557407021522522, -0.09062130004167557]","[0.41529208421707153, 0.6153979301452637, -0.0223071426153183]","[0.35787880420684814, 0.5285172462463379, -0.04163142293691635]","[0.3214959502220154, 0.4766120910644531, -0.06304174661636353]","[0.2929258644580841, 0.4294290244579315, -0.07776540517807007]","[0.4747813940048218, 0.5988994240760803, 0.0038494595792144537]","[0.45007142424583435, 0.4848979115486145, -0.010126875713467598]","[0.4384526014328003, 0.4160505533218384, -0.03519977256655693]","[0.42820948362350464, 0.36193668842315674, -0.053632792085409164]","[0.5269648432731628, 0.6071369647979736, 0.01874411292374134]","[0.5438154935836792, 0.5203335285186768, -0.01843610405921936]","[0.560527503490448, 0.5344367623329163, -0.05299510434269905]","[0.5674892067909241, 0.5540822148323059, -0.0680345818400383]","[0.5699754953384399, 0.6274477243423462, 0.027777664363384247]","[0.5788304209709167, 0.5568975806236267, -0.0026826963294297457]","[0.5875945687294006, 0.5263366103172302, -0.023842334747314453]","[0.5874941945075989, 0.5032516717910767, -0.03547118976712227]"
R,"[0.5411192774772644, 0.8651273250579834, 2.9318519523258146e-07]","[0.46347755193710327, 0.8239514827728271, -0.09674374759197235]","[0.4445800185203552, 0.7321708798408508, -0.13229967653751373]","[0.46974217891693115, 0.6453647613525391, -0.1572965681552887]","[0.5109120607376099, 0.5835438966751099, -0.17497281730175018]","[0.41900479793548584, 0.6315358281135559, -0.0547063983976841]","[0.3621082007884979, 0.5387833714485168, -0.09714213758707047]","[0.319318950176239, 0.4900830388069153, -0.12771131098270416]","[0.29538634419441223, 0.44746243953704834, -0.1439322978258133]","[0.4798296093940735, 0.6151038408279419, -0.02618914470076561]","[0.46959465742111206, 0.49636390805244446, -0.055207259953022]","[0.46322089433670044, 0.4203154444694519, -0.07375404238700867]","[0.45329055190086365, 0.35027366876602173, -0.08352620154619217]","[0.5409923195838928, 0.6209718585014343, -0.011270404793322086]","[0.5593668222427368, 0.521241307258606, -0.05264786258339882]","[0.55437833070755, 0.5591793060302734, -0.06287409365177155]","[0.5446157455444336, 0.59945148229599, -0.05681994929909706]","[0.5980373024940491, 0.6362072825431824, -0.005899734795093536]","[0.6131901144981384, 0.560560405254364, -0.033531446009874344]","[0.6318994164466858, 0.5154823064804077, -0.044545747339725494]","[0.6470485925674438, 0.4765772819519043, -0.046952854841947556]"
L,"[0.45038723945617676, 0.8362381458282471, 1.2966396525371238e-06]","[0.5087457299232483, 0.802548885345459, -0.09933400899171829]","[0.5297207236289978, 0.714798629283905, -0.13990749418735504]","[0.5100446343421936, 0.6352298855781555, -0.17187222838401794]","[0.49066945910453796, 0.559987485408783, -0.19920389354228973]","[0.5920332074165344, 0.6228121519088745, -0.03215814381837845]","[0.6445114016532898, 0.5417727828025818, -0.045332152396440506]","[0.6834192872047424, 0.4814434051513672, -0.05203614383935928]","[0.7093234062194824, 0.443350225687027, -0.05536661297082901]","[0.5300469398498535, 0.6035731434822083, -0.006262810435146093]","[0.5394710302352905, 0.49928489327430725, -0.01908460631966591]","[0.5429495573043823, 0.42716479301452637, -0.03394021466374397]","[0.5466281175613403, 0.36217907071113586, -0.04035361483693123]","[0.47077423334121704, 0.608592689037323, 0.0044451202265918255]","[0.46719110012054443, 0.5338349938392639, -0.03992658108472824]","[0.4649059772491455, 0.5682263374328613, -0.07703680545091629]","[0.45954418182373047, 0.6034989953041077, -0.08803825080394745]","[0.41865092515945435, 0.6231752634048462, 0.006956063210964203]","[0.40224650502204895, 0.5548669099807739, -0.0364043191075325]","[0.38934391736984253, 0.5183066129684448, -0.07229634374380112]","[0.3811739683151245, 0.4904673993587494, -0.0919303372502327]"
L,"[0.4791111946105957, 0.8171162009239197, 1.1010367870767368e-06]","[0.4782026708126068, 0.7914386987686157, -0.11694612354040146]","[0.4761875867843628, 0.7191144227981567, -0.1510566771030426]","[0.44118618965148926, 0.6423608064651489, -0.16225790977478027]","[0.4100187420845032, 0.5724639892578125, -0.16789095103740692]","[0.5640882849693298, 0.6173244118690491, -0.08725464344024658]","[0.6083197593688965, 0.5221371650695801, -0.10538747161626816]","[0.6409276723861694, 0.46226733922958374, -0.1208675280213356]","[0.6708911061286926, 0.4131315350532532, -0.13099327683448792]","[0.5271674394607544, 0.5963360071182251, -0.03500669077038765]","[0.5472124218940735, 0.48749154806137085, -0.0455295629799366]","[0.5610402822494507, 0.41404080390930176, -0.06581034511327744]","[0.5775243639945984, 0.360432893037796, -0.07971129566431046]","[0.4881258010864258, 0.6003727912902832, 0.007504826877266169]","[0.4591711163520813, 0.5338704586029053, -0.021196946501731873]","[0.42399242520332336, 0.5423334836959839, -0.05245107784867287]","[0.40575122833251953, 0.5597976446151733, -0.06363934278488159]","[0.45189163088798523, 0.6149198412895203, 0.041033439338207245]","[0.42612913250923157, 0.5638793706893921, 0.011345921084284782]","[0.40971025824546814, 0.5664827823638916, -0.011067494750022888]","[0.40433764457702637, 0.5835245847702026, -0.0205246452242136]"
R,"[0.533086895942688, 0.7729188203811646, 7.743250876046659e-07]","[0.4867912530899048, 0.7505866289138794, -0.09561813622713089]","[0.4752022325992584, 0.690558910369873, -0.1436309665441513]","[0.48645302653312683, 0.6304838061332703, -0.18157190084457397]","[0.5261662602424622, 0.570280909538269, -0.2188808023929596]","[0.40865349769592285, 0.6009752750396729, -0.07297558337450027]","[0.35483574867248535, 0.528544008731842, -0.10451725870370865]","[0.3178448975086212, 0.4783852696418762, -0.12944889068603516]","[0.29084745049476624, 0.4378388524055481, -0.14567166566848755]","[0.45885908603668213, 0.5925288796424866, -0.04589247703552246]","[0.44619661569595337, 0.48898088932037354, -0.07007206231355667]","[0.4455993175506592, 0.4232701361179352, -0.09657260775566101]","[0.43783944845199585, 0.3692167401313782, -0.11487387120723724]","[0.5177241563796997, 0.601792573928833, -0.028708234429359436]","[0.5501673221588135, 0.5324451327323914, -0.07126490771770477]","[0.5739879608154297, 0.5625846982002258, -0.101712666451931]","[0.5818783044815063, 0.5888344049453735, -0.1128322184085846]","[0.572246253490448, 0.6120041012763977, -0.017802875488996506]","[0.6021076440811157, 0.5546930432319641, -0.045474328100681305]","[0.6173503994941711, 0.5145625472068787, -0.06371666491031647]","[0.6187074780464172, 0.4763140082359314, -0.07558191567659378]"
R,"[0.5568892359733582, 0.8735237121582031, 8.461063885079056e-07]","[0.4824337661266327, 0.8246306777000427, -0.11461839824914932]","[0.4621354043483734, 0.7404371500015259, -0.14938324689865112]","[0.49912941455841064, 0.6620506644248962, -0.17289966344833374]","[0.5466916561126709, 0.5818518996238708, -0.190951406955719]","[0.39469224214553833, 0.6196730136871338, -0.03589684143662453]","[0.32976871728897095, 0.5308065414428711, -0.06348013877868652]","[0.29226917028427124, 0.4649977684020996, -0.08581368625164032]","[0.2663296163082123, 0.4175908863544464, -0.09787864238023758]","[0.46510109305381775, 0.6103082895278931, -0.007321023382246494]","[0.44722980260849, 0.4808514416217804, -0.030910946428775787]","[0.44082510471343994, 0.39302322268486023, -0.06186933070421219]","[0.43271347880363464, 0.3280090093612671, -0.08076499402523041]","[0.5334846377372742, 0.6197043061256409, 0.0025656430516391993]","[0.556501567363739, 0.5329209566116333, -0.06042201444506645]","[0.5672389268875122, 0.565479040145874, -0.1175108551979065]","[0.5715214014053345, 0.6030887365341187, -0.1390032172203064]","[0.5960131287574768, 0.630615234375, 0.004136791452765465]","[0.6082009077072144, 0.5513555407524109, -0.043942343443632126]","[0.6216143369674683, 0.5069049596786499, -0.08461690694093704]","[0.6297923922538757, 0.4737275242805481, -0.10890951752662659]"
