Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
L,"[0.48050740361213684, 0.8623005151748657, 1.5093982597136346e-07]","[0.5900810360908508, 0.7930241227149963, -0.03126595541834831]","[0.6292044520378113, 0.6694722175598145, -0.025464007630944252]","[0.5805030465126038, 0.5803106427192688, -0.019226301461458206]","[0.4768838882446289, 0.5796104073524475, -0.008069034665822983]","[0.6017165780067444, 0.5804758667945862, 0.02334068901836872]","[0.6041792631149292, 0.46396294236183167, -0.010296744294464588]","[0.6145728826522827, 0.49816492199897766, -0.0408199280500412]","[0.6097940802574158, 0.5651697516441345, -0.053341805934906006]","[0.5359969139099121, 0.575674295425415, 0.02436157688498497]","[0.5168306827545166, 0.4347636103630066, -0.0043871100060641766]","[0.5436151623725891, 0.4778795838356018, -0.030929146334528923]","[0.5454520583152771, 0.5496503710746765, -0.04099806770682335]","[0.47010278701782227, 0.58655846118927, 0.01456539984792471]","[0.44796857237815857, 0.4638150930404663, -0.020973915234208107]","[0.48823967576026917, 0.4977133274078369, -0.05713426694273949]","[0.49678224325180054, 0.5621819496154785, -0.0694659873843193]","[0.4085201919078827, 0.6104373335838318, 0.0015295922057703137]","[0.407642126083374, 0.5154489874839783, -0.03116135112941265]","[0.445327490568161, 0.5293956398963928, -0.061145588755607605]","[0.46273407340049744, 0.5781804919242859, -0.07681222259998322]"
L,"[0.518677830696106, 0.8102371692657471, 4.5075259436089254e-07]","[0.6134909987449646, 0.7587099075317383, -0.001541517092846334]","[0.6412217020988464, 0.6506438255310059, 0.013706263154745102]","[0.6036769151687622, 0.5760849118232727, 0.02475922740995884]","[0.521635890007019, 0.5856702923774719, 0.04090873524546623]","[0.5927725434303284, 0.5694461464881897, 0.03414369374513626]","[0.5887419581413269, 0.4767717123031616, 0.021056631579995155]","[0.6211102604866028, 0.49503809213638306, 0.01623883657157421]","[0.6218020915985107, 0.5450270175933838, 0.019162185490131378]","[0.5453417301177979, 0.5637334585189819, 0.02382531389594078]","[0.5333427786827087, 0.45099157094955444, 0.004285414703190327]","[0.5748618841171265, 0.47833696007728577, -0.005302893463522196]","[0.5694183111190796, 0.5374033451080322, -0.0009579118341207504]","[0.496319979429245, 0.57364821434021, 0.008316200226545334]","[0.48813313245773315, 0.46626582741737366, -0.014824075624346733]","[0.5286611318588257, 0.5031191110610962, -0.015000964514911175]","[0.5262684226036072, 0.549315869808197, -0.0018433177610859275]","[0.44804155826568604, 0.5954399108886719, -0.008534637279808521]","[0.4636157751083374, 0.5134655237197876, -0.037557780742645264]","[0.5025956034660339, 0.5393895506858826, -0.04504723846912384]","[0.5087509155273438, 0.5779832005500793, -0.03972344845533371]"
R,"[0.5057699680328369, 0.8620368838310242, -1.0985715448441624e-07]","[0.44586384296417236, 0.7919412851333618, -0.06672494858503342]","[0.43646493554115295, 0.6765716075897217, -0.06674261391162872]","[0.4827004671096802, 0.5967951416969299, -0.055392757058143616]","[0.5343596935272217, 0.5919656753540039, -0.031759098172187805]","[0.3844814598560333, 0.5802760124206543, 0.023337550461292267]","[0.41160348057746887, 0.46902352571487427, 0.008873087354004383]","[0.45135360956192017, 0.49905475974082947, -0.011686454527080059]","[0.4577863812446594, 0.5553452372550964, -0.0227366853505373]","[0.44858473539352417, 0.5789189338684082, 0.054406195878982544]","[0.46351927518844604, 0.4476543962955475, 0.039252132177352905]","[0.5019968152046204, 0.48524966835975647, 0.004381737671792507]","[0.5062741041183472, 0.5344807505607605, -0.016116535291075706]","[0.506391167640686, 0.5918378829956055, 0.07396148890256882]","[0.5195700526237488, 0.4773065447807312, 0.05139359086751938]","[0.5493844151496887, 0.5003898739814758, 0.009177753701806068]","[0.5424131155014038, 0.5510814189910889, -0.015520955435931683]","[0.5611523985862732, 0.6133204698562622, 0.08810947835445404]","[0.5731174945831299, 0.5215951204299927, 0.05481741204857826]","[0.5907516479492188, 0.5332973003387451, 0.018396075814962387]","[0.5813714861869812, 0.5728146433830261, -0.004303581081330776]"
R,"[0.46937933564186096, 0.8262686729431152, -6.871444497846824e-07]","[0.37611642479896545, 0.7758767008781433, -0.02656533569097519]","[0.33985352516174316, 0.669147789478302, -0.032916173338890076]","[0.3879036605358124, 0.5877274870872498, -0.0453655980527401]","[0.4559831917285919, 0.5949069261550903, -0.05040081962943077]","[0.3833305239677429, 0.5653953552246094, 0.030725257471203804]","[0.38432085514068604, 0.4626682996749878, -0.0036808685399591923]","[0.3633815050125122, 0.5027841925621033, -0.025937063619494438]","[0.3672754764556885, 0.5558189749717712, -0.03622452914714813]","[0.4351273775100708, 0.5605409145355225, 0.024414926767349243]","[0.45592600107192993, 0.43643060326576233, -0.014636349864304066]","[0.4184832274913788, 0.4884847104549408, -0.02413702942430973]","[0.4139803946018219, 0.545696496963501, -0.015919873490929604]","[0.48152682185173035, 0.5714704990386963, 0.007202352862805128]","[0.5109031200408936, 0.4634360074996948, -0.028837300837039948]","[0.4667899012565613, 0.5086873769760132, -0.02622782252728939]","[0.4575777053833008, 0.566491961479187, -0.010241535492241383]","[0.5325149297714233, 0.5985226035118103, -0.015173613093793392]","[0.5427960157394409, 0.5128627419471741, -0.03779296204447746]","[0.5062791705131531, 0.532136082649231, -0.037999287247657776]","[0.4934980571269989, 0.5799933075904846, -0.03025282733142376]"
R,"[0.48949670791625977, 0.8561825752258301, -7.498297804886533e-07]","[0.3704591393470764, 0.785496711730957, -0.03870827332139015]","[0.33876848220825195, 0.6649158000946045, -0.041823212057352066]","[0.40214675664901733, 0.5809497237205505, -0.05291280522942543]","[0.47761645913124084, 0.5902147889137268, -0.054510053247213364]","[0.38677138090133667, 0.5751543045043945, 0.07563713192939758]","[0.3804363012313843, 0.46809065341949463, 0.030090538784861565]","[0.35344499349594116, 0.5082194209098816, -0.007950610481202602]","[0.3616742789745331, 0.5690399408340454, -0.025810230523347855]","[0.4517495632171631, 0.568610668182373, 0.07231400161981583]","[0.47404444217681885, 0.42741215229034424, 0.018432943150401115]","[0.4283021092414856, 0.46893978118896484, -0.01756260171532631]","[0.4249233305454254, 0.5331382155418396, -0.023612676188349724]","[0.5096808671951294, 0.5721264481544495, 0.05148213356733322]","[0.5427645444869995, 0.44448748230934143, 0.00013511840370483696]","[0.4926007091999054, 0.4736013114452362, -0.028820186853408813]","[0.48323747515678406, 0.54413241147995, -0.030193032696843147]","[0.5739791989326477, 0.5908939242362976, 0.024250822141766548]","[0.5762984156608582, 0.4943315386772156, -0.009294405579566956]","[0.535407543182373, 0.5044901967048645, -0.03141345456242561]","[0.5219675302505493, 0.5630013346672058, -0.038199566304683685]"
L,"[0.5312319397926331, 0.901267409324646, 5.506580080805179e-08]","[0.6364949345588684, 0.8256022334098816, -0.018625276163220406]","[0.6687867045402527, 0.6744760274887085, -0.01680578477680683]","[0.6230147480964661, 0.5835081934928894, -0.019214283674955368]","[0.5224690437316895, 0.6092767715454102, -0.017052894458174706]","[0.6190533638000488, 0.5808091163635254, 0.011873351410031319]","[0.6193583607673645, 0.45325320959091187, -0.023607678711414337]","[0.6504747867584229, 0.49725446105003357, -0.05792416259646416]","[0.6474816799163818, 0.5721292495727539, -0.0748407244682312]","[0.5588614344596863, 0.5729031562805176, 0.001884329947642982]","[0.532756507396698, 0.41315293312072754, -0.02527756802737713]","[0.5816456079483032, 0.4626026153564453, -0.04954265058040619]","[0.5828202962875366, 0.5463716983795166, -0.06014949083328247]","[0.4957103133201599, 0.5827562212944031, -0.015513996593654156]","[0.46736541390419006, 0.4392281770706177, -0.03909994661808014]","[0.5245538353919983, 0.4790545701980591, -0.057925913482904434]","[0.5344406366348267, 0.5515690445899963, -0.06260449439287186]","[0.4391952157020569, 0.6061780452728271, -0.03688589110970497]","[0.4333449602127075, 0.49693024158477783, -0.057185668498277664]","[0.48270267248153687, 0.5132594704627991, -0.07288095355033875]","[0.5022357702255249, 0.5649651885032654, -0.08068177103996277]"
L,"[0.5193700790405273, 0.8389314413070679, 3.0781273085978e-09]","[0.6158885359764099, 0.7729705572128296, -0.04846002161502838]","[0.6388435959815979, 0.6575759649276733, -0.04994938150048256]","[0.5864313244819641, 0.5772949457168579, -0.049300745129585266]","[0.511635959148407, 0.571249783039093, -0.044569190591573715]","[0.6365776062011719, 0.5697309970855713, 0.023575546219944954]","[0.6364630460739136, 0.464065283536911, -0.007501004263758659]","[0.6383993625640869, 0.4711000919342041, -0.04287705570459366]","[0.6317847371101379, 0.5274696946144104, -0.06176868826150894]","[0.5656383037567139, 0.562353789806366, 0.03271487355232239]","[0.5504927039146423, 0.43419885635375977, -0.0009581385529600084]","[0.5607181191444397, 0.45933204889297485, -0.04667996987700462]","[0.5659747123718262, 0.5253161191940308, -0.0731450691819191]","[0.49912476539611816, 0.5724281072616577, 0.030199112370610237]","[0.476105272769928, 0.4643973112106323, -0.009822191670536995]","[0.5035997033119202, 0.4883728623390198, -0.06766185909509659]","[0.5164956450462341, 0.5544013977050781, -0.09821122139692307]","[0.43696871399879456, 0.5965698957443237, 0.023844007402658463]","[0.42988115549087524, 0.5093646049499512, -0.009653253480792046]","[0.45411497354507446, 0.517834484577179, -0.04949776083230972]","[0.4721098244190216, 0.5669419169425964, -0.07635457068681717]"
L,"[0.5083426237106323, 0.8695318698883057, 3.1682162671131664e-07]","[0.6113021373748779, 0.8054410219192505, -0.019072793424129486]","[0.6452983617782593, 0.6831009984016418, -0.0094501543790102]","[0.598236620426178, 0.6002428531646729, -0.0011171943042427301]","[0.49806028604507446, 0.6081103086471558, 0.01210655178874731]","[0.6113814115524292, 0.5847076773643494, 0.012558676302433014]","[0.6120302677154541, 0.4674995541572571, -0.02637878991663456]","[0.6304603219032288, 0.5015623569488525, -0.054131295531988144]","[0.6240286231040955, 0.5708658695220947, -0.06269539147615433]","[0.5539966821670532, 0.5795584321022034, 0.00778190977871418]","[0.5311492085456848, 0.44214320182800293, -0.024924183264374733]","[0.563373863697052, 0.4853902757167816, -0.04287360608577728]","[0.5638938546180725, 0.5559362173080444, -0.04323117062449455]","[0.4923284649848938, 0.5935420989990234, -0.005597617011517286]","[0.47025978565216064, 0.47203314304351807, -0.03648068755865097]","[0.5080146789550781, 0.513484537601471, -0.048094671219587326]","[0.5148091316223145, 0.5721015334129333, -0.041805997490882874]","[0.42925411462783813, 0.6244876980781555, -0.02203022688627243]","[0.42382580041885376, 0.5255556106567383, -0.05458766594529152]","[0.46251633763313293, 0.5447102785110474, -0.07088950276374817]","[0.4759860634803772, 0.5921379327774048, -0.07187236845493317]"
L,"[0.5207517147064209, 0.8629714250564575, 1.1785684250753548e-07]","[0.6237766742706299, 0.791455864906311, -0.013455799780786037]","[0.6529109477996826, 0.6645389795303345, -0.002815589075908065]","[0.6066673398017883, 0.5807395577430725, 0.0037842991296201944]","[0.508563220500946, 0.5899547934532166, 0.014271095395088196]","[0.6109246015548706, 0.5820897221565247, 0.02253761701285839]","[0.6088327169418335, 0.4648202359676361, -0.011380710639059544]","[0.6313857436180115, 0.49141302704811096, -0.039158377796411514]","[0.6293759942054749, 0.5595352053642273, -0.049352437257766724]","[0.5535866618156433, 0.5771676301956177, 0.015100900083780289]","[0.525983989238739, 0.43525034189224243, -0.01506001502275467]","[0.5649213790893555, 0.4649040102958679, -0.03844524547457695]","[0.5696948170661926, 0.5396170616149902, -0.04503064230084419]","[0.49421024322509766, 0.5896530151367188, -0.00018915020336862653]","[0.46520328521728516, 0.4622838795185089, -0.030699292197823524]","[0.5114606022834778, 0.48402291536331177, -0.05328710749745369]","[0.5241492986679077, 0.5485281944274902, -0.05649635195732117]","[0.44059938192367554, 0.6144348978996277, -0.017926057800650597]","[0.4278406500816345, 0.5146065950393677, -0.04937337711453438]","[0.4693653881549835, 0.5179797410964966, -0.07419297844171524]","[0.49130871891975403, 0.5649625062942505, -0.08433865755796432]"
L,"[0.5414570569992065, 0.8280066251754761, 1.420146702457714e-07]","[0.620421290397644, 0.762283444404602, 0.016772912815213203]","[0.6392778158187866, 0.6481834053993225, 0.03052716702222824]","[0.6125984191894531, 0.574528694152832, 0.034168995916843414]","[0.5368638038635254, 0.5908020734786987, 0.043120723217725754]","[0.5845611691474915, 0.5663252472877502, 0.04117222875356674]","[0.5717818737030029, 0.4637479782104492, 0.02734277956187725]","[0.6140266060829163, 0.49765339493751526, 0.019853098317980766]","[0.6182686686515808, 0.5565933585166931, 0.020473288372159004]","[0.5510819554328918, 0.5631939172744751, 0.01845666579902172]","[0.5209815502166748, 0.4370972216129303, 0.004002092406153679]","[0.5792302489280701, 0.4666857123374939, 0.00027629497344605625]","[0.5840306878089905, 0.5295712947845459, 0.005276059731841087]","[0.5101848244667053, 0.5703916549682617, -0.007968323305249214]","[0.49159950017929077, 0.454391747713089, -0.021520309150218964]","[0.5507259368896484, 0.4938010275363922, -0.011230207979679108]","[0.559574544429779, 0.5492927432060242, 0.004777482245117426]","[0.4734560549259186, 0.586996853351593, -0.03551841899752617]","[0.4774843454360962, 0.49343886971473694, -0.05399115011096001]","[0.524101972579956, 0.5191959142684937, -0.05164947360754013]","[0.5371655821800232, 0.5659019351005554, -0.04230981320142746]"
R,"[0.4762420654296875, 0.7896392941474915, -5.530110342988337e-07]","[0.3907400071620941, 0.7391351461410522, -0.03654163330793381]","[0.36235862970352173, 0.6314820051193237, -0.046218737959861755]","[0.41277629137039185, 0.5626664161682129, -0.056818731129169464]","[0.47850093245506287, 0.5719470977783203, -0.060930512845516205]","[0.37963467836380005, 0.5642739534378052, -0.004513951484113932]","[0.3843223452568054, 0.47248244285583496, -0.037958141416311264]","[0.3841536045074463, 0.505973219871521, -0.06181982532143593]","[0.38366156816482544, 0.5592767596244812, -0.07539716362953186]","[0.4392305314540863, 0.5536251068115234, -0.0021947426721453667]","[0.44717463850975037, 0.44777196645736694, -0.03494786098599434]","[0.43841809034347534, 0.4859767258167267, -0.05411437898874283]","[0.43618619441986084, 0.5378641486167908, -0.062163591384887695]","[0.49177515506744385, 0.5597679615020752, -0.00804798025637865]","[0.5023518800735474, 0.46602559089660645, -0.03484740108251572]","[0.4846259653568268, 0.5024306774139404, -0.041942089796066284]","[0.47816190123558044, 0.5539262294769287, -0.041746579110622406]","[0.5453508496284485, 0.5801221132278442, -0.019268954172730446]","[0.5385047197341919, 0.5126393437385559, -0.03964293375611305]","[0.5226256251335144, 0.5287927985191345, -0.0492543950676918]","[0.5160683393478394, 0.5691466927528381, -0.05390123277902603]"
R,"[0.4723103940486908, 0.8002257347106934, -7.222934641504253e-07]","[0.37821727991104126, 0.7529585361480713, -0.027633238583803177]","[0.3501167893409729, 0.6488091945648193, -0.03060251474380493]","[0.4027736783027649, 0.571719765663147, -0.03905263915657997]","[0.46759992837905884, 0.5767520070075989, -0.04014672338962555]","[0.38553065061569214, 0.5704010725021362, 0.038154274225234985]","[0.3829219341278076, 0.4746353328227997, 0.002871377859264612]","[0.36683183908462524, 0.5167644023895264, -0.02360435202717781]","[0.3761354684829712, 0.5672413110733032, -0.036928750574588776]","[0.4369394779205322, 0.5632460117340088, 0.035213667899370193]","[0.4538533687591553, 0.4427943825721741, -0.004679442383348942]","[0.42028847336769104, 0.48754265904426575, -0.022693118080496788]","[0.4183875322341919, 0.5403132438659668, -0.02239287458360195]","[0.48401886224746704, 0.5659763216972351, 0.020680610090494156]","[0.5103759169578552, 0.4570044279098511, -0.014982519671320915]","[0.469971239566803, 0.4956664443016052, -0.02225031703710556]","[0.46287989616394043, 0.5525619983673096, -0.015150463208556175]","[0.5364969968795776, 0.5821977853775024, 0.0009146615630015731]","[0.540162205696106, 0.5002108216285706, -0.021327894181013107]","[0.5053795576095581, 0.5184222459793091, -0.02879629097878933]","[0.4954844117164612, 0.5668515563011169, -0.028473224490880966]"
L,"[0.49922996759414673, 0.7828708291053772, 4.9664919288261444e-08]","[0.5774305462837219, 0.732630729675293, -0.030057599768042564]","[0.5990714430809021, 0.634955108165741, -0.019810624420642853]","[0.5553937554359436, 0.567343533039093, -0.008338687010109425]","[0.48666882514953613, 0.5606685876846313, 0.008334576152265072]","[0.5946061015129089, 0.5660201907157898, 0.03540397807955742]","[0.5916489362716675, 0.474759042263031, 0.011145774275064468]","[0.5842499136924744, 0.48496973514556885, -0.008355580270290375]","[0.5828946828842163, 0.5290924906730652, -0.01446950901299715]","[0.5402758121490479, 0.5604410171508789, 0.04042431712150574]","[0.5282474160194397, 0.45618903636932373, 0.013634366914629936]","[0.5267781019210815, 0.482259601354599, -0.009846669621765614]","[0.530055046081543, 0.531832218170166, -0.01570710353553295]","[0.48751112818717957, 0.569268524646759, 0.0348636731505394]","[0.4734947085380554, 0.47113651037216187, -0.0009682041709311306]","[0.481662392616272, 0.5032682418823242, -0.031090572476387024]","[0.48823490738868713, 0.551225483417511, -0.03810494765639305]","[0.43717625737190247, 0.5938681960105896, 0.026764512062072754]","[0.4320165514945984, 0.5124223828315735, -0.004168834537267685]","[0.44491761922836304, 0.526189386844635, -0.027386397123336792]","[0.45617228746414185, 0.5649755597114563, -0.03692910820245743]"
L,"[0.5317692160606384, 0.8614327311515808, 4.971539055986796e-07]","[0.6268301010131836, 0.7718238830566406, 0.09342164546251297]","[0.640066921710968, 0.68244868516922, 0.13512995839118958]","[0.6318593621253967, 0.6165235042572021, 0.14710195362567902]","[0.601537823677063, 0.5781446099281311, 0.15817831456661224]","[0.5693809986114502, 0.603631854057312, 0.15885764360427856]","[0.5563581585884094, 0.491596519947052, 0.16011692583560944]","[0.5997750163078308, 0.4777548909187317, 0.15261638164520264]","[0.620766282081604, 0.5095511674880981, 0.15448182821273804]","[0.5383700132369995, 0.6035557389259338, 0.09416089206933975]","[0.5232251286506653, 0.458085298538208, 0.08915777504444122]","[0.5802507400512695, 0.45869526267051697, 0.07813403010368347]","[0.5972946882247925, 0.5068270564079285, 0.08085302263498306]","[0.5108861327171326, 0.6063205003738403, 0.026329055428504944]","[0.5065507292747498, 0.4744454026222229, 0.01644931361079216]","[0.5658696889877319, 0.4887010455131531, 0.015454445034265518]","[0.5832588076591492, 0.5317273139953613, 0.025200961157679558]","[0.48812830448150635, 0.6106629967689514, -0.03616706281900406]","[0.5141013264656067, 0.515281081199646, -0.046460263431072235]","[0.5661188364028931, 0.5276638865470886, -0.0443580187857151]","[0.588527500629425, 0.5667635202407837, -0.03523072227835655]"
R,"[0.491188645362854, 0.8780310153961182, -2.7894975573872216e-07]","[0.4035291075706482, 0.8190422058105469, -0.06870061904191971]","[0.3726574778556824, 0.685911238193512, -0.08019611239433289]","[0.4306497871875763, 0.5960351824760437, -0.08405507355928421]","[0.5046451687812805, 0.6024208068847656, -0.0759807750582695]","[0.3531818687915802, 0.5843052268028259, -0.0031098737381398678]","[0.36863890290260315, 0.464150071144104, -0.039201878011226654]","[0.40413910150527954, 0.5070470571517944, -0.06592854857444763]","[0.4059329032897949, 0.5723183751106262, -0.07863123714923859]","[0.4287129342556, 0.57444828748703, 0.01857662945985794]","[0.4390714168548584, 0.43619033694267273, -0.01693872921168804]","[0.47141945362091064, 0.4865802526473999, -0.04889717698097229]","[0.46519342064857483, 0.5487080216407776, -0.06275999546051025]","[0.49425673484802246, 0.5848833918571472, 0.02807212807238102]","[0.5070380568504333, 0.46409425139427185, -0.010046063922345638]","[0.5253716707229614, 0.5066817998886108, -0.039213016629219055]","[0.5060613751411438, 0.571833074092865, -0.05000050365924835]","[0.5558163523674011, 0.6070173382759094, 0.031040918081998825]","[0.5629168748855591, 0.5165878534317017, -0.011190710589289665]","[0.5735167264938354, 0.540057897567749, -0.0408935509622097]","[0.559130847454071, 0.5921416282653809, -0.05529266968369484]"
L,"[0.518261730670929, 0.8750611543655396, -1.0883516665671777e-07]","[0.6238194704055786, 0.8092844486236572, -0.026769420132040977]","[0.6659860610961914, 0.6877261996269226, -0.02885255217552185]","[0.6015575528144836, 0.5815086960792542, -0.03184331953525543]","[0.5125933289527893, 0.5650314688682556, -0.030364859849214554]","[0.6458743810653687, 0.5885184407234192, 0.00487472303211689]","[0.649169385433197, 0.4568048119544983, -0.029474975541234016]","[0.641197919845581, 0.5005554556846619, -0.05718870460987091]","[0.6344189643859863, 0.5690727829933167, -0.07070963084697723]","[0.5727722644805908, 0.5788918137550354, 0.0013053222792223096]","[0.5614700317382812, 0.4318905472755432, -0.02619704231619835]","[0.5664201378822327, 0.4863399267196655, -0.0471002571284771]","[0.5713367462158203, 0.5551511645317078, -0.05654815956950188]","[0.5064181685447693, 0.5904614329338074, -0.010267517529428005]","[0.4824499487876892, 0.4634414315223694, -0.03778056427836418]","[0.5071533918380737, 0.5115336775779724, -0.05919981747865677]","[0.5226258039474487, 0.5780686736106873, -0.0666019469499588]","[0.44428545236587524, 0.6206477880477905, -0.025063537061214447]","[0.42976731061935425, 0.5169657468795776, -0.04402310028672218]","[0.4578501582145691, 0.538230299949646, -0.05736471340060234]","[0.48007816076278687, 0.590613842010498, -0.064621202647686]"
L,"[0.5424829125404358, 0.8679208755493164, 4.085985381152568e-07]","[0.6369866132736206, 0.8116703629493713, -0.004514776635915041]","[0.670370876789093, 0.6762891411781311, 0.005835847929120064]","[0.634062647819519, 0.5853678584098816, 0.010742801241576672]","[0.5502787232398987, 0.5915119647979736, 0.02242153324186802]","[0.618716835975647, 0.5879218578338623, 0.016472656279802322]","[0.6122667193412781, 0.4740535020828247, -0.0079920319840312]","[0.6526811122894287, 0.5042058229446411, -0.019749214872717857]","[0.6515794396400452, 0.5689910650253296, -0.020408188924193382]","[0.5718146562576294, 0.5783579349517822, 0.0030892828945070505]","[0.5516160130500793, 0.43776798248291016, -0.023170167580246925]","[0.6034810543060303, 0.46321773529052734, -0.0333733931183815]","[0.5993150472640991, 0.5345373153686523, -0.0300331711769104]","[0.5171508193016052, 0.5869260430335999, -0.015770288184285164]","[0.5041720271110535, 0.456589937210083, -0.038574233651161194]","[0.5531381368637085, 0.4888054132461548, -0.03301667049527168]","[0.5536230802536011, 0.5455501675605774, -0.017284724861383438]","[0.46778881549835205, 0.6101371049880981, -0.03716658428311348]","[0.4722639322280884, 0.5093367099761963, -0.06442181020975113]","[0.520754337310791, 0.5279086828231812, -0.07036414742469788]","[0.5337525606155396, 0.5724831819534302, -0.06468567997217178]"
L,"[0.5210810899734497, 0.8584929704666138, 3.9770242210579454e-07]","[0.6319974064826965, 0.8044389486312866, -0.026232177391648293]","[0.664900004863739, 0.6785862445831299, -0.02557339332997799]","[0.6101490259170532, 0.6006394624710083, -0.027331115677952766]","[0.5053391456604004, 0.6121912598609924, -0.02544865757226944]","[0.6306674480438232, 0.5823005437850952, 0.00681130588054657]","[0.6302794814109802, 0.46964386105537415, -0.04307259991765022]","[0.6492727398872375, 0.5138862729072571, -0.08085580915212631]","[0.6473322510719299, 0.5867238640785217, -0.09488731622695923]","[0.5658588409423828, 0.5791535973548889, -0.0004137096693739295]","[0.5458820462226868, 0.43831491470336914, -0.04410010948777199]","[0.5801029801368713, 0.49058568477630615, -0.07072202116250992]","[0.5836125612258911, 0.5634623765945435, -0.07533076405525208]","[0.5022733807563782, 0.5951238870620728, -0.017642511054873466]","[0.4759090840816498, 0.46678680181503296, -0.06149941310286522]","[0.5174620151519775, 0.5102982521057129, -0.08585474640130997]","[0.5275882482528687, 0.5733609795570374, -0.08620598912239075]","[0.4387666583061218, 0.6253211498260498, -0.037858009338378906]","[0.4324098229408264, 0.5249186158180237, -0.07473961263895035]","[0.4722382724285126, 0.5431343913078308, -0.09543517231941223]","[0.49017971754074097, 0.5910143852233887, -0.10057655721902847]"
R,"[0.4991152584552765, 0.8090636134147644, -3.010227942468191e-07]","[0.4141319692134857, 0.7529835104942322, -0.052437957376241684]","[0.38761433959007263, 0.6430040597915649, -0.06683257967233658]","[0.4441990852355957, 0.5662069916725159, -0.07903031259775162]","[0.5179489254951477, 0.5678472518920898, -0.08260761946439743]","[0.3889562785625458, 0.5595470666885376, 0.0051290798000991344]","[0.39665699005126953, 0.4693143963813782, -0.03300109878182411]","[0.4099731147289276, 0.4876776337623596, -0.06680680811405182]","[0.41334760189056396, 0.5371853709220886, -0.08660804480314255]","[0.45468875765800476, 0.5500528812408447, 0.01563984528183937]","[0.4612264633178711, 0.444355845451355, -0.021322064101696014]","[0.4660111963748932, 0.47737330198287964, -0.05407468229532242]","[0.46308720111846924, 0.5299567580223083, -0.07078486680984497]","[0.5104115605354309, 0.5578504204750061, 0.01551941130310297]","[0.5213072896003723, 0.46660637855529785, -0.01700158230960369]","[0.5158501267433167, 0.4977112412452698, -0.0344134122133255]","[0.5062369704246521, 0.5520304441452026, -0.039331723004579544]","[0.5667500495910645, 0.5800528526306152, 0.008940931409597397]","[0.5670495629310608, 0.5100151896476746, -0.017315752804279327]","[0.5597434639930725, 0.5254272222518921, -0.03215719759464264]","[0.5514463186264038, 0.5668706297874451, -0.03854053094983101]"
L,"[0.51480633020401, 0.8857252597808838, 3.140091280329216e-07]","[0.6254112720489502, 0.8196720480918884, -0.037713535130023956]","[0.656339704990387, 0.6846141219139099, -0.03243156522512436]","[0.5981088876724243, 0.6057913303375244, -0.02732739970088005]","[0.4874974489212036, 0.6173639297485352, -0.016700319945812225]","[0.6335646510124207, 0.5818704962730408, 0.02713269367814064]","[0.623987078666687, 0.4680666923522949, -0.013366727158427238]","[0.6351315975189209, 0.4943239688873291, -0.04707671329379082]","[0.6313046813011169, 0.5669319033622742, -0.05915236100554466]","[0.5633654594421387, 0.5773528814315796, 0.027265526354312897]","[0.5389930605888367, 0.4356958270072937, -0.010413063690066338]","[0.5663255453109741, 0.4741300642490387, -0.040988340973854065]","[0.5709602236747742, 0.5497395396232605, -0.04954199492931366]","[0.49317771196365356, 0.5933074951171875, 0.014304856769740582]","[0.4676278233528137, 0.4677002429962158, -0.03403417021036148]","[0.5051071047782898, 0.5043607354164124, -0.07574630528688431]","[0.516474187374115, 0.5728162527084351, -0.08694640547037125]","[0.42828863859176636, 0.6246735453605652, -0.0021901109721511602]","[0.42122936248779297, 0.525328516960144, -0.04602797329425812]","[0.4563007354736328, 0.538571834564209, -0.08112820237874985]","[0.47520115971565247, 0.5898787379264832, -0.09727749228477478]"
R,"[0.5022012591362, 0.8588243126869202, -8.400750175496796e-07]","[0.3977617621421814, 0.8022361993789673, -0.04641241207718849]","[0.3694625496864319, 0.661519467830658, -0.05329575762152672]","[0.43509477376937866, 0.5742474794387817, -0.05990466848015785]","[0.5098971724510193, 0.5870785117149353, -0.058605026453733444]","[0.3891230821609497, 0.5769920945167542, 0.006229145918041468]","[0.38882169127464294, 0.4675360918045044, -0.034587256610393524]","[0.3878914713859558, 0.5202780961990356, -0.06522706151008606]","[0.3931242823600769, 0.5834754705429077, -0.08260775357484818]","[0.4581306278705597, 0.563807487487793, 0.012908520177006721]","[0.4624145030975342, 0.4361158609390259, -0.025567367672920227]","[0.44994956254959106, 0.4962620139122009, -0.044596102088689804]","[0.4508155584335327, 0.5553881525993347, -0.04967287555336952]","[0.5197040438652039, 0.5699477791786194, 0.007973792031407356]","[0.5335530042648315, 0.4511106610298157, -0.0266436617821455]","[0.5097836852073669, 0.5085906386375427, -0.0322255976498127]","[0.5029217004776001, 0.5726556181907654, -0.028329866006970406]","[0.5842502117156982, 0.5938305854797363, -0.0037039578892290592]","[0.5735433101654053, 0.506415843963623, -0.0329509973526001]","[0.5492229461669922, 0.5369502902030945, -0.044538576155900955]","[0.5428634881973267, 0.5886529684066772, -0.04857956990599632]"
