Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
R,"[0.4969034790992737, 0.7791900634765625, 1.0636360912030796e-06]","[0.46644914150238037, 0.7210347056388855, -0.1117975264787674]","[0.4656103551387787, 0.6267414689064026, -0.11926679313182831]","[0.49196940660476685, 0.5554765462875366, -0.10199076682329178]","[0.5201296806335449, 0.48325031995773315, -0.07379908114671707]","[0.3754056990146637, 0.5587260723114014, -0.04708435758948326]","[0.38173845410346985, 0.45117834210395813, -0.06953569501638412]","[0.3795401155948639, 0.38025379180908203, -0.08227529376745224]","[0.38002923130989075, 0.31865939497947693, -0.08768922090530396]","[0.4237205386161804, 0.554928719997406, 0.0016595391789451241]","[0.4194757044315338, 0.43767762184143066, -0.028773725032806396]","[0.4267687499523163, 0.3575998544692993, -0.0483551099896431]","[0.42836999893188477, 0.2927711606025696, -0.0526859387755394]","[0.4754221737384796, 0.5678296089172363, 0.03545327112078667]","[0.5117510557174683, 0.5147901773452759, -0.03815925493836403]","[0.5239376425743103, 0.5988037586212158, -0.07097923755645752]","[0.5213420391082764, 0.6469840407371521, -0.0665278509259224]","[0.5166763067245483, 0.5790186524391174, 0.06272127479314804]","[0.5438572764396667, 0.5534268617630005, -0.016878826543688774]","[0.5459351539611816, 0.6159323453903198, -0.05361972376704216]","[0.5355230569839478, 0.6562322974205017, -0.060817934572696686]"
R,"[0.5156509876251221, 0.8294137716293335, 7.976491929184704e-07]","[0.4832247793674469, 0.7454042434692383, -0.11778444796800613]","[0.4720229506492615, 0.641608476638794, -0.11394616216421127]","[0.49563178420066833, 0.5558395981788635, -0.08115710318088531]","[0.5186297297477722, 0.4772942066192627, -0.03492315858602524]","[0.3654855489730835, 0.5625244379043579, -0.038586899638175964]","[0.3799944818019867, 0.44380462169647217, -0.06083935499191284]","[0.38116776943206787, 0.3663865625858307, -0.07488130778074265]","[0.3796951472759247, 0.29774725437164307, -0.0799570381641388]","[0.42153042554855347, 0.561689019203186, 0.015732094645500183]","[0.4185921549797058, 0.42653825879096985, -0.014836279675364494]","[0.42298969626426697, 0.33548325300216675, -0.04081970080733299]","[0.42166978120803833, 0.2569834887981415, -0.048676569014787674]","[0.4781322479248047, 0.5772496461868286, 0.05427463725209236]","[0.5133727788925171, 0.5179953575134277, -0.025531448423862457]","[0.5300341248512268, 0.6105559468269348, -0.06704266369342804]","[0.5316722989082336, 0.6531379222869873, -0.06544359028339386]","[0.5208939909934998, 0.5898452401161194, 0.08672218024730682]","[0.5478804707527161, 0.5603523254394531, 0.004163985140621662]","[0.5525120496749878, 0.6299332976341248, -0.033769961446523666]","[0.5418892502784729, 0.6692644357681274, -0.040355198085308075]"
L,"[0.49803951382637024, 0.8141708970069885, 9.37158972647012e-07]","[0.5950532555580139, 0.7583073377609253, -0.07688727974891663]","[0.6177860498428345, 0.652147650718689, -0.09039629995822906]","[0.5736892223358154, 0.5664022564888, -0.09744817018508911]","[0.5244167447090149, 0.4982719421386719, -0.09745106846094131]","[0.6226535439491272, 0.5695162415504456, 0.012750103138387203]","[0.6290575265884399, 0.4676865339279175, -0.011054574511945248]","[0.6286559104919434, 0.39129364490509033, -0.02868647314608097]","[0.6284836530685425, 0.33353298902511597, -0.038833245635032654]","[0.5585516691207886, 0.5710861086845398, 0.01967988722026348]","[0.5697410702705383, 0.4416278004646301, -0.009931683540344238]","[0.5846853256225586, 0.3580777645111084, -0.030827173963189125]","[0.5908387899398804, 0.28745731711387634, -0.03624098375439644]","[0.49468156695365906, 0.5916875600814819, 0.009115523658692837]","[0.5024234056472778, 0.5073833465576172, -0.07595225423574448]","[0.5180603861808777, 0.5977520942687988, -0.10834252089262009]","[0.5281477570533752, 0.6511341333389282, -0.10150715708732605]","[0.4360560178756714, 0.6209635138511658, -0.006384056992828846]","[0.4582865834236145, 0.5683834552764893, -0.09191802889108658]","[0.4740797281265259, 0.6349385380744934, -0.1187291070818901]","[0.48158517479896545, 0.6807330250740051, -0.11964346468448639]"
R,"[0.4929297864437103, 0.8016839623451233, 5.402802685239294e-07]","[0.4139092266559601, 0.734670102596283, -0.052537962794303894]","[0.3874199688434601, 0.6426166296005249, -0.05816861614584923]","[0.42016860842704773, 0.5592110753059387, -0.06262233108282089]","[0.4645702838897705, 0.4910666048526764, -0.06328820437192917]","[0.3749110698699951, 0.5656237006187439, 0.022781044244766235]","[0.3626590967178345, 0.458467960357666, 0.007101038936525583]","[0.3631533980369568, 0.3953648805618286, -0.003693806240335107]","[0.36857128143310547, 0.3375404179096222, -0.0115917744114995]","[0.4351509213447571, 0.5692280530929565, 0.028236616402864456]","[0.41424429416656494, 0.442616730928421, 0.0006461389129981399]","[0.4102649688720703, 0.36569249629974365, -0.017409510910511017]","[0.4028298854827881, 0.3022012412548065, -0.023012889549136162]","[0.488824725151062, 0.5926021337509155, 0.020875312387943268]","[0.4852924346923828, 0.5141511559486389, -0.04810340702533722]","[0.475669264793396, 0.5977956056594849, -0.06937243789434433]","[0.47222137451171875, 0.6475312113761902, -0.06137735769152641]","[0.5398805141448975, 0.6149161458015442, 0.010249939747154713]","[0.5260571837425232, 0.5709244608879089, -0.058866556733846664]","[0.5101318359375, 0.6292137503623962, -0.08135964721441269]","[0.5065565705299377, 0.6666736006736755, -0.0828365609049797]"
L,"[0.4912738800048828, 0.8416319489479065, 8.474288506477023e-07]","[0.6125707626342773, 0.7674458026885986, -0.06343887001276016]","[0.6437274813652039, 0.6569308042526245, -0.06621667742729187]","[0.5993185639381409, 0.5664621591567993, -0.06618743389844894]","[0.5329403281211853, 0.5131690502166748, -0.06117863208055496]","[0.6370044946670532, 0.5662486553192139, 0.05216069892048836]","[0.6417433023452759, 0.4581338167190552, 0.05406247079372406]","[0.6417322158813477, 0.3738887310028076, 0.052579160779714584]","[0.6394971609115601, 0.31780654191970825, 0.05226527154445648]","[0.5683065056800842, 0.5724458694458008, 0.05646993964910507]","[0.5803807973861694, 0.4292372167110443, 0.062263380736112595]","[0.5971968770027161, 0.3453686535358429, 0.05865621566772461]","[0.6081218123435974, 0.27352243661880493, 0.06021446734666824]","[0.502209484577179, 0.5935637354850769, 0.04160642996430397]","[0.5154950618743896, 0.4974464774131775, -0.016908276826143265]","[0.5310768485069275, 0.589058518409729, -0.05669111758470535]","[0.5369294285774231, 0.6497945785522461, -0.06134174391627312]","[0.4447217583656311, 0.6232395768165588, 0.02197716198861599]","[0.46893221139907837, 0.5670769214630127, -0.04918384924530983]","[0.48655346035957336, 0.6344389319419861, -0.08578065037727356]","[0.4893704652786255, 0.6852607727050781, -0.09897533804178238]"
L,"[0.48138999938964844, 0.8307576179504395, 4.704893683538103e-07]","[0.5383245348930359, 0.7682428359985352, -0.10048748552799225]","[0.5605692863464355, 0.6628308296203613, -0.10068286955356598]","[0.526676595211029, 0.5654187798500061, -0.08108963072299957]","[0.49910229444503784, 0.4928934574127197, -0.051900751888751984]","[0.6336653828620911, 0.5783482193946838, -0.007708474528044462]","[0.6297535300254822, 0.462666779756546, -0.029920246452093124]","[0.6271445155143738, 0.3802497386932373, -0.04945056512951851]","[0.6287104487419128, 0.31461647152900696, -0.05965874716639519]","[0.5768020153045654, 0.5692253112792969, 0.02661995403468609]","[0.5833591222763062, 0.4290003180503845, 0.009031349793076515]","[0.5907741189002991, 0.3433440923690796, -0.009723341092467308]","[0.5954740643501282, 0.27013564109802246, -0.014587711542844772]","[0.5169493556022644, 0.5826178193092346, 0.04239675775170326]","[0.4889458119869232, 0.516129195690155, -0.02325579524040222]","[0.4800359308719635, 0.6034078598022461, -0.06378824263811111]","[0.49339044094085693, 0.6547216176986694, -0.06575661152601242]","[0.46494293212890625, 0.6136466860771179, 0.05111405625939369]","[0.45211368799209595, 0.570444643497467, -0.020815810188651085]","[0.4537608027458191, 0.6322397589683533, -0.05558506399393082]","[0.46687543392181396, 0.6750898361206055, -0.06363431364297867]"
L,"[0.5264568328857422, 0.8382730484008789, 1.3318401670403546e-06]","[0.6319586634635925, 0.7544159889221191, -0.014357940293848515]","[0.6504860520362854, 0.6530160903930664, -0.025260569527745247]","[0.6224907040596008, 0.567627489566803, -0.05003056675195694]","[0.5704895853996277, 0.5020302534103394, -0.07177822291851044]","[0.5983473658561707, 0.5699849128723145, 0.05563673377037048]","[0.6145110726356506, 0.4554906189441681, 0.03544823080301285]","[0.6163256168365479, 0.38439807295799255, 0.014811214059591293]","[0.6167296171188354, 0.3235732614994049, -0.0017923369305208325]","[0.5347468256950378, 0.5790613293647766, 0.024748990312218666]","[0.5488717555999756, 0.43575775623321533, -0.015600917860865593]","[0.5707122087478638, 0.3391055166721344, -0.05249654874205589]","[0.5763081908226013, 0.2637602984905243, -0.07278130948543549]","[0.47541743516921997, 0.6012105345726013, -0.01596681773662567]","[0.5177331566810608, 0.5019089579582214, -0.09576123207807541]","[0.5525100827217102, 0.5923509001731873, -0.11935583502054214]","[0.5596917271614075, 0.6558821201324463, -0.11154554784297943]","[0.42846566438674927, 0.6213808655738831, -0.05766088515520096]","[0.4878893494606018, 0.5728729963302612, -0.12925288081169128]","[0.5173630714416504, 0.6413229703903198, -0.14477045834064484]","[0.520980954170227, 0.691390872001648, -0.14129234850406647]"
R,"[0.45836833119392395, 0.7950775027275085, -8.081236302359684e-08]","[0.38511255383491516, 0.7175454497337341, 0.007376511115580797]","[0.3638148307800293, 0.63005131483078, 0.010137262754142284]","[0.37824347615242004, 0.5572322010993958, -0.00263986480422318]","[0.4210955798625946, 0.49728190898895264, -0.01589886285364628]","[0.4353461265563965, 0.5610507726669312, 0.0776340439915657]","[0.431191086769104, 0.47122740745544434, 0.07368090003728867]","[0.42638951539993286, 0.41651225090026855, 0.06795982271432877]","[0.4337640106678009, 0.3690737187862396, 0.0610320158302784]","[0.4812689423561096, 0.5638657212257385, 0.051353201270103455]","[0.47048524022102356, 0.44292378425598145, 0.0349821001291275]","[0.453357070684433, 0.37063080072402954, 0.017931226640939713]","[0.44645512104034424, 0.3135311007499695, 0.009919267147779465]","[0.522544801235199, 0.5784332156181335, 0.017344404011964798]","[0.4719386100769043, 0.5023571848869324, -0.023509545251727104]","[0.4395492374897003, 0.5786197185516357, -0.03899259865283966]","[0.44492048025131226, 0.6354798674583435, -0.03800288215279579]","[0.5671774744987488, 0.5960574746131897, -0.016758576035499573]","[0.49335768818855286, 0.5545346140861511, -0.05377747863531113]","[0.466309517621994, 0.6100242137908936, -0.06663618236780167]","[0.4772377610206604, 0.6547144651412964, -0.06955083459615707]"
R,"[0.5260363221168518, 0.8319258689880371, 9.751717016115435e-07]","[0.4704464375972748, 0.7596860527992249, -0.10045100003480911]","[0.446390300989151, 0.6578820943832397, -0.10957559943199158]","[0.4763142168521881, 0.5697762370109558, -0.10111679136753082]","[0.5125827789306641, 0.4926508963108063, -0.08406589925289154]","[0.37077730894088745, 0.576991081237793, -0.018235109746456146]","[0.3719651699066162, 0.45976775884628296, -0.03289647027850151]","[0.37262648344039917, 0.38853785395622253, -0.04251811280846596]","[0.3726661503314972, 0.32406163215637207, -0.04776543751358986]","[0.43405044078826904, 0.5671393275260925, 0.01985263265669346]","[0.418837308883667, 0.43782490491867065, -0.006215247325599194]","[0.4163736402988434, 0.3555715084075928, -0.02450602687895298]","[0.4105687439441681, 0.28271564841270447, -0.027697648853063583]","[0.49297672510147095, 0.5848918557167053, 0.04321712255477905]","[0.5075650215148926, 0.5134890675544739, -0.03030989319086075]","[0.5166264772415161, 0.5983294248580933, -0.057549767196178436]","[0.516959011554718, 0.6452682614326477, -0.04862092062830925]","[0.5393255949020386, 0.6075839996337891, 0.06110415235161781]","[0.5470402240753174, 0.555816650390625, -0.013659853488206863]","[0.5442807674407959, 0.6220673322677612, -0.037508536130189896]","[0.5366617441177368, 0.6635202765464783, -0.035162754356861115]"
L,"[0.4830193519592285, 0.8194689154624939, 4.987477382201178e-07]","[0.5273319482803345, 0.7611845135688782, -0.11296705156564713]","[0.5518820285797119, 0.6596596837043762, -0.1217896118760109]","[0.5187462568283081, 0.5685110688209534, -0.10624437034130096]","[0.4857102036476135, 0.49673494696617126, -0.08071846514940262]","[0.6314714550971985, 0.5792675018310547, -0.03682318702340126]","[0.6306295394897461, 0.46661412715911865, -0.06562593579292297]","[0.6274647116661072, 0.38676923513412476, -0.09073031693696976]","[0.6303706765174866, 0.3199283480644226, -0.10509665310382843]","[0.5748290419578552, 0.5725891590118408, 0.00739782489836216]","[0.5783364772796631, 0.436472624540329, -0.018567070364952087]","[0.5837306976318359, 0.35114026069641113, -0.04453659802675247]","[0.588377058506012, 0.2770843803882599, -0.055853914469480515]","[0.5190999507904053, 0.5818746089935303, 0.03470095619559288]","[0.492908775806427, 0.5131636261940002, -0.03145970404148102]","[0.4807817041873932, 0.5935893058776855, -0.07317012548446655]","[0.49184614419937134, 0.6411378383636475, -0.07820934057235718]","[0.47474995255470276, 0.6009633541107178, 0.0544290617108345]","[0.452242910861969, 0.5563976764678955, -0.014971605502068996]","[0.44908225536346436, 0.6144002079963684, -0.050439439713954926]","[0.4623953104019165, 0.6546734571456909, -0.060674428939819336]"
L,"[0.5242348909378052, 0.7954790592193604, 1.0090654534167243e-08]","[0.539395272731781, 0.7416595220565796, -0.09034191071987152]","[0.5559189319610596, 0.6454660296440125, -0.10597212612628937]","[0.5375168919563293, 0.5570138096809387, -0.10327358543872833]","[0.5164242386817932, 0.490770161151886, -0.10057385265827179]","[0.6470369100570679, 0.597244381904602, -0.031746119260787964]","[0.6401515007019043, 0.47813528776168823, -0.040558505803346634]","[0.6285147070884705, 0.4062376916408539, -0.055356334894895554]","[0.613064169883728, 0.3534287214279175, -0.0631619542837143]","[0.6157713532447815, 0.5961617231369019, 0.015496564097702503]","[0.5934870839118958, 0.4972335696220398, 0.002955657197162509]","[0.5554555654525757, 0.4393876791000366, -0.027594760060310364]","[0.516225278377533, 0.40389955043792725, -0.0432058684527874]","[0.5841520428657532, 0.6031973958015442, 0.05460971221327782]","[0.553646981716156, 0.5320761799812317, 0.03772595152258873]","[0.5169683694839478, 0.49680355191230774, -0.003578971605747938]","[0.4939734637737274, 0.47232353687286377, -0.023414816707372665]","[0.550400972366333, 0.6146113276481628, 0.08763430267572403]","[0.5225886106491089, 0.5576751828193665, 0.07446444779634476]","[0.4987277388572693, 0.5380321741104126, 0.05505775660276413]","[0.4836335778236389, 0.5301193594932556, 0.046467751264572144]"
L,"[0.5419489145278931, 0.8069025874137878, 9.112877137340547e-07]","[0.626893162727356, 0.7394119501113892, -0.02110961824655533]","[0.6460465788841248, 0.6385514736175537, -0.02541287988424301]","[0.6184683442115784, 0.5560547113418579, -0.03658579662442207]","[0.5670905113220215, 0.5037038922309875, -0.044999849051237106]","[0.5953783392906189, 0.5670479536056519, 0.029689710587263107]","[0.602659285068512, 0.4636509120464325, 0.013411125168204308]","[0.5996009707450867, 0.39912039041519165, -0.0019210908794775605]","[0.5975672602653503, 0.3429681062698364, -0.014695984311401844]","[0.5447392463684082, 0.5709614157676697, 0.014763562940061092]","[0.5462746620178223, 0.44535231590270996, -0.017829472199082375]","[0.5608740448951721, 0.35914018750190735, -0.04647744819521904]","[0.5667697191238403, 0.29243704676628113, -0.06248840317130089]","[0.491515189409256, 0.5908552408218384, -0.007014506962150335]","[0.5244525074958801, 0.4986027479171753, -0.07196971029043198]","[0.5596134066581726, 0.5790591835975647, -0.083732970058918]","[0.5675455927848816, 0.6392410397529602, -0.07113437354564667]","[0.44407111406326294, 0.618451714515686, -0.029922856017947197]","[0.49657487869262695, 0.5623539686203003, -0.09030158072710037]","[0.524614691734314, 0.6234877705574036, -0.09753833711147308]","[0.5252719521522522, 0.6724634170532227, -0.08904889225959778]"
L,"[0.4945552945137024, 0.7671694755554199, 8.135708071677072e-07]","[0.5720959901809692, 0.7201783657073975, -0.07863683253526688]","[0.5915599465370178, 0.6317977905273438, -0.08773479610681534]","[0.5545060038566589, 0.5548855066299438, -0.0850534662604332]","[0.5136579275131226, 0.49367210268974304, -0.07284233719110489]","[0.6097627282142639, 0.5681228637695312, -0.005160495638847351]","[0.613749086856842, 0.4747060537338257, -0.035873670130968094]","[0.6134968996047974, 0.41250497102737427, -0.056824423372745514]","[0.6184775829315186, 0.3611949682235718, -0.06762843579053879]","[0.552200973033905, 0.5674549341201782, 0.010140825994312763]","[0.5568011999130249, 0.44842225313186646, -0.025073455646634102]","[0.5674875378608704, 0.378839910030365, -0.04775440692901611]","[0.5735331177711487, 0.3194608688354492, -0.05453336238861084]","[0.4962489604949951, 0.5798711776733398, 0.009563710540533066]","[0.49158015847206116, 0.506604015827179, -0.07008496671915054]","[0.49818068742752075, 0.5873373746871948, -0.09910981357097626]","[0.508561909198761, 0.6293787956237793, -0.09266133606433868]","[0.4447115659713745, 0.5970199704170227, 0.003937877714633942]","[0.44935232400894165, 0.5572654008865356, -0.07312101125717163]","[0.4600902795791626, 0.6181443333625793, -0.09809121489524841]","[0.4683002829551697, 0.6532545685768127, -0.0991254672408104]"
R,"[0.5086349844932556, 0.8083087205886841, 6.312509981398762e-07]","[0.44772201776504517, 0.7385144233703613, -0.09132442623376846]","[0.42936187982559204, 0.6437524557113647, -0.09646721184253693]","[0.4634566307067871, 0.5582296848297119, -0.08569435030221939]","[0.49923866987228394, 0.47897616028785706, -0.06770962476730347]","[0.3682270348072052, 0.5617328882217407, -0.013897719793021679]","[0.3667307496070862, 0.45047715306282043, -0.022928573191165924]","[0.36766794323921204, 0.38309288024902344, -0.027852410450577736]","[0.36946073174476624, 0.32143276929855347, -0.030910730361938477]","[0.4313720464706421, 0.5617145299911499, 0.018968138843774796]","[0.416462242603302, 0.4306049942970276, -0.0009127476369030774]","[0.4178900122642517, 0.3517993688583374, -0.017850620672106743]","[0.4133842885494232, 0.2858119606971741, -0.022459857165813446]","[0.48923978209495544, 0.5831267237663269, 0.03765023872256279]","[0.5060277581214905, 0.5158436894416809, -0.033325210213661194]","[0.5131860375404358, 0.5970193147659302, -0.07085701823234558]","[0.5140479803085327, 0.6400672197341919, -0.07215118408203125]","[0.5389742255210876, 0.601779580116272, 0.05214552953839302]","[0.5458368062973022, 0.5600210428237915, -0.023878775537014008]","[0.5433923006057739, 0.6224929094314575, -0.057507794350385666]","[0.5378369688987732, 0.6619917154312134, -0.06490196287631989]"
R,"[0.4997522532939911, 0.7748434543609619, 7.872784522078291e-07]","[0.4383249878883362, 0.7099749445915222, -0.07953143119812012]","[0.42772653698921204, 0.6194274425506592, -0.0758429542183876]","[0.4564139246940613, 0.5417772531509399, -0.05478200316429138]","[0.4888756573200226, 0.47263848781585693, -0.024661153554916382]","[0.36096397042274475, 0.5599745512008667, 0.0016971767181530595]","[0.36030876636505127, 0.46037396788597107, -0.007244751788675785]","[0.3593732714653015, 0.39595338702201843, -0.008204419165849686]","[0.366441011428833, 0.3407054543495178, -0.004535361658781767]","[0.4219844937324524, 0.5577139854431152, 0.03702631592750549]","[0.4050968885421753, 0.44860899448394775, 0.024736426770687103]","[0.40400806069374084, 0.39225542545318604, 0.021426711231470108]","[0.4007706940174103, 0.3436439633369446, 0.03013228066265583]","[0.47943294048309326, 0.5737549066543579, 0.05755174532532692]","[0.49593186378479004, 0.5142475366592407, 1.4742735402251128e-05]","[0.5004580616950989, 0.596165120601654, -0.027502259239554405]","[0.49674585461616516, 0.6374912261962891, -0.021501539275050163]","[0.5277194380760193, 0.590578556060791, 0.07433945685625076]","[0.5367425680160522, 0.5502889752388, 0.008271925151348114]","[0.532425582408905, 0.6109253764152527, -0.022918865084648132]","[0.5207202434539795, 0.649364709854126, -0.02731870487332344]"
R,"[0.4503542184829712, 0.819547176361084, -5.0266223183825787e-08]","[0.37518996000289917, 0.7255806922912598, 0.05062642693519592]","[0.35879117250442505, 0.6366452574729919, 0.06328827887773514]","[0.371551513671875, 0.5581123232841492, 0.047376636415719986]","[0.4128780961036682, 0.49069035053253174, 0.02867649309337139]","[0.452603280544281, 0.5728510618209839, 0.12757012248039246]","[0.4488685727119446, 0.4714162349700928, 0.12294541299343109]","[0.4492422938346863, 0.3966304659843445, 0.1140841394662857]","[0.45690053701400757, 0.33399710059165955, 0.10221722722053528]","[0.49880656599998474, 0.5828711986541748, 0.07267862558364868]","[0.48552560806274414, 0.44734853506088257, 0.049310848116874695]","[0.45992374420166016, 0.36311250925064087, 0.024606959894299507]","[0.44948476552963257, 0.2970350682735443, 0.011532574892044067]","[0.5319305062294006, 0.6010429263114929, 0.011647361330688]","[0.4741900563240051, 0.5025030970573425, -0.02778158150613308]","[0.4314734637737274, 0.587836742401123, -0.03631807118654251]","[0.4429320693016052, 0.6467828750610352, -0.03305250033736229]","[0.5673943758010864, 0.6179758906364441, -0.047262463718652725]","[0.48187923431396484, 0.5659931302070618, -0.08274593204259872]","[0.45068591833114624, 0.6264411807060242, -0.0929337665438652]","[0.47065556049346924, 0.6723642349243164, -0.09531170129776001]"
L,"[0.47760891914367676, 0.814693808555603, 5.733967327614664e-07]","[0.5331295132637024, 0.7502391934394836, -0.10901828855276108]","[0.5553808808326721, 0.6447614431381226, -0.10766308754682541]","[0.5215795636177063, 0.5523377656936646, -0.08306682854890823]","[0.4883009195327759, 0.4763202965259552, -0.04529634490609169]","[0.6460756063461304, 0.5783710479736328, -0.015610139816999435]","[0.6483762264251709, 0.45783624053001404, -0.04417113959789276]","[0.6457294225692749, 0.37348198890686035, -0.06676992028951645]","[0.6452771425247192, 0.3054659068584442, -0.07789971679449081]","[0.5842633247375488, 0.5724362730979919, 0.02301741950213909]","[0.5889084339141846, 0.4275493323802948, -0.0042449296452105045]","[0.5920530557632446, 0.33736997842788696, -0.02931228093802929]","[0.5946821570396423, 0.26887840032577515, -0.036957286298274994]","[0.5213662385940552, 0.5827640891075134, 0.042071837931871414]","[0.4875755310058594, 0.5095051527023315, -0.0344448946416378]","[0.478689968585968, 0.5956910848617554, -0.07837799191474915]","[0.49546265602111816, 0.6438730359077454, -0.0796470195055008]","[0.46684521436691284, 0.6040512323379517, 0.05374077707529068]","[0.44544845819473267, 0.5634413361549377, -0.024867311120033264]","[0.44513702392578125, 0.6275887489318848, -0.062182147055864334]","[0.4622611701488495, 0.6686437129974365, -0.07047385722398758]"
L,"[0.49215346574783325, 0.7834686636924744, 5.157625082574668e-07]","[0.5588609576225281, 0.7385647296905518, -0.055723514407873154]","[0.5912052989006042, 0.6406781673431396, -0.062440965324640274]","[0.5536805391311646, 0.5577192902565002, -0.06293615698814392]","[0.5126814842224121, 0.4990876615047455, -0.05939837172627449]","[0.6127046942710876, 0.5651760101318359, -0.004201800096780062]","[0.6208577752113342, 0.4650788903236389, -0.02466413378715515]","[0.6177388429641724, 0.39847755432128906, -0.0405537374317646]","[0.6170939207077026, 0.34456324577331543, -0.05102929100394249]","[0.5562268495559692, 0.5589564442634583, -0.0018910086946561933]","[0.5676878690719604, 0.43293654918670654, -0.026078328490257263]","[0.5765478014945984, 0.3646448254585266, -0.044340599328279495]","[0.5798922777175903, 0.30665838718414307, -0.05002880468964577]","[0.4975001811981201, 0.5761203169822693, -0.009982938878238201]","[0.4977036714553833, 0.5049055218696594, -0.07762451469898224]","[0.5032336115837097, 0.5906075239181519, -0.09982553869485855]","[0.5116556882858276, 0.6421136856079102, -0.09139055013656616]","[0.44198277592658997, 0.6089673042297363, -0.02095784805715084]","[0.4534892141819, 0.5563970804214478, -0.08743453025817871]","[0.46380168199539185, 0.6204105019569397, -0.10025843232870102]","[0.4694764018058777, 0.6658456921577454, -0.09392035752534866]"
R,"[0.5038566589355469, 0.8072361946105957, 1.0764142643893138e-06]","[0.4431537091732025, 0.7347531318664551, -0.09384015202522278]","[0.4190450608730316, 0.648862361907959, -0.10845942050218582]","[0.45104309916496277, 0.5752386450767517, -0.11041560769081116]","[0.4910838305950165, 0.4996684491634369, -0.1046694815158844]","[0.3615615665912628, 0.5652421712875366, -0.005510428454726934]","[0.36065858602523804, 0.46053576469421387, -0.025277992710471153]","[0.3620235323905945, 0.3932497203350067, -0.04109599068760872]","[0.36389032006263733, 0.33578768372535706, -0.05011005327105522]","[0.42532992362976074, 0.5665231943130493, 0.02239290624856949]","[0.4110943377017975, 0.442674458026886, -0.003679512767121196]","[0.4142410159111023, 0.3619535565376282, -0.026037123054265976]","[0.4119938611984253, 0.2925090789794922, -0.033015068620443344]","[0.4858064353466034, 0.5899050235748291, 0.03376556932926178]","[0.49331462383270264, 0.5251176357269287, -0.04099655896425247]","[0.49559980630874634, 0.6049652695655823, -0.07745864987373352]","[0.49290502071380615, 0.6481102705001831, -0.0760079175233841]","[0.5340822339057922, 0.6115944385528564, 0.03958149626851082]","[0.5387879014015198, 0.5701369643211365, -0.035393547266721725]","[0.5331296920776367, 0.6303139925003052, -0.06562352925539017]","[0.5234314203262329, 0.6703320741653442, -0.0697406604886055]"
L,"[0.4966118335723877, 0.8077504634857178, 6.097438927099574e-07]","[0.5931305289268494, 0.7419158220291138, -0.04218543693423271]","[0.6202117800712585, 0.6373679041862488, -0.046247079968452454]","[0.5838053226470947, 0.5543699860572815, -0.05090317130088806]","[0.5291508436203003, 0.5015982389450073, -0.052192334085702896]","[0.6053611636161804, 0.5652598142623901, 0.029990531504154205]","[0.6187908053398132, 0.4645642042160034, 0.022499261423945427]","[0.6192695498466492, 0.3962571620941162, 0.013274377211928368]","[0.6200227737426758, 0.34517982602119446, 0.005924678407609463]","[0.5501717329025269, 0.566535234451294, 0.02624407410621643]","[0.5597640872001648, 0.43998488783836365, 0.01570289023220539]","[0.5737890005111694, 0.36655116081237793, 0.0034997158218175173]","[0.5786164999008179, 0.30747976899147034, -0.0018722742097452283]","[0.4935949444770813, 0.5855921506881714, 0.010670711286365986]","[0.5087510943412781, 0.49747729301452637, -0.04546422138810158]","[0.5303797721862793, 0.5785918235778809, -0.06694333255290985]","[0.5356669425964355, 0.6329377889633179, -0.062405411154031754]","[0.4407849907875061, 0.6146786212921143, -0.007871128618717194]","[0.4746052622795105, 0.55735182762146, -0.06575401872396469]","[0.4930020868778229, 0.615641713142395, -0.0809682160615921]","[0.4945344924926758, 0.6609455347061157, -0.08045222610235214]"
L,"[0.5009058117866516, 0.7957155704498291, 7.597990929752996e-07]","[0.5779870748519897, 0.739369809627533, -0.08270581066608429]","[0.5985482931137085, 0.6351389288902283, -0.0825052261352539]","[0.5557738542556763, 0.5423582792282104, -0.0690823569893837]","[0.5135384798049927, 0.47739434242248535, -0.04577181115746498]","[0.6455902457237244, 0.5724722146987915, 0.00956698227673769]","[0.6461102366447449, 0.45968949794769287, -0.01632264256477356]","[0.643534779548645, 0.3850475549697876, -0.0343073308467865]","[0.6470694541931152, 0.3228827118873596, -0.04280354082584381]","[0.581282913684845, 0.5665442943572998, 0.030486853793263435]","[0.5822604894638062, 0.4319077730178833, -0.0009639284107834101]","[0.5900834202766418, 0.35126063227653503, -0.02433440275490284]","[0.5934932231903076, 0.2836207151412964, -0.02913416363298893]","[0.517771303653717, 0.5782310962677002, 0.034345902502536774]","[0.4992848336696625, 0.4981619715690613, -0.04978001490235329]","[0.49791422486305237, 0.5946152210235596, -0.08462685346603394]","[0.5085411071777344, 0.6470493674278259, -0.0774383619427681]","[0.4602431654930115, 0.602135181427002, 0.033566903322935104]","[0.4568709135055542, 0.552635908126831, -0.05515798553824425]","[0.4622330069541931, 0.6261677145957947, -0.0863238200545311]","[0.47514551877975464, 0.6720989346504211, -0.08701426535844803]"
