Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
R,"[0.47792983055114746, 0.7186475992202759, -3.8271755897767434e-07]","[0.3822050392627716, 0.6631585359573364, -0.042289018630981445]","[0.33524394035339355, 0.5668156147003174, -0.057440485805273056]","[0.34346237778663635, 0.4670833945274353, -0.0773819088935852]","[0.39987850189208984, 0.4142548739910126, -0.08822894841432571]","[0.3519079387187958, 0.48818445205688477, 0.0632275864481926]","[0.3334968388080597, 0.41314491629600525, 0.014286378398537636]","[0.34642335772514343, 0.46365079283714294, -0.02155432105064392]","[0.3605208694934845, 0.49961456656455994, -0.02852075919508934]","[0.4082242250442505, 0.48361632227897644, 0.07187995314598083]","[0.40103986859321594, 0.39232420921325684, 0.008878713473677635]","[0.4059872031211853, 0.46462157368659973, -0.03196103125810623]","[0.4031842052936554, 0.513115406036377, -0.033910296857357025]","[0.4616812765598297, 0.47997766733169556, 0.0666494220495224]","[0.4577314853668213, 0.4087555408477783, 0.0109915966168046]","[0.44584041833877563, 0.4884590208530426, -0.01000156532973051]","[0.4358425736427307, 0.5524729490280151, 0.00360314454883337]","[0.5185295939445496, 0.48017892241477966, 0.05795523524284363]","[0.5178332328796387, 0.3957882523536682, 0.05255049094557762]","[0.5242672562599182, 0.3407960832118988, 0.05150102451443672]","[0.5292655229568481, 0.29046303033828735, 0.0605049766600132]"
R,"[0.48916712403297424, 0.7355717420578003, -4.7009419290588994e-07]","[0.3950786590576172, 0.6725839972496033, -0.0745651125907898]","[0.35102033615112305, 0.5663648843765259, -0.1012294739484787]","[0.3809162378311157, 0.463735431432724, -0.12485092133283615]","[0.444478839635849, 0.41394075751304626, -0.1360730081796646]","[0.34717345237731934, 0.48296481370925903, 0.0226832777261734]","[0.33471012115478516, 0.40075305104255676, -0.043030500411987305]","[0.35206249356269836, 0.47256794571876526, -0.08768264204263687]","[0.36418798565864563, 0.5224975347518921, -0.09665732830762863]","[0.4089803099632263, 0.48430711030960083, 0.0466744527220726]","[0.40972810983657837, 0.39816421270370483, -0.033280208706855774]","[0.420038640499115, 0.486435204744339, -0.08344486355781555]","[0.4143672585487366, 0.5347843170166016, -0.08944717049598694]","[0.4702863097190857, 0.4824192225933075, 0.054777342826128006]","[0.48098042607307434, 0.41735953092575073, -0.017675016075372696]","[0.4738249182701111, 0.5058696866035461, -0.05077168345451355]","[0.4576517939567566, 0.56507408618927, -0.0417153537273407]","[0.529499351978302, 0.4771044850349426, 0.058061886578798294]","[0.5219539403915405, 0.38513311743736267, 0.043979693204164505]","[0.52872234582901, 0.32811278104782104, 0.03484905883669853]","[0.5348557829856873, 0.2760958671569824, 0.039348896592855453]"
R,"[0.43959614634513855, 0.6835622787475586, -1.0855256959985127e-06]","[0.3643398880958557, 0.6184660196304321, 0.018431423231959343]","[0.32813605666160583, 0.5413931608200073, 0.02442990057170391]","[0.3254435658454895, 0.4766767919063568, 0.017190799117088318]","[0.3574538230895996, 0.43660393357276917, 0.01649526320397854]","[0.44868895411491394, 0.47361987829208374, 0.07137436419725418]","[0.40203070640563965, 0.4069826602935791, 0.044098008424043655]","[0.3720092177391052, 0.4689485728740692, 0.023823779076337814]","[0.36811158061027527, 0.5277785062789917, 0.022001156583428383]","[0.47044461965560913, 0.4768395721912384, 0.045214660465717316]","[0.40383896231651306, 0.4017614424228668, 0.006663214415311813]","[0.37782904505729675, 0.48413681983947754, -0.018294813111424446]","[0.3825359642505646, 0.5520321130752563, -0.018868552520871162]","[0.4904128313064575, 0.47650182247161865, 0.012835274450480938]","[0.4144611358642578, 0.4113418459892273, -0.019933775067329407]","[0.38470950722694397, 0.4821889400482178, -0.03102278523147106]","[0.39085596799850464, 0.541918158531189, -0.021629100665450096]","[0.5116571187973022, 0.48089033365249634, -0.01894412375986576]","[0.5186682343482971, 0.3739379346370697, -0.027355771511793137]","[0.5208749771118164, 0.32213228940963745, -0.026201961562037468]","[0.5343979001045227, 0.2819097638130188, -0.01796005107462406]"
L,"[0.5335861444473267, 0.7263150811195374, -5.552272952513704e-08]","[0.5711426734924316, 0.6813390254974365, -0.08911070972681046]","[0.6023868322372437, 0.5819607973098755, -0.10879136621952057]","[0.5748113989830017, 0.4790570139884949, -0.11304447054862976]","[0.5334426164627075, 0.42979809641838074, -0.10681455582380295]","[0.6769503355026245, 0.5175690650939941, -0.014912824146449566]","[0.6233770847320557, 0.411784291267395, -0.05883954465389252]","[0.58445143699646, 0.45343005657196045, -0.08638156950473785]","[0.5774190425872803, 0.4990217387676239, -0.09326783567667007]","[0.6199232339859009, 0.5027647614479065, 0.021177461370825768]","[0.5744879841804504, 0.4123110771179199, -0.024292202666401863]","[0.5442978739738464, 0.4726083278656006, -0.04748155549168587]","[0.5424706339836121, 0.5172012448310852, -0.04548293352127075]","[0.5650224685668945, 0.5012140274047852, 0.042811308056116104]","[0.5289826393127441, 0.434611052274704, -0.009986139833927155]","[0.5050838589668274, 0.4905427098274231, -0.029756300151348114]","[0.5034077167510986, 0.5306932926177979, -0.020802535116672516]","[0.5125394463539124, 0.5129736661911011, 0.05785929411649704]","[0.49702125787734985, 0.4560094475746155, 0.021748606115579605]","[0.48367470502853394, 0.4925728440284729, 0.011708957143127918]","[0.4786531925201416, 0.5303313136100769, 0.020270047709345818]"
L,"[0.5213418006896973, 0.7052550315856934, 5.31469993347855e-07]","[0.5875829458236694, 0.6641383767127991, -0.06553947925567627]","[0.6210463643074036, 0.574927806854248, -0.08135700970888138]","[0.601822018623352, 0.4863797426223755, -0.09135664254426956]","[0.5675674676895142, 0.42887598276138306, -0.09629514813423157]","[0.642285168170929, 0.5178937315940857, 0.03711112588644028]","[0.6366358399391174, 0.4518577754497528, 0.015444036573171616]","[0.6229943037033081, 0.4364771544933319, -0.006882913876324892]","[0.6064472198486328, 0.44418084621429443, -0.015412922948598862]","[0.5870361924171448, 0.5046513676643372, 0.060439739376306534]","[0.574421763420105, 0.4332253932952881, 0.03126271814107895]","[0.5619997978210449, 0.4692458212375641, 0.0040374137461185455]","[0.5574641227722168, 0.5103782415390015, -0.00038955360651016235]","[0.53221595287323, 0.506504237651825, 0.07049911469221115]","[0.5258687138557434, 0.4430990219116211, 0.02879607118666172]","[0.5228545665740967, 0.49541765451431274, 0.007153657265007496]","[0.5228135585784912, 0.544880747795105, 0.01076884102076292]","[0.4809538722038269, 0.5182709097862244, 0.07544206827878952]","[0.48803627490997314, 0.4667198061943054, 0.04497748613357544]","[0.4867842197418213, 0.49505460262298584, 0.03438935428857803]","[0.49012356996536255, 0.5311485528945923, 0.037873417139053345]"
R,"[0.4808814525604248, 0.7380656599998474, -4.765369112647022e-07]","[0.37633150815963745, 0.6764509081840515, -0.06906162202358246]","[0.32252365350723267, 0.5647212266921997, -0.09285282343626022]","[0.3438970446586609, 0.4586934447288513, -0.11812625080347061]","[0.4060441553592682, 0.4100075960159302, -0.1311298906803131]","[0.3433563709259033, 0.4799165725708008, 0.04916384071111679]","[0.33554571866989136, 0.4037769138813019, -0.019973743706941605]","[0.34716591238975525, 0.4673372805118561, -0.065959133207798]","[0.35791677236557007, 0.505820631980896, -0.07462427020072937]","[0.40055304765701294, 0.48302748799324036, 0.06478119641542435]","[0.4032133221626282, 0.3924682140350342, -0.024369806051254272]","[0.4092255234718323, 0.48162487149238586, -0.07585933059453964]","[0.4076157212257385, 0.530059814453125, -0.07748585194349289]","[0.4607395827770233, 0.4803149402141571, 0.0615372434258461]","[0.4660985767841339, 0.40983089804649353, -0.021577559411525726]","[0.45763662457466125, 0.5022965669631958, -0.05420545116066933]","[0.445526123046875, 0.5591422319412231, -0.03893495351076126]","[0.5230712890625, 0.47281911969184875, 0.05329589173197746]","[0.5173941254615784, 0.3780267536640167, 0.03571940213441849]","[0.5209473371505737, 0.3235965967178345, 0.02814621292054653]","[0.5270121693611145, 0.26784995198249817, 0.03602389246225357]"
R,"[0.44769859313964844, 0.7141954898834229, -9.527520887786523e-07]","[0.3625493347644806, 0.6580775380134583, -0.013838991522789001]","[0.31631237268447876, 0.5511828064918518, -0.02172681875526905]","[0.3129172921180725, 0.4638780355453491, -0.03788117319345474]","[0.3601250648498535, 0.43734094500541687, -0.04561946541070938]","[0.4043295085430145, 0.489899605512619, 0.028209948912262917]","[0.37499624490737915, 0.4119449555873871, -0.014552945271134377]","[0.3589540719985962, 0.46929872035980225, -0.03238881751894951]","[0.36513954401016235, 0.5197538137435913, -0.03009398654103279]","[0.4370476007461548, 0.4863225519657135, 0.017870526760816574]","[0.3942427635192871, 0.398642897605896, -0.042361218482255936]","[0.37935495376586914, 0.47997233271598816, -0.05920684337615967]","[0.38362637162208557, 0.5350052714347839, -0.04710262641310692]","[0.47512176632881165, 0.4861942231655121, -0.0007442104979418218]","[0.4208376705646515, 0.40724313259124756, -0.054683394730091095]","[0.3991936445236206, 0.4915378987789154, -0.05669675022363663]","[0.40246766805648804, 0.5547865033149719, -0.03283597528934479]","[0.5202849507331848, 0.49119725823402405, -0.02105853706598282]","[0.5260897278785706, 0.3862060308456421, -0.04297129809856415]","[0.5357776880264282, 0.3290790915489197, -0.043538350611925125]","[0.5489455461502075, 0.2804955244064331, -0.032380249351263046]"
L,"[0.5218947529792786, 0.7151209115982056, 2.88046919649787e-07]","[0.5915192365646362, 0.6706357002258301, -0.09025532752275467]","[0.6327013373374939, 0.5722932815551758, -0.12354842573404312]","[0.6161240339279175, 0.47612473368644714, -0.1474948674440384]","[0.5602964758872986, 0.43407735228538513, -0.15755999088287354]","[0.6724266409873962, 0.4945499300956726, -0.0003333221538923681]","[0.6438407301902771, 0.42173025012016296, -0.04616376385092735]","[0.6151804327964783, 0.47529327869415283, -0.0718855932354927]","[0.6134592890739441, 0.5164950489997864, -0.07710473984479904]","[0.6077757477760315, 0.4851614236831665, 0.0280555859208107]","[0.5782504677772522, 0.415549099445343, -0.029620012268424034]","[0.556643009185791, 0.4938320219516754, -0.05019456148147583]","[0.5739622116088867, 0.5294384956359863, -0.04162387177348137]","[0.5435715913772583, 0.484754741191864, 0.038518812507390976]","[0.5188416242599487, 0.4257740080356598, -0.020687611773610115]","[0.5192224979400635, 0.5040809512138367, -0.038163214921951294]","[0.5416761636734009, 0.5515640377998352, -0.025990523397922516]","[0.4879675805568695, 0.49347588419914246, 0.04122123867273331]","[0.4838522672653198, 0.4316931962966919, 0.014493127353489399]","[0.47676578164100647, 0.395444393157959, 0.0019361814484000206]","[0.4790849983692169, 0.35515326261520386, 0.0029194983653724194]"
L,"[0.5045865774154663, 0.7370055317878723, -2.561966425673745e-07]","[0.5868353247642517, 0.6898815631866455, -0.08959408104419708]","[0.6334236860275269, 0.5803437829017639, -0.1129230484366417]","[0.6090713143348694, 0.45877623558044434, -0.12497702240943909]","[0.5548402667045593, 0.40405845642089844, -0.12260923534631729]","[0.6877774000167847, 0.4936057925224304, -0.0025571442674845457]","[0.6515069603919983, 0.39435291290283203, -0.05223745480179787]","[0.612364649772644, 0.45717868208885193, -0.08436157554388046]","[0.6104311347007751, 0.5074764490127563, -0.0924496203660965]","[0.6193490028381348, 0.4740074872970581, 0.02647804282605648]","[0.5791640281677246, 0.3844950199127197, -0.036979444324970245]","[0.5471203327178955, 0.4711345434188843, -0.06824566423892975]","[0.550198495388031, 0.5192818641662598, -0.06629271805286407]","[0.550844669342041, 0.4666057229042053, 0.03924136236310005]","[0.5130462646484375, 0.39667224884033203, -0.0259920135140419]","[0.49988996982574463, 0.4774698317050934, -0.04839650169014931]","[0.5066147446632385, 0.534830629825592, -0.03635144606232643]","[0.48797178268432617, 0.47206002473831177, 0.04531068727374077]","[0.48608046770095825, 0.38270270824432373, 0.019340382888913155]","[0.48094773292541504, 0.34482342004776, 0.01215172279626131]","[0.4797235131263733, 0.31209927797317505, 0.019438648596405983]"
L,"[0.5533674955368042, 0.7354536056518555, -4.1833257569123816e-07]","[0.632802426815033, 0.6871941089630127, -0.010033809579908848]","[0.6820528507232666, 0.5669386982917786, -0.004920042119920254]","[0.6970831751823425, 0.46914252638816833, -0.004975046031177044]","[0.6364851593971252, 0.43431028723716736, -0.0019971050787717104]","[0.6251955032348633, 0.4882701635360718, 0.027402354404330254]","[0.6409280896186829, 0.40850725769996643, 0.007132397498935461]","[0.6506316661834717, 0.44615602493286133, -0.0031296715606004]","[0.6589415073394775, 0.4888022243976593, -0.0032920711673796177]","[0.5839625000953674, 0.4853523373603821, 0.016187449917197227]","[0.6022201180458069, 0.38674789667129517, -0.025682875886559486]","[0.6184552907943726, 0.43947523832321167, -0.048994675278663635]","[0.6274979710578918, 0.4886130094528198, -0.050146251916885376]","[0.5345378518104553, 0.48432570695877075, -0.0008302251808345318]","[0.562319815158844, 0.41313856840133667, -0.051844269037246704]","[0.5974959135055542, 0.4901004135608673, -0.07414115220308304]","[0.612466037273407, 0.5559279918670654, -0.07140690833330154]","[0.48732125759124756, 0.4870818853378296, -0.017119314521551132]","[0.46989622712135315, 0.391813188791275, -0.040323976427316666]","[0.4645111858844757, 0.33326512575149536, -0.053578879684209824]","[0.46021905541419983, 0.27799761295318604, -0.059825118631124496]"
R,"[0.476826936006546, 0.708107054233551, -4.173321883627068e-07]","[0.3939181864261627, 0.6570864915847778, -0.05429304391145706]","[0.34872251749038696, 0.557633101940155, -0.07097518444061279]","[0.36769208312034607, 0.4639433026313782, -0.08743898570537567]","[0.4191979467868805, 0.4215828776359558, -0.09262966364622116]","[0.3516382873058319, 0.47564131021499634, 0.030550500378012657]","[0.345267117023468, 0.41360703110694885, -0.021400194615125656]","[0.3612736463546753, 0.4750758409500122, -0.0525735579431057]","[0.37385839223861694, 0.5103852152824402, -0.05714614689350128]","[0.4055275619029999, 0.4752320349216461, 0.045694030821323395]","[0.40763136744499207, 0.4061405658721924, -0.018688932061195374]","[0.41690948605537415, 0.4806704819202423, -0.04934683442115784]","[0.41370129585266113, 0.5184179544448853, -0.04608059674501419]","[0.4583703577518463, 0.47751158475875854, 0.04654733091592789]","[0.4652278423309326, 0.4174206852912903, -0.014993513934314251]","[0.46104034781455994, 0.4958595037460327, -0.030303552746772766]","[0.44871985912323, 0.5480915904045105, -0.013641887344419956]","[0.5117275714874268, 0.4801962971687317, 0.043195221573114395]","[0.5089187622070312, 0.40267324447631836, 0.024812748655676842]","[0.5138851404190063, 0.355067640542984, 0.01902489736676216]","[0.5183189511299133, 0.30693525075912476, 0.02598847821354866]"
L,"[0.5162098407745361, 0.7342360019683838, -8.754942371069774e-08]","[0.6068062782287598, 0.6805384755134583, -0.058783527463674545]","[0.6594727635383606, 0.5629679560661316, -0.07381440699100494]","[0.6569476127624512, 0.45312273502349854, -0.08442369848489761]","[0.5930306315422058, 0.4128332734107971, -0.0807957872748375]","[0.6523046493530273, 0.4869529604911804, 0.014150143601000309]","[0.6555402278900146, 0.40737149119377136, -0.02667628973722458]","[0.6382688879966736, 0.4709310233592987, -0.047669995576143265]","[0.6388722658157349, 0.5186142325401306, -0.052117880433797836]","[0.5945799946784973, 0.476874977350235, 0.023928184062242508]","[0.5866867899894714, 0.3882594704627991, -0.039310015738010406]","[0.5861372351646423, 0.4655939042568207, -0.065766341984272]","[0.6009230017662048, 0.5129103660583496, -0.06348560750484467]","[0.5306426286697388, 0.4740602672100067, 0.019554991275072098]","[0.5239472389221191, 0.4028899371623993, -0.04699327424168587]","[0.548126757144928, 0.4888797104358673, -0.06970608234405518]","[0.5708436369895935, 0.5496937036514282, -0.06183997914195061]","[0.4714837670326233, 0.4820224940776825, 0.010728081688284874]","[0.4593909978866577, 0.39984098076820374, -0.02036675624549389]","[0.45301586389541626, 0.3466390371322632, -0.036941781640052795]","[0.4492424428462982, 0.2893097698688507, -0.04115752875804901]"
L,"[0.5423566699028015, 0.7018497586250305, 1.790147479141524e-07]","[0.6366516351699829, 0.6298861503601074, 0.06590064615011215]","[0.6658096313476562, 0.543160080909729, 0.10239254683256149]","[0.6745705604553223, 0.47517120838165283, 0.11078757792711258]","[0.6373107433319092, 0.4319057762622833, 0.11668140441179276]","[0.5633046627044678, 0.4907782971858978, 0.18774907290935516]","[0.5781337022781372, 0.4298974871635437, 0.1892489641904831]","[0.6056944727897644, 0.4256325960159302, 0.16815122961997986]","[0.6275148391723633, 0.4328155219554901, 0.15828190743923187]","[0.5345216989517212, 0.492942214012146, 0.13709913194179535]","[0.5851019620895386, 0.4157864451408386, 0.10432165861129761]","[0.6126863360404968, 0.4780269265174866, 0.04965374991297722]","[0.6211403608322144, 0.5469565391540527, 0.03217354044318199]","[0.5069447159767151, 0.48793166875839233, 0.0816398561000824]","[0.5642064809799194, 0.42449456453323364, 0.047368332743644714]","[0.598893404006958, 0.49392467737197876, 0.013946263119578362]","[0.605459988117218, 0.5529529452323914, 0.012005574069917202]","[0.4784381687641144, 0.4799150228500366, 0.03162224218249321]","[0.4738180637359619, 0.3795596659183502, 0.031866464763879776]","[0.46606147289276123, 0.32866835594177246, 0.0306344386190176]","[0.4544515311717987, 0.28629833459854126, 0.03497595340013504]"
R,"[0.46359357237815857, 0.704331636428833, -6.689883207400271e-07]","[0.38008424639701843, 0.6538276076316833, -0.03172535076737404]","[0.33145442605018616, 0.5540438294410706, -0.04503105208277702]","[0.33316993713378906, 0.4589396119117737, -0.06416920572519302]","[0.3904178738594055, 0.4184134602546692, -0.0752091109752655]","[0.3833787441253662, 0.4794856309890747, 0.04104576259851456]","[0.3716428279876709, 0.4146259129047394, -0.0013345269253477454]","[0.3693463206291199, 0.4628109335899353, -0.027686813846230507]","[0.3750075101852417, 0.5027267932891846, -0.0330851674079895]","[0.42650267481803894, 0.4746217727661133, 0.042877860367298126]","[0.41801753640174866, 0.4055132269859314, -0.015851890668272972]","[0.4112887382507324, 0.47654157876968384, -0.041051462292671204]","[0.40931597352027893, 0.5298029184341431, -0.03576647862792015]","[0.4710346758365631, 0.4756115674972534, 0.03345188498497009]","[0.463435560464859, 0.4085361957550049, -0.02110578864812851]","[0.43972116708755493, 0.4818958342075348, -0.027654876932501793]","[0.426579087972641, 0.5428123474121094, -0.006994209252297878]","[0.517673134803772, 0.4825094938278198, 0.02088918909430504]","[0.5208776593208313, 0.4021974802017212, 0.002967240521684289]","[0.5287587642669678, 0.3521939516067505, 0.0014145206660032272]","[0.5401302576065063, 0.3042328357696533, 0.010675591416656971]"
L,"[0.5265671610832214, 0.7380609512329102, -2.1061774546637935e-08]","[0.6273128986358643, 0.6784566640853882, -0.02909274213016033]","[0.6839559078216553, 0.5557942986488342, -0.031221790239214897]","[0.6924559473991394, 0.44621700048446655, -0.03410965949296951]","[0.6212009787559509, 0.40435072779655457, -0.03136792778968811]","[0.6346525549888611, 0.4866679012775421, 0.024485979229211807]","[0.6384379863739014, 0.4076441526412964, 0.003359367372468114]","[0.6376411318778992, 0.4508826732635498, -0.01167032215744257]","[0.6481582522392273, 0.49937552213668823, -0.01878471113741398]","[0.5862734913825989, 0.47792935371398926, 0.021407758817076683]","[0.5883172750473022, 0.376202255487442, -0.024679504334926605]","[0.6033426523208618, 0.4253491163253784, -0.054551512002944946]","[0.6198762655258179, 0.47896161675453186, -0.06275755167007446]","[0.5287561416625977, 0.47354766726493835, 0.00990806519985199]","[0.5368970036506653, 0.3895361125469208, -0.043756548315286636]","[0.57452791929245, 0.4674185514450073, -0.07383153587579727]","[0.6006262898445129, 0.5425472855567932, -0.07876423001289368]","[0.47003430128097534, 0.4804821312427521, -0.00296979327686131]","[0.4550153315067291, 0.3897243142127991, -0.03144432231783867]","[0.4484596848487854, 0.32886481285095215, -0.05355754867196083]","[0.4436744451522827, 0.27455204725265503, -0.0676380842924118]"
R,"[0.47738784551620483, 0.7312631011009216, -5.662442390530487e-07]","[0.35671377182006836, 0.653437614440918, -0.010587478056550026]","[0.30820655822753906, 0.5467138886451721, -0.014132019132375717]","[0.3179197609424591, 0.4463388919830322, -0.03263339772820473]","[0.37417325377464294, 0.4064537584781647, -0.04213448241353035]","[0.380653440952301, 0.4644630253314972, 0.10802437365055084]","[0.35163116455078125, 0.38154512643814087, 0.04999518021941185]","[0.3471972346305847, 0.4464607536792755, 0.003986256197094917]","[0.35467907786369324, 0.4913473129272461, -0.005836992524564266]","[0.4271498918533325, 0.4743102192878723, 0.09482701867818832]","[0.39918839931488037, 0.3828287720680237, 0.015970122069120407]","[0.39163273572921753, 0.47229909896850586, -0.036097247153520584]","[0.3933120667934418, 0.5282719731330872, -0.038794077932834625]","[0.47841593623161316, 0.47603222727775574, 0.06780501455068588]","[0.4458526372909546, 0.3950043022632599, 0.0036988428328186274]","[0.42020803689956665, 0.48608237504959106, -0.016370126977562904]","[0.41310518980026245, 0.5526987314224243, 0.0039971512742340565]","[0.5315684080123901, 0.47520703077316284, 0.039264027029275894]","[0.5282353162765503, 0.3808443546295166, 0.04040207341313362]","[0.5304809808731079, 0.32686322927474976, 0.051006704568862915]","[0.5412585735321045, 0.274078369140625, 0.07092588394880295]"
L,"[0.5324212312698364, 0.7249739170074463, -2.8421200681805203e-07]","[0.6242875456809998, 0.67119300365448, -0.028855660930275917]","[0.6714532971382141, 0.5587557554244995, -0.03056655265390873]","[0.6748607754707336, 0.45226889848709106, -0.03246217593550682]","[0.6043823957443237, 0.4222188889980316, -0.027698684483766556]","[0.6446864604949951, 0.5002641081809998, 0.018788836896419525]","[0.6586649417877197, 0.42667555809020996, -0.00408773310482502]","[0.6485257744789124, 0.4746340215206146, -0.019988862797617912]","[0.643127977848053, 0.5172268748283386, -0.028096210211515427]","[0.5980686545372009, 0.487623929977417, 0.017774490639567375]","[0.6025742292404175, 0.3956086039543152, -0.024934805929660797]","[0.6071851849555969, 0.45415061712265015, -0.05071146413683891]","[0.6153959035873413, 0.5010402202606201, -0.057897552847862244]","[0.543698251247406, 0.4810149073600769, 0.008699965663254261]","[0.5492432117462158, 0.41059380769729614, -0.038841716945171356]","[0.5774387121200562, 0.4835371673107147, -0.06462715566158295]","[0.5962345600128174, 0.5443364977836609, -0.06913170218467712]","[0.48921269178390503, 0.48220473527908325, -0.002082974649965763]","[0.47444579005241394, 0.4066537022590637, -0.026448000222444534]","[0.466346800327301, 0.35511571168899536, -0.04597838968038559]","[0.4628056287765503, 0.306741327047348, -0.05898799002170563]"
R,"[0.4752315282821655, 0.7167484164237976, -5.603346266980225e-07]","[0.384196937084198, 0.663631796836853, -0.04108462110161781]","[0.3332056403160095, 0.5540830492973328, -0.05558108910918236]","[0.351350873708725, 0.4489445686340332, -0.07214779406785965]","[0.4134049713611603, 0.4010438919067383, -0.07812938094139099]","[0.3477697968482971, 0.47333499789237976, 0.03377075120806694]","[0.3335002660751343, 0.39804425835609436, -0.014605349861085415]","[0.3534739017486572, 0.45730823278427124, -0.04429171234369278]","[0.37389203906059265, 0.49469006061553955, -0.05040331557393074]","[0.40560635924339294, 0.4683690369129181, 0.04276331141591072]","[0.40490853786468506, 0.3914850354194641, -0.016011623665690422]","[0.4116763174533844, 0.472167432308197, -0.03987568989396095]","[0.4105682969093323, 0.5195255279541016, -0.034149546176195145]","[0.46054938435554504, 0.46919143199920654, 0.039371952414512634]","[0.46746090054512024, 0.39329010248184204, -0.014406004920601845]","[0.4564456045627594, 0.472760945558548, -0.01826910674571991]","[0.4458352327346802, 0.5371516942977905, 0.0029132456984370947]","[0.5205147862434387, 0.47519898414611816, 0.03207822144031525]","[0.5198913216590881, 0.3928443491458893, 0.017292508855462074]","[0.5265200138092041, 0.341566801071167, 0.016969550400972366]","[0.5342124700546265, 0.29211562871932983, 0.026285478845238686]"
R,"[0.4814750850200653, 0.7188827991485596, -2.6466375402378617e-07]","[0.36711040139198303, 0.6535109877586365, -0.032111041247844696]","[0.3148740530014038, 0.5589666366577148, -0.04598072171211243]","[0.32367342710494995, 0.4666111469268799, -0.07214972376823425]","[0.3796168863773346, 0.4151391088962555, -0.08998245000839233]","[0.38009339570999146, 0.4747343361377716, 0.11091209948062897]","[0.35465073585510254, 0.4073876142501831, 0.048824261873960495]","[0.35431501269340515, 0.46763357520103455, -0.005708181299269199]","[0.36231574416160583, 0.49825626611709595, -0.02005605213344097]","[0.4263443648815155, 0.49109190702438354, 0.1067030131816864]","[0.40109574794769287, 0.40542441606521606, 0.014447832480072975]","[0.3967224955558777, 0.4874528646469116, -0.060685813426971436]","[0.4006420373916626, 0.5387818813323975, -0.0753239169716835]","[0.47469276189804077, 0.4878374934196472, 0.0868055522441864]","[0.44551289081573486, 0.4238045811653137, 0.013269921764731407]","[0.4189993143081665, 0.5043978691101074, -0.032337870448827744]","[0.4128984212875366, 0.5596321821212769, -0.02535179816186428]","[0.5250793099403381, 0.47765129804611206, 0.06500659883022308]","[0.5209943056106567, 0.3867464065551758, 0.07115979492664337]","[0.5209072828292847, 0.33188164234161377, 0.07463911175727844]","[0.5294831991195679, 0.28370288014411926, 0.08890244364738464]"
L,"[0.520785927772522, 0.7676563262939453, -2.9200464268797077e-07]","[0.6135905981063843, 0.7104510068893433, -0.08660640567541122]","[0.6683726906776428, 0.5879746675491333, -0.11270889639854431]","[0.6526578664779663, 0.4608207046985626, -0.130208820104599]","[0.5794015526771545, 0.41803550720214844, -0.13016854226589203]","[0.7067918181419373, 0.48291444778442383, 0.0026326999068260193]","[0.6886860132217407, 0.39004769921302795, -0.051132041960954666]","[0.6514122486114502, 0.4687507748603821, -0.08531021326780319]","[0.6513801217079163, 0.5185678005218506, -0.09664389491081238]","[0.6341302394866943, 0.470558226108551, 0.022734416648745537]","[0.6046528816223145, 0.3774206042289734, -0.05059601739048958]","[0.5822631120681763, 0.48009997606277466, -0.08181001991033554]","[0.596376895904541, 0.5285889506340027, -0.07922020554542542]","[0.5572162866592407, 0.4675186574459076, 0.024870116263628006]","[0.5187968015670776, 0.39241188764572144, -0.0480852834880352]","[0.5272353291511536, 0.49281230568885803, -0.0691460445523262]","[0.550690770149231, 0.558524489402771, -0.05603452026844025]","[0.488835871219635, 0.476942241191864, 0.019742464646697044]","[0.4774177670478821, 0.3765340745449066, -0.008620554581284523]","[0.47555217146873474, 0.32058778405189514, -0.01809099316596985]","[0.477114737033844, 0.2631935477256775, -0.014865423552691936]"
L,"[0.524914026260376, 0.7429588437080383, -3.4667462500692636e-07]","[0.6017783880233765, 0.6861824989318848, -0.09913312643766403]","[0.6427122950553894, 0.57964688539505, -0.12864185869693756]","[0.6337483525276184, 0.47630250453948975, -0.14744742214679718]","[0.600522518157959, 0.4042167067527771, -0.15156859159469604]","[0.6807760000228882, 0.48658451437950134, 0.005723127629607916]","[0.6610694527626038, 0.396096408367157, -0.0495142787694931]","[0.6320624947547913, 0.4615226984024048, -0.08767665922641754]","[0.6283456683158875, 0.5092617869377136, -0.09638777375221252]","[0.6101011037826538, 0.47611016035079956, 0.04131913557648659]","[0.5879060626029968, 0.38390058279037476, -0.03404012322425842]","[0.5691636800765991, 0.4734196364879608, -0.08433572947978973]","[0.5729467272758484, 0.5170096755027771, -0.09400037676095963]","[0.541835367679596, 0.4714701771736145, 0.05933109298348427]","[0.5200913548469543, 0.4045657515525818, -0.014412080869078636]","[0.5211000442504883, 0.4877961575984955, -0.054395951330661774]","[0.5296120047569275, 0.5506854057312012, -0.05312719941139221]","[0.483928382396698, 0.47165822982788086, 0.0710158571600914]","[0.48378002643585205, 0.3853485584259033, 0.04934588819742203]","[0.4846351742744446, 0.3385741114616394, 0.03186120465397835]","[0.4928199052810669, 0.29565268754959106, 0.028197983279824257]"
