Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
L,"[0.46060916781425476, 0.7234373092651367, 4.3014452444367635e-07]","[0.5237818360328674, 0.6323837637901306, 0.1099870428442955]","[0.5376989245414734, 0.5598025321960449, 0.14252978563308716]","[0.5659956932067871, 0.5094699263572693, 0.14496107399463654]","[0.5926913619041443, 0.4557415246963501, 0.14469298720359802]","[0.41863468289375305, 0.5086804628372192, 0.11248781532049179]","[0.4496593773365021, 0.4262409210205078, 0.11303523182868958]","[0.5069210529327393, 0.4128979444503784, 0.10899331420660019]","[0.5470184087753296, 0.426217257976532, 0.10835641622543335]","[0.4073183536529541, 0.5156311392784119, 0.03938722983002663]","[0.442768931388855, 0.4041804075241089, 0.03260576352477074]","[0.5128886699676514, 0.3980954885482788, 0.025669390335679054]","[0.5598360300064087, 0.4249424338340759, 0.02588745579123497]","[0.4123743772506714, 0.5237724781036377, -0.029329348355531693]","[0.44422483444213867, 0.41460973024368286, -0.03166389837861061]","[0.5188817381858826, 0.4079684615135193, -0.018714960664510727]","[0.5651519894599915, 0.43073809146881104, -0.006617574952542782]","[0.4375630021095276, 0.5323775410652161, -0.09073986858129501]","[0.48360949754714966, 0.450655996799469, -0.08399660885334015]","[0.5398670434951782, 0.43769532442092896, -0.06408101320266724]","[0.5804062485694885, 0.4468356966972351, -0.047431930899620056]"
R,"[0.5403102040290833, 0.8082081079483032, -1.2943695537614985e-06]","[0.4821229577064514, 0.6696951389312744, 0.15945707261562347]","[0.4653794765472412, 0.5874413847923279, 0.21117790043354034]","[0.4391201436519623, 0.5141767859458923, 0.2237594723701477]","[0.41748666763305664, 0.4473170340061188, 0.22569669783115387]","[0.6429742574691772, 0.5257059931755066, 0.14625698328018188]","[0.5817661285400391, 0.392910361289978, 0.17387594282627106]","[0.5037075281143188, 0.38648977875709534, 0.19027350842952728]","[0.44853895902633667, 0.41419321298599243, 0.19803249835968018]","[0.629508912563324, 0.5275927186012268, 0.05420730262994766]","[0.5708427429199219, 0.3636047840118408, 0.07558048516511917]","[0.48552271723747253, 0.36652225255966187, 0.09399240463972092]","[0.43398237228393555, 0.3994383215904236, 0.10384099930524826]","[0.597804844379425, 0.5313188433647156, -0.0281384214758873]","[0.5291575193405151, 0.3748931884765625, -0.0057783909142017365]","[0.45141804218292236, 0.3840554356575012, 0.0288750808686018]","[0.4110710322856903, 0.4159305691719055, 0.04633871093392372]","[0.546888530254364, 0.5438118577003479, -0.10003560036420822]","[0.47996583580970764, 0.428771436214447, -0.08093997091054916]","[0.4198862314224243, 0.4226188063621521, -0.049984004348516464]","[0.38516339659690857, 0.4433942437171936, -0.030005747452378273]"
L,"[0.4948435127735138, 0.7442711591720581, 1.1818862049040035e-06]","[0.5802686214447021, 0.6636888384819031, 0.03286629170179367]","[0.6008136868476868, 0.5632696747779846, 0.036880843341350555]","[0.6201674938201904, 0.4911140203475952, 0.020156152546405792]","[0.6193765997886658, 0.4088907837867737, 0.0021181858610361814]","[0.499327152967453, 0.49664923548698425, 0.06851154565811157]","[0.4883643090724945, 0.3911985754966736, 0.043548692017793655]","[0.5472555756568909, 0.3697800636291504, 0.017381595447659492]","[0.5985084176063538, 0.3831202983856201, 0.001305446377955377]","[0.46348509192466736, 0.5034287571907043, 0.020821072161197662]","[0.4478335678577423, 0.3668401837348938, -0.018501512706279755]","[0.5262851715087891, 0.35844191908836365, -0.05857362598180771]","[0.583647608757019, 0.39986974000930786, -0.07925731688737869]","[0.43171170353889465, 0.5155958533287048, -0.030796058475971222]","[0.41539812088012695, 0.3906481862068176, -0.06326157599687576]","[0.49908071756362915, 0.38531720638275146, -0.08757887035608292]","[0.5569202899932861, 0.419692724943161, -0.09798959642648697]","[0.4060647785663605, 0.5392698645591736, -0.0816708505153656]","[0.4240565896034241, 0.4418882131576538, -0.10321088135242462]","[0.4901414215564728, 0.4249576926231384, -0.11491639912128448]","[0.5419414043426514, 0.4442444145679474, -0.12101935595273972]"
R,"[0.5140120387077332, 0.7918369770050049, -1.2217437870276626e-06]","[0.4398508369922638, 0.6585256457328796, 0.07718327641487122]","[0.4238174557685852, 0.573854386806488, 0.08962205052375793]","[0.3941107988357544, 0.4990333318710327, 0.07431435585021973]","[0.3773654103279114, 0.4295867085456848, 0.048159386962652206]","[0.6009674072265625, 0.5258806347846985, 0.08958831429481506]","[0.5448087453842163, 0.39766725897789, 0.0871371477842331]","[0.4688085615634918, 0.38803625106811523, 0.07244326919317245]","[0.4118640124797821, 0.4068111181259155, 0.06098170578479767]","[0.6189346313476562, 0.5344429612159729, 0.029131026938557625]","[0.5447791814804077, 0.37905028462409973, 0.03539488837122917]","[0.4601725935935974, 0.37524864077568054, 0.02528187818825245]","[0.4073616862297058, 0.41157689690589905, 0.012303002178668976]","[0.6082242727279663, 0.5458486080169678, -0.02970535308122635]","[0.544971227645874, 0.38850703835487366, -0.026774069294333458]","[0.4625590443611145, 0.3849021792411804, -0.022813759744167328]","[0.41144105792045593, 0.4180212616920471, -0.02633439563214779]","[0.5742776989936829, 0.5572167634963989, -0.08437980711460114]","[0.5116403102874756, 0.43544119596481323, -0.089246466755867]","[0.45437610149383545, 0.4259300231933594, -0.08148594200611115]","[0.41363081336021423, 0.4468645751476288, -0.07720489054918289]"
L,"[0.5039210915565491, 0.7502681016921997, 4.059241405229841e-07]","[0.5896189212799072, 0.6647311449050903, 0.010700086131691933]","[0.6110883951187134, 0.5629549026489258, 0.01492401771247387]","[0.6221078038215637, 0.4850204885005951, 0.006958013400435448]","[0.6118349432945251, 0.4203272759914398, -0.001445297384634614]","[0.5508876442909241, 0.49769097566604614, 0.03861552104353905]","[0.5279191136360168, 0.3894153833389282, 0.009011398069560528]","[0.5696549415588379, 0.3791845440864563, -0.018965650349855423]","[0.6002651453018188, 0.39873409271240234, -0.03333631902933121]","[0.5135893821716309, 0.4979076087474823, 0.014055025763809681]","[0.48986896872520447, 0.3774152994155884, -0.018283579498529434]","[0.5464522242546082, 0.37576425075531006, -0.04981289803981781]","[0.5771488547325134, 0.4172275960445404, -0.06631739437580109]","[0.47738784551620483, 0.5087143182754517, -0.015298903919756413]","[0.45465683937072754, 0.39412766695022583, -0.04460371285676956]","[0.5161405801773071, 0.3921414017677307, -0.07057817280292511]","[0.5551010370254517, 0.4322580099105835, -0.08188392966985703]","[0.44116780161857605, 0.532076358795166, -0.04491792619228363]","[0.4420461058616638, 0.4460861086845398, -0.06907476484775543]","[0.4926835298538208, 0.4325171411037445, -0.08753649145364761]","[0.5339275598526001, 0.4544495940208435, -0.09707373380661011]"
L,"[0.45868125557899475, 0.7075710892677307, 4.4063682480555144e-07]","[0.4898017346858978, 0.6212463974952698, 0.1169193834066391]","[0.5013923645019531, 0.5478779077529907, 0.14696455001831055]","[0.5316401124000549, 0.4959760904312134, 0.14944666624069214]","[0.566314697265625, 0.45087581872940063, 0.14877092838287354]","[0.3937431275844574, 0.5015395879745483, 0.08218240737915039]","[0.44299858808517456, 0.4176994562149048, 0.08807413280010223]","[0.5031813979148865, 0.4038330912590027, 0.0990569144487381]","[0.5439017415046692, 0.41847601532936096, 0.11051752418279648]","[0.39730456471443176, 0.5094584822654724, 0.009202634915709496]","[0.4424380660057068, 0.39651575684547424, 0.008340958505868912]","[0.5143329501152039, 0.39390328526496887, 0.022160381078720093]","[0.5591190457344055, 0.4171634018421173, 0.03861049935221672]","[0.4194159209728241, 0.5213281512260437, -0.05591206252574921]","[0.4628935754299164, 0.4132041037082672, -0.05118512362241745]","[0.5361564755439758, 0.40731510519981384, -0.021976128220558167]","[0.5746740102767944, 0.42593228816986084, 0.001943476963788271]","[0.4608575403690338, 0.5350927114486694, -0.11221764981746674]","[0.5054266452789307, 0.4496155083179474, -0.09509368985891342]","[0.5557602643966675, 0.4373563528060913, -0.062414560467004776]","[0.5865373611450195, 0.4491558372974396, -0.03618153929710388]"
R,"[0.48251840472221375, 0.7510559558868408, -9.05656406757771e-07]","[0.40513893961906433, 0.6584575176239014, 0.04698624461889267]","[0.38714298605918884, 0.5725811719894409, 0.06281533092260361]","[0.3786773085594177, 0.49603724479675293, 0.05645974352955818]","[0.368511438369751, 0.42972010374069214, 0.04857959225773811]","[0.4772588014602661, 0.5118370056152344, 0.10537489503622055]","[0.4857672452926636, 0.4162074327468872, 0.09456373006105423]","[0.43569642305374146, 0.40335357189178467, 0.07511083781719208]","[0.39826905727386475, 0.4201296269893646, 0.061633091419935226]","[0.5042192935943604, 0.5138270854949951, 0.06331322342157364]","[0.5128026604652405, 0.3959909677505493, 0.04967578500509262]","[0.4459112882614136, 0.3861236274242401, 0.025950564071536064]","[0.40848082304000854, 0.409551203250885, 0.011468242853879929]","[0.5304593443870544, 0.5242689251899719, 0.016119347885251045]","[0.546460747718811, 0.40538865327835083, 0.0006728223524987698]","[0.47402796149253845, 0.39329174160957336, -0.015574867837131023]","[0.42857950925827026, 0.4200246334075928, -0.02508087456226349]","[0.5568063855171204, 0.5412887334823608, -0.029293781146407127]","[0.5310487151145935, 0.45055776834487915, -0.04214252158999443]","[0.47138118743896484, 0.4326609671115875, -0.05122128129005432]","[0.43456900119781494, 0.4487290382385254, -0.05748133733868599]"
R,"[0.5221503973007202, 0.7511680126190186, -1.2318466815486318e-06]","[0.4626833200454712, 0.6329621076583862, 0.12435372173786163]","[0.4492047131061554, 0.5665578246116638, 0.16235889494419098]","[0.42525333166122437, 0.5050321221351624, 0.1678844541311264]","[0.4023047983646393, 0.4449531137943268, 0.1636350452899933]","[0.6036271452903748, 0.519985020160675, 0.1176113560795784]","[0.5533336997032166, 0.4112623631954193, 0.13083408772945404]","[0.4850902557373047, 0.4023137390613556, 0.1341424137353897]","[0.4363561272621155, 0.4237020015716553, 0.1345570832490921]","[0.6009030938148499, 0.5239588022232056, 0.04336227476596832]","[0.5497756600379944, 0.38982218503952026, 0.05392231047153473]","[0.47258472442626953, 0.39155763387680054, 0.061901044100522995]","[0.42880213260650635, 0.42361149191856384, 0.06525757908821106]","[0.5795001983642578, 0.5287181735038757, -0.0241826381534338]","[0.529481828212738, 0.3958498239517212, -0.014281481504440308]","[0.45786625146865845, 0.3994750380516052, 0.009566223248839378]","[0.4183552861213684, 0.43019938468933105, 0.0221855565905571]","[0.5415524840354919, 0.5371543765068054, -0.08315259218215942]","[0.4951484799385071, 0.435767263174057, -0.07438085973262787]","[0.44370436668395996, 0.43236929178237915, -0.05099475756287575]","[0.41273534297943115, 0.45741602778434753, -0.03482558950781822]"
R,"[0.5194970369338989, 0.7447068691253662, -1.0036607136498787e-06]","[0.4551253616809845, 0.6380705833435059, 0.05206163972616196]","[0.43766021728515625, 0.563000500202179, 0.05553751438856125]","[0.4136916399002075, 0.4956883192062378, 0.03652282431721687]","[0.40692001581192017, 0.435386061668396, 0.008722937665879726]","[0.6023945808410645, 0.5152606964111328, 0.06839024275541306]","[0.5595344305038452, 0.40431493520736694, 0.06001796945929527]","[0.4893505573272705, 0.38995832204818726, 0.04260476306080818]","[0.43571436405181885, 0.40067464113235474, 0.029628215357661247]","[0.6149076819419861, 0.5232306122779846, 0.020383672788739204]","[0.5543007850646973, 0.38900095224380493, 0.01895160786807537]","[0.47457730770111084, 0.3842744827270508, 0.003476410172879696]","[0.42780405282974243, 0.41192328929901123, -0.011576872318983078]","[0.607026994228363, 0.53275465965271, -0.027770837768912315]","[0.5506158471107483, 0.4083418846130371, -0.03396217152476311]","[0.47368890047073364, 0.4041280150413513, -0.03827454894781113]","[0.42686063051223755, 0.42973822355270386, -0.04433542117476463]","[0.5809757113456726, 0.5444491505622864, -0.07334097474813461]","[0.529834508895874, 0.4497045576572418, -0.08153229206800461]","[0.47462403774261475, 0.4414396584033966, -0.07763206958770752]","[0.4362085163593292, 0.4570139944553375, -0.07522018253803253]"
R,"[0.475886732339859, 0.715597927570343, -4.4716765046359797e-07]","[0.4162406325340271, 0.6434483528137207, -0.008640285581350327]","[0.3991949260234833, 0.5627704858779907, -0.011927489191293716]","[0.39941442012786865, 0.49319663643836975, -0.023173945024609566]","[0.41214004158973694, 0.4373788833618164, -0.030440090224146843]","[0.4490976333618164, 0.495091050863266, 0.04027184471487999]","[0.4752281904220581, 0.4099530577659607, 0.009695752523839474]","[0.4441412687301636, 0.3963261544704437, -0.01639309898018837]","[0.42270222306251526, 0.4138503670692444, -0.02883107028901577]","[0.4829527735710144, 0.4987803101539612, 0.029370900243520737]","[0.516657829284668, 0.4007311463356018, -0.001992760691791773]","[0.4758111536502838, 0.3909783363342285, -0.02494439296424389]","[0.4471767544746399, 0.4175448715686798, -0.03287302330136299]","[0.5150956511497498, 0.5092678070068359, 0.010286870412528515]","[0.5439547300338745, 0.4215189516544342, -0.01397736370563507]","[0.4993256628513336, 0.40984800457954407, -0.02904975228011608]","[0.4668480157852173, 0.43353861570358276, -0.0328303799033165]","[0.5472344756126404, 0.5279011726379395, -0.011548653244972229]","[0.5514624714851379, 0.46162039041519165, -0.024904638528823853]","[0.5145541429519653, 0.4435839056968689, -0.03296791389584541]","[0.48252612352371216, 0.45355260372161865, -0.03582126647233963]"
L,"[0.5111071467399597, 0.7408912181854248, 7.610312309225264e-07]","[0.5824181437492371, 0.6360605955123901, 0.08818237483501434]","[0.5946120023727417, 0.5572487115859985, 0.10735668987035751]","[0.6178917288780212, 0.5046486854553223, 0.09596960991621017]","[0.6403077244758606, 0.43927228450775146, 0.08300866931676865]","[0.46937108039855957, 0.5086828470230103, 0.1160498633980751]","[0.4897191822528839, 0.4164550304412842, 0.09852968901395798]","[0.5566884875297546, 0.39932918548583984, 0.07344414293766022]","[0.6083094477653503, 0.41414394974708557, 0.05873892828822136]","[0.45065638422966003, 0.5169243812561035, 0.04424643889069557]","[0.475685715675354, 0.3952515721321106, 0.0181941706687212]","[0.560248851776123, 0.38340890407562256, -0.011236206628382206]","[0.6175354719161987, 0.4126030504703522, -0.024772094562649727]","[0.4423429071903229, 0.5250731706619263, -0.027329038828611374]","[0.4706191420555115, 0.41569259762763977, -0.04278611019253731]","[0.5550575852394104, 0.4038434624671936, -0.044338829815387726]","[0.6076474189758301, 0.42640960216522217, -0.04059412330389023]","[0.4535490572452545, 0.5373449921607971, -0.0945771336555481]","[0.5018414258956909, 0.4576546847820282, -0.09738058596849442]","[0.5651851296424866, 0.438814640045166, -0.08718579262495041]","[0.6096216440200806, 0.4447523057460785, -0.07704541087150574]"
R,"[0.5024580955505371, 0.7595750093460083, -9.046928539646615e-07]","[0.42818784713745117, 0.6641895771026611, 0.029229778796434402]","[0.40552186965942383, 0.5744726657867432, 0.028463616967201233]","[0.3899376094341278, 0.4990936517715454, 0.006209903862327337]","[0.38722485303878784, 0.429221510887146, -0.01700955256819725]","[0.5207785367965698, 0.501650869846344, 0.07770758122205734]","[0.521902859210968, 0.3911888301372528, 0.05399897322058678]","[0.45980799198150635, 0.38405275344848633, 0.03302488476037979]","[0.4162129759788513, 0.4086016118526459, 0.021625669673085213]","[0.5497766733169556, 0.509288489818573, 0.03611090034246445]","[0.5462316274642944, 0.38065284490585327, 0.011780869215726852]","[0.46473151445388794, 0.3808513581752777, -0.0062780738808214664]","[0.42375022172927856, 0.4148542881011963, -0.013298828154802322]","[0.5724118947982788, 0.5234835147857666, -0.012626951560378075]","[0.5707950592041016, 0.39874547719955444, -0.038434140384197235]","[0.48652493953704834, 0.3932421803474426, -0.0459979809820652]","[0.4362070560455322, 0.42794740200042725, -0.045933403074741364]","[0.585762083530426, 0.5446030497550964, -0.06165263429284096]","[0.5579036474227905, 0.4476315379142761, -0.08108796924352646]","[0.49377214908599854, 0.434674471616745, -0.08478359878063202]","[0.45088961720466614, 0.46212270855903625, -0.08441472798585892]"
L,"[0.5152108669281006, 0.7763663530349731, 7.42728559544048e-07]","[0.6052089929580688, 0.6665136814117432, 0.058055855333805084]","[0.6208829283714294, 0.5686473250389099, 0.07133922725915909]","[0.6420414447784424, 0.49711135029792786, 0.058322079479694366]","[0.6546862721443176, 0.4159853160381317, 0.04341483861207962]","[0.5138323307037354, 0.5052384734153748, 0.08870536088943481]","[0.5050079226493835, 0.3807661533355713, 0.061060305684804916]","[0.569313108921051, 0.3676469326019287, 0.030478585511446]","[0.622146725654602, 0.3859482407569885, 0.013555515557527542]","[0.48541414737701416, 0.5115655660629272, 0.03073018230497837]","[0.47300389409065247, 0.365389883518219, -0.0072820913046598434]","[0.5633687973022461, 0.359092652797699, -0.04604313522577286]","[0.6209579706192017, 0.40669894218444824, -0.06467173993587494]","[0.45968034863471985, 0.5249753594398499, -0.02955973520874977]","[0.4506906270980835, 0.39584165811538696, -0.05421748012304306]","[0.5443634986877441, 0.3896864354610443, -0.07097644358873367]","[0.6058415174484253, 0.4251573085784912, -0.0761626586318016]","[0.444539874792099, 0.5481670498847961, -0.08788570761680603]","[0.4626426696777344, 0.44695812463760376, -0.10371007770299911]","[0.5353875160217285, 0.4265320301055908, -0.10979463905096054]","[0.5927550196647644, 0.44146454334259033, -0.11000854521989822]"
R,"[0.5588188767433167, 0.5527975559234619, -5.314080908647156e-07]","[0.5083400011062622, 0.5139681100845337, 0.024796171113848686]","[0.4884422719478607, 0.47148841619491577, 0.028590291738510132]","[0.47319626808166504, 0.44328221678733826, 0.024465251713991165]","[0.4580647349357605, 0.4225754141807556, 0.016765745356678963]","[0.5324270725250244, 0.40119853615760803, 0.01231762208044529]","[0.466316819190979, 0.3862842321395874, 0.005286290310323238]","[0.42610812187194824, 0.3973787724971771, -0.0011566687608137727]","[0.39943549036979675, 0.4134010076522827, -0.004911693744361401]","[0.5437988042831421, 0.4043596386909485, -0.011154605075716972]","[0.46260306239128113, 0.3936345875263214, -0.014457945711910725]","[0.42035698890686035, 0.4056953191757202, -0.015599527396261692]","[0.3925825357437134, 0.4257732629776001, -0.016720978543162346]","[0.544146716594696, 0.420320600271225, -0.03338364139199257]","[0.4675282835960388, 0.4067609906196594, -0.04179564490914345]","[0.4279029667377472, 0.4201594889163971, -0.038383450359106064]","[0.40417253971099854, 0.4378024935722351, -0.03530392795801163]","[0.5344218015670776, 0.44546613097190857, -0.0540066659450531]","[0.4755418598651886, 0.4356946051120758, -0.06685777753591537]","[0.4402756690979004, 0.4412468373775482, -0.06479170173406601]","[0.4155207872390747, 0.4536144733428955, -0.06035096198320389]"
R,"[0.5450395941734314, 0.71490877866745, -6.194836146278249e-07]","[0.5939692258834839, 0.6473315954208374, 0.058843180537223816]","[0.6052014827728271, 0.5746753215789795, 0.07883021235466003]","[0.5863256454467773, 0.5197780728340149, 0.0857485681772232]","[0.5550562143325806, 0.4839061498641968, 0.08707547187805176]","[0.6385045051574707, 0.5293753147125244, 0.03659689053893089]","[0.5898622274398804, 0.4349170923233032, 0.04204864427447319]","[0.5393920540809631, 0.41986024379730225, 0.051676951348781586]","[0.5105429887771606, 0.4293553829193115, 0.058450955897569656]","[0.6121429800987244, 0.5171732902526855, 0.0006033327081240714]","[0.5640960931777954, 0.40276384353637695, 0.006898682564496994]","[0.513948917388916, 0.3991188406944275, 0.021392935886979103]","[0.4831930696964264, 0.4212074279785156, 0.03155148774385452]","[0.5705506205558777, 0.5190303325653076, -0.030408822000026703]","[0.5157263278961182, 0.41021108627319336, -0.028297612443566322]","[0.4712563455104828, 0.4158576428890228, -0.012524066492915154]","[0.45050346851348877, 0.43854770064353943, -0.0021728964056819677]","[0.5190039873123169, 0.5360521078109741, -0.05629235878586769]","[0.4774326682090759, 0.4501451551914215, -0.06166816130280495]","[0.44422346353530884, 0.4426642656326294, -0.050806839019060135]","[0.4225892722606659, 0.4521096348762512, -0.0401533767580986]"
L,"[0.520013153553009, 0.7317603230476379, 4.6631996042378887e-07]","[0.5873182415962219, 0.6498815417289734, 0.013479993678629398]","[0.6027029752731323, 0.5629874467849731, 0.017904706299304962]","[0.618332028388977, 0.4964037239551544, 0.009354330599308014]","[0.6179581880569458, 0.4289500415325165, 0.0007650983170606196]","[0.524904727935791, 0.5016985535621643, 0.0554049052298069]","[0.5137278437614441, 0.4161238372325897, 0.034733161330223083]","[0.5592360496520996, 0.399671733379364, 0.010209714062511921]","[0.5964650511741638, 0.4096558094024658, -0.00396473053842783]","[0.4969763457775116, 0.5025668144226074, 0.030284909531474113]","[0.48597919940948486, 0.3987193703651428, 0.0038118974771350622]","[0.5460741519927979, 0.38786134123802185, -0.02883889526128769]","[0.5898063778877258, 0.41489094495773315, -0.04725247621536255]","[0.4693176746368408, 0.5111904144287109, 0.00017147220205515623]","[0.4526958465576172, 0.4053041934967041, -0.023606644943356514]","[0.519736111164093, 0.3960888087749481, -0.05035514011979103]","[0.5710293054580688, 0.4257587492465973, -0.06401684880256653]","[0.447680801153183, 0.5323467254638672, -0.030149444937705994]","[0.4579050540924072, 0.45155614614486694, -0.04848913103342056]","[0.5111854076385498, 0.43369027972221375, -0.06433779001235962]","[0.559465229511261, 0.4475564658641815, -0.07361890375614166]"
R,"[0.5041213631629944, 0.7579751014709473, -8.669437647768063e-07]","[0.4255613088607788, 0.666441023349762, 0.03046569414436817]","[0.4050240218639374, 0.5750513672828674, 0.037592507898807526]","[0.3929997682571411, 0.49450188875198364, 0.025585152208805084]","[0.38596510887145996, 0.42793646454811096, 0.014004962518811226]","[0.499971866607666, 0.5044707655906677, 0.08053392916917801]","[0.5138797163963318, 0.39688920974731445, 0.06284067779779434]","[0.4598139822483063, 0.3858109712600708, 0.044343218207359314]","[0.4211551547050476, 0.4068540036678314, 0.033543288707733154]","[0.5263656377792358, 0.5079134702682495, 0.04463529214262962]","[0.5385624766349792, 0.38276350498199463, 0.025534672662615776]","[0.47143813967704773, 0.377523273229599, 0.008070500567555428]","[0.4339805841445923, 0.408981055021286, 0.00040794932283461094]","[0.5518724918365479, 0.5215430855751038, 0.0024707054253667593]","[0.5657349824905396, 0.39931872487068176, -0.01725621521472931]","[0.49149051308631897, 0.39054763317108154, -0.026286810636520386]","[0.44517403841018677, 0.4221634864807129, -0.028712401166558266]","[0.5772494673728943, 0.5453014373779297, -0.03971432149410248]","[0.558100700378418, 0.4515571594238281, -0.05478480085730553]","[0.4938879609107971, 0.4343138039112091, -0.06005482003092766]","[0.44986826181411743, 0.4542384445667267, -0.062086354941129684]"
R,"[0.4855894446372986, 0.721897304058075, -2.7190367291041184e-07]","[0.41810694336891174, 0.6555145382881165, -0.023029357194900513]","[0.3952828049659729, 0.5678654909133911, -0.028765076771378517]","[0.39934390783309937, 0.49011847376823425, -0.03962457552552223]","[0.41287893056869507, 0.42660194635391235, -0.04630352184176445]","[0.4454563856124878, 0.5036544799804688, 0.04103235900402069]","[0.46486589312553406, 0.42629164457321167, 0.013998802751302719]","[0.4428882300853729, 0.40253812074661255, -0.01296497043222189]","[0.4249333441257477, 0.4104391038417816, -0.027650011703372]","[0.48102545738220215, 0.5025129318237305, 0.038360677659511566]","[0.5093408226966858, 0.410152405500412, 0.006927819456905127]","[0.4755328297615051, 0.39079615473747253, -0.022197412326931953]","[0.4465935230255127, 0.41299867630004883, -0.03442729264497757]","[0.5150381922721863, 0.5121746063232422, 0.026016907766461372]","[0.5438173413276672, 0.41980284452438354, -0.0030719898641109467]","[0.50665283203125, 0.402891606092453, -0.028152428567409515]","[0.4760233461856842, 0.43118816614151, -0.03693526238203049]","[0.5521491765975952, 0.5332286953926086, 0.010403982363641262]","[0.5554108023643494, 0.4598402976989746, -0.012573068961501122]","[0.5224051475524902, 0.4378085434436798, -0.030599353834986687]","[0.4919646382331848, 0.45292928814888, -0.03862478956580162]"
R,"[0.5108018517494202, 0.7867801189422607, -1.1610198953349027e-06]","[0.4269893765449524, 0.6667887568473816, 0.12334506958723068]","[0.4050358831882477, 0.5784490704536438, 0.15711675584316254]","[0.3762626051902771, 0.5058652758598328, 0.14983206987380981]","[0.35332930088043213, 0.4287274181842804, 0.1328810155391693]","[0.5696669816970825, 0.5179354548454285, 0.16421689093112946]","[0.5268628597259521, 0.40449243783950806, 0.1685412973165512]","[0.4541292190551758, 0.39556169509887695, 0.15587405860424042]","[0.39790958166122437, 0.4177648425102234, 0.14533543586730957]","[0.586855947971344, 0.5200726389884949, 0.07717360556125641]","[0.5423606038093567, 0.37737971544265747, 0.08709309250116348]","[0.4564433693885803, 0.37303978204727173, 0.07708632946014404]","[0.4099641442298889, 0.4007031321525574, 0.06730998307466507]","[0.585131824016571, 0.5286726951599121, -0.008888214826583862]","[0.5424271821975708, 0.3786611557006836, -0.006711616646498442]","[0.45598846673965454, 0.3867288827896118, 0.005623294040560722]","[0.40764161944389343, 0.4241800606250763, 0.011158272624015808]","[0.5627454519271851, 0.53985995054245, -0.08830893784761429]","[0.5061720609664917, 0.43010273575782776, -0.08943036943674088]","[0.4376448392868042, 0.4195144772529602, -0.07394235581159592]","[0.3956533670425415, 0.4383198618888855, -0.06306592375040054]"
L,"[0.49792322516441345, 0.7228198051452637, 6.02388695369882e-07]","[0.5705784559249878, 0.6209320425987244, 0.0765363797545433]","[0.5855185389518738, 0.5513845682144165, 0.09618005156517029]","[0.6084749102592468, 0.5012732148170471, 0.08827788382768631]","[0.6248547434806824, 0.44125038385391235, 0.079355388879776]","[0.4722611606121063, 0.5056993961334229, 0.1144900992512703]","[0.4867672026157379, 0.4246349334716797, 0.0984753742814064]","[0.5454456210136414, 0.4119877815246582, 0.07474379986524582]","[0.5912443399429321, 0.4253053069114685, 0.0607215091586113]","[0.45459771156311035, 0.5129115581512451, 0.05042898654937744]","[0.4740094840526581, 0.4027877449989319, 0.022552816197276115]","[0.5504797697067261, 0.395881712436676, -0.007779104635119438]","[0.602077066898346, 0.4271937906742096, -0.02143384888768196]","[0.44616785645484924, 0.5221445560455322, -0.01482564676553011]","[0.4647354781627655, 0.41954100131988525, -0.03470784053206444]","[0.5428796410560608, 0.4131186604499817, -0.04071035236120224]","[0.5936130881309509, 0.436466783285141, -0.038476839661598206]","[0.4550257623195648, 0.536268413066864, -0.07665824145078659]","[0.4919082224369049, 0.45986104011535645, -0.08494305610656738]","[0.5486426949501038, 0.4435732960700989, -0.08010020107030869]","[0.5908555388450623, 0.44984203577041626, -0.07306814938783646]"
L,"[0.4829065501689911, 0.7321329116821289, 8.384068337363715e-07]","[0.5519291758537292, 0.6462604403495789, 0.11176392436027527]","[0.5691335201263428, 0.5704290270805359, 0.15231722593307495]","[0.5997718572616577, 0.5211973190307617, 0.160756915807724]","[0.6259802579879761, 0.4685336947441101, 0.1670561134815216]","[0.43259745836257935, 0.5201148390769958, 0.15797029435634613]","[0.4709106981754303, 0.43935275077819824, 0.1694032847881317]","[0.536393404006958, 0.4184132218360901, 0.1635397970676422]","[0.5882164239883423, 0.4272698760032654, 0.15880444645881653]","[0.41984274983406067, 0.5187281966209412, 0.08458264917135239]","[0.45419546961784363, 0.4039723873138428, 0.08491786569356918]","[0.5338583588600159, 0.3894261121749878, 0.06930308789014816]","[0.5927994251251221, 0.4103027582168579, 0.06197890266776085]","[0.4215599298477173, 0.5208885073661804, 0.012848477810621262]","[0.45433133840560913, 0.4044903516769409, 0.012498019263148308]","[0.5362898707389832, 0.3910902738571167, 0.013362869620323181]","[0.5913776159286499, 0.40845799446105957, 0.01600206457078457]","[0.44348934292793274, 0.5254607200622559, -0.05200809985399246]","[0.4928699731826782, 0.43936505913734436, -0.04554859176278114]","[0.5565943717956543, 0.423129677772522, -0.03343629837036133]","[0.6026657223701477, 0.4282572269439697, -0.02420942112803459]"
