Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
R,"[0.4960632622241974, 0.9137309789657593, 8.765164807300607e-07]","[0.3994360864162445, 0.8643357157707214, -0.03548050299286842]","[0.3647788166999817, 0.7699428200721741, -0.06616294384002686]","[0.3672821521759033, 0.6785185933113098, -0.10607562214136124]","[0.41405531764030457, 0.614902138710022, -0.1404833197593689]","[0.42173469066619873, 0.6349689364433289, -0.013404647819697857]","[0.4079681634902954, 0.49762260913848877, -0.05568034201860428]","[0.4055340886116028, 0.4188241958618164, -0.08062562346458435]","[0.40878233313560486, 0.3575294613838196, -0.0991901308298111]","[0.48085227608680725, 0.635441780090332, -0.034288644790649414]","[0.5082353949546814, 0.47709405422210693, -0.08804695308208466]","[0.5172176957130432, 0.3815424144268036, -0.12407663464546204]","[0.5314353108406067, 0.3093389868736267, -0.14419037103652954]","[0.5220241546630859, 0.6608272194862366, -0.06146928295493126]","[0.49310556054115295, 0.5319182872772217, -0.11866769194602966]","[0.43942123651504517, 0.5999338626861572, -0.10736315697431564]","[0.4256948232650757, 0.6574591398239136, -0.0841456949710846]","[0.5508149266242981, 0.7037777304649353, -0.09411802887916565]","[0.49182698130607605, 0.6143885254859924, -0.13571076095104218]","[0.4459773302078247, 0.6620768904685974, -0.12677891552448273]","[0.4347936511039734, 0.714727520942688, -0.11027108132839203]"
L,"[0.5165512561798096, 0.8630689382553101, 9.72593852566206e-07]","[0.5395889282226562, 0.8235395550727844, -0.11286424845457077]","[0.5194448828697205, 0.7286030054092407, -0.14432360231876373]","[0.4488889276981354, 0.6541738510131836, -0.15752273797988892]","[0.39484164118766785, 0.5864085555076599, -0.16442611813545227]","[0.5767829418182373, 0.6020047068595886, -0.06254864484071732]","[0.5950465798377991, 0.4891931414604187, -0.08854757994413376]","[0.6060410141944885, 0.41443902254104614, -0.11119495332241058]","[0.6144015192985535, 0.3504582941532135, -0.12768591940402985]","[0.5174953937530518, 0.5956333875656128, -0.025447063148021698]","[0.49389004707336426, 0.48023295402526855, -0.055864207446575165]","[0.47558462619781494, 0.39962559938430786, -0.08735309541225433]","[0.4629513621330261, 0.33199095726013184, -0.10480011999607086]","[0.4630037248134613, 0.6169299483299255, -0.001069650868885219]","[0.4231996536254883, 0.5572450160980225, -0.06347972899675369]","[0.4212251901626587, 0.6156642436981201, -0.10067503154277802]","[0.43125540018081665, 0.65419602394104, -0.10595250129699707]","[0.42321258783340454, 0.6509313583374023, 0.015679821372032166]","[0.38747331500053406, 0.6080751419067383, -0.04357375204563141]","[0.39070549607276917, 0.6452608704566956, -0.06929554045200348]","[0.40843653678894043, 0.677168607711792, -0.07441676408052444]"
R,"[0.4949854016304016, 0.9177798628807068, 9.358505508316739e-07]","[0.39694738388061523, 0.8574301600456238, -0.04144719988107681]","[0.3703775703907013, 0.7593563795089722, -0.06945670396089554]","[0.3973853886127472, 0.667068362236023, -0.10641985386610031]","[0.4452494978904724, 0.5839716196060181, -0.13923527300357819]","[0.4084486663341522, 0.6231513023376465, 0.010030589997768402]","[0.3914320468902588, 0.497167706489563, -0.022761819884181023]","[0.38399064540863037, 0.42021444439888, -0.04280068725347519]","[0.384071946144104, 0.3613555133342743, -0.05754418671131134]","[0.4762226939201355, 0.6220703125, -0.009075735695660114]","[0.5143954753875732, 0.468941867351532, -0.04684852436184883]","[0.5284873247146606, 0.37473487854003906, -0.07401256263256073]","[0.5444154143333435, 0.30256184935569763, -0.08947788923978806]","[0.5259978771209717, 0.6472341418266296, -0.03890278935432434]","[0.5210228562355042, 0.5213398933410645, -0.09878049045801163]","[0.4743843078613281, 0.5807209014892578, -0.10613497346639633]","[0.45591631531715393, 0.6381834149360657, -0.09650849550962448]","[0.5670425891876221, 0.6842108368873596, -0.07372106611728668]","[0.5153151154518127, 0.6038611531257629, -0.12864428758621216]","[0.4721195697784424, 0.6517878770828247, -0.13670437037944794]","[0.45671287178993225, 0.7045326232910156, -0.13232076168060303]"
L,"[0.5308862924575806, 0.8683023452758789, 2.6393786356493365e-07]","[0.6048180460929871, 0.8188231587409973, -0.03435763344168663]","[0.6293262243270874, 0.7328131794929504, -0.04970567673444748]","[0.6073039174079895, 0.6516560316085815, -0.0658508911728859]","[0.557572603225708, 0.5906504392623901, -0.0782327875494957]","[0.5821041464805603, 0.6166714429855347, -0.02607724256813526]","[0.6001791954040527, 0.48497873544692993, -0.041811659932136536]","[0.6009553670883179, 0.421687513589859, -0.04747960716485977]","[0.5974236726760864, 0.3660968542098999, -0.05407344922423363]","[0.5284225940704346, 0.6105882525444031, -0.03188572824001312]","[0.490902841091156, 0.4591648578643799, -0.0685848742723465]","[0.4773973226547241, 0.38059157133102417, -0.0890781432390213]","[0.4616369605064392, 0.3159198760986328, -0.09975630789995193]","[0.4881412386894226, 0.6349222660064697, -0.04039303958415985]","[0.4839629828929901, 0.5176810622215271, -0.09314380586147308]","[0.5360764265060425, 0.5717020630836487, -0.09994480758905411]","[0.5635358691215515, 0.6195660829544067, -0.0904732421040535]","[0.4558209180831909, 0.677496075630188, -0.050456561148166656]","[0.4829579293727875, 0.5878713726997375, -0.09552481770515442]","[0.5247074365615845, 0.6277060508728027, -0.0969974473118782]","[0.5448204874992371, 0.6777406930923462, -0.08820407092571259]"
R,"[0.4648595452308655, 0.9118993878364563, 5.822196840199467e-07]","[0.4234675168991089, 0.8472583293914795, -0.11346985399723053]","[0.43194323778152466, 0.7539414167404175, -0.1375599205493927]","[0.49575427174568176, 0.6798156499862671, -0.14478999376296997]","[0.5539844036102295, 0.6072359085083008, -0.14433252811431885]","[0.39229047298431396, 0.6117074489593506, -0.0561782568693161]","[0.3751528263092041, 0.48529380559921265, -0.08328283578157425]","[0.36696091294288635, 0.4096532464027405, -0.10538265854120255]","[0.3676064610481262, 0.34494680166244507, -0.12240645289421082]","[0.468477725982666, 0.610916256904602, -0.023574842140078545]","[0.4943996071815491, 0.46299880743026733, -0.05133548751473427]","[0.5237828493118286, 0.3797667622566223, -0.08159609884023666]","[0.5451475381851196, 0.314682275056839, -0.1019478440284729]","[0.528740406036377, 0.6364259719848633, -0.005544806830585003]","[0.5683666467666626, 0.5395004153251648, -0.0768863707780838]","[0.556926429271698, 0.6146554350852966, -0.1220482736825943]","[0.5399734973907471, 0.6733266711235046, -0.13455608487129211]","[0.5773252844810486, 0.6749253273010254, 0.005199040751904249]","[0.6041527390480042, 0.611452043056488, -0.06923840939998627]","[0.5986320972442627, 0.6616976261138916, -0.10419721156358719]","[0.5802233219146729, 0.7092104554176331, -0.11666987091302872]"
L,"[0.5199642181396484, 0.8393805623054504, 8.496506893607148e-07]","[0.5651565194129944, 0.8051638603210449, -0.08685101568698883]","[0.5571390390396118, 0.7170952558517456, -0.11839459091424942]","[0.48941442370414734, 0.6462409496307373, -0.13958214223384857]","[0.4320056438446045, 0.5797015428543091, -0.15679623186588287]","[0.5959222316741943, 0.5959389805793762, -0.05445029214024544]","[0.6176605820655823, 0.4876236915588379, -0.08548510074615479]","[0.6285701394081116, 0.41932541131973267, -0.11036084592342377]","[0.6350477337837219, 0.35813599824905396, -0.1302131861448288]","[0.5290641784667969, 0.5871328711509705, -0.03764769807457924]","[0.496019572019577, 0.47089818120002747, -0.0770244225859642]","[0.4755251109600067, 0.40054944157600403, -0.10838331282138824]","[0.4558175504207611, 0.33788812160491943, -0.12608841061592102]","[0.47029945254325867, 0.608279824256897, -0.031090080738067627]","[0.43615639209747314, 0.5387684106826782, -0.10181874781847]","[0.4489861726760864, 0.6133646965026855, -0.12748970091342926]","[0.4622264802455902, 0.655799150466919, -0.12572060525417328]","[0.4254276156425476, 0.6479119062423706, -0.030317967757582664]","[0.4013195335865021, 0.603081464767456, -0.09758446365594864]","[0.4185371994972229, 0.6529625058174133, -0.11699850112199783]","[0.4430692791938782, 0.6859704256057739, -0.11759171634912491]"
R,"[0.49323272705078125, 0.913719892501831, 6.29209182534396e-07]","[0.4275212585926056, 0.8369746208190918, -0.06366986036300659]","[0.41892510652542114, 0.7334203124046326, -0.0814913883805275]","[0.48391062021255493, 0.6507815718650818, -0.09788178652524948]","[0.5448965430259705, 0.5813524723052979, -0.10905801504850388]","[0.4071747362613678, 0.6075658202171326, 0.0003369543992448598]","[0.38538646697998047, 0.490003377199173, -0.02760777249932289]","[0.37648504972457886, 0.4160331189632416, -0.052846312522888184]","[0.3742223381996155, 0.3503798544406891, -0.07137079536914825]","[0.4819769561290741, 0.6018602252006531, 0.005767682567238808]","[0.5140476822853088, 0.46528005599975586, -0.02432829700410366]","[0.5382887125015259, 0.3815312087535858, -0.05354912579059601]","[0.5616728067398071, 0.31346431374549866, -0.07108502089977264]","[0.5414153337478638, 0.6288000345230103, -0.000392634654417634]","[0.5686031579971313, 0.5296322703361511, -0.06345212459564209]","[0.5443230271339417, 0.5951113104820251, -0.08605056256055832]","[0.5286964774131775, 0.6574953198432922, -0.08311357349157333]","[0.5920172333717346, 0.6726840138435364, -0.01147239189594984]","[0.6043885350227356, 0.599395215511322, -0.06869389116764069]","[0.5775148868560791, 0.6419740915298462, -0.0798458606004715]","[0.5578591227531433, 0.6925433874130249, -0.07502952963113785]"
R,"[0.4843680262565613, 0.8683501482009888, 5.941367930972774e-07]","[0.42292362451553345, 0.8018969297409058, -0.06759355962276459]","[0.4122970700263977, 0.7172799110412598, -0.08924026787281036]","[0.4644496440887451, 0.6542094349861145, -0.10748228430747986]","[0.5171124935150146, 0.5943767428398132, -0.12134706228971481]","[0.40573638677597046, 0.5936785936355591, -0.01767965964972973]","[0.38624346256256104, 0.48722368478775024, -0.048075005412101746]","[0.3799137771129608, 0.4194985032081604, -0.07268727570772171]","[0.3791002631187439, 0.3613683879375458, -0.08974730968475342]","[0.474043071269989, 0.5935621857643127, -0.01030163187533617]","[0.5002841353416443, 0.47130757570266724, -0.04244612529873848]","[0.5220546126365662, 0.3965620994567871, -0.06856298446655273]","[0.5408675074577332, 0.33539503812789917, -0.08317159116268158]","[0.5261338353157043, 0.6217896938323975, -0.014251221902668476]","[0.5450960397720337, 0.5457273721694946, -0.07721294462680817]","[0.5177514553070068, 0.6083667278289795, -0.09903526306152344]","[0.5013914108276367, 0.6594845652580261, -0.09613403677940369]","[0.5667168498039246, 0.6612144708633423, -0.023271899670362473]","[0.5676590204238892, 0.6095116138458252, -0.07904606312513351]","[0.5410420894622803, 0.6500912308692932, -0.09195704758167267]","[0.5267795324325562, 0.690106987953186, -0.08967979997396469]"
R,"[0.48066166043281555, 0.8567334413528442, 4.119077914310765e-07]","[0.44666269421577454, 0.7943847179412842, -0.09945869445800781]","[0.4557651877403259, 0.7094759941101074, -0.11664863675832748]","[0.5154371857643127, 0.6410119533538818, -0.11700507253408432]","[0.5669056177139282, 0.5756755471229553, -0.11010333895683289]","[0.42417967319488525, 0.5902814269065857, -0.04088364541530609]","[0.40511900186538696, 0.481728732585907, -0.05923330783843994]","[0.39440563321113586, 0.41610953211784363, -0.07751418650150299]","[0.39046013355255127, 0.35971808433532715, -0.0911984071135521]","[0.4869777262210846, 0.5929996371269226, -0.005725972820073366]","[0.5094478726387024, 0.4607234597206116, -0.018284117802977562]","[0.5325022339820862, 0.39151322841644287, -0.0378713421523571]","[0.5485227108001709, 0.3396303355693817, -0.052051134407520294]","[0.5353893041610718, 0.6202213764190674, 0.01653880998492241]","[0.5720089077949524, 0.5330228209495544, -0.03200949355959892]","[0.564238965511322, 0.5913379788398743, -0.06709110736846924]","[0.5513856410980225, 0.6353715062141418, -0.07832110673189163]","[0.5738853812217712, 0.656989336013794, 0.03218042477965355]","[0.5953322649002075, 0.6012777090072632, -0.021132666617631912]","[0.5904321670532227, 0.641636848449707, -0.047460898756980896]","[0.5772109627723694, 0.6783484220504761, -0.057370301336050034]"
R,"[0.48472774028778076, 0.9578725695610046, 8.459687137474248e-07]","[0.4062732458114624, 0.8888020515441895, -0.0757976695895195]","[0.38892775774002075, 0.785907506942749, -0.10559752583503723]","[0.4417338967323303, 0.6992490887641907, -0.1334649920463562]","[0.5030399560928345, 0.6288048028945923, -0.1550358086824417]","[0.38622599840164185, 0.6182745695114136, -0.02244933508336544]","[0.36455971002578735, 0.4816039502620697, -0.06528129428625107]","[0.3569219708442688, 0.40124383568763733, -0.09785192459821701]","[0.3565349578857422, 0.3338385224342346, -0.12092436850070953]","[0.46914106607437134, 0.617793083190918, -0.01882164739072323]","[0.502997100353241, 0.46804922819137573, -0.06446501612663269]","[0.5259772539138794, 0.374667763710022, -0.09897901862859726]","[0.547123372554779, 0.297947496175766, -0.11825671792030334]","[0.5319088101387024, 0.651927649974823, -0.027441076934337616]","[0.5506669282913208, 0.5461817979812622, -0.1012837141752243]","[0.5120852589607239, 0.630576491355896, -0.11478384584188461]","[0.4917198121547699, 0.7004116177558899, -0.10340641438961029]","[0.5829455852508545, 0.7043379545211792, -0.04273542761802673]","[0.5760337710380554, 0.6355896592140198, -0.11275496333837509]","[0.5368166565895081, 0.692831814289093, -0.12251632660627365]","[0.5167094469070435, 0.7492791414260864, -0.11350338906049728]"
L,"[0.5182446837425232, 0.8737977147102356, 9.808094318941585e-07]","[0.5545685887336731, 0.830585241317749, -0.10928862541913986]","[0.5417934060096741, 0.7304055690765381, -0.13312239944934845]","[0.46932312846183777, 0.6617254018783569, -0.13888856768608093]","[0.4085058867931366, 0.6009979844093323, -0.1367652714252472]","[0.5912829041481018, 0.5986647009849548, -0.0489330030977726]","[0.6143460869789124, 0.48732441663742065, -0.07318322360515594]","[0.6262317895889282, 0.41181957721710205, -0.09287934005260468]","[0.6338448524475098, 0.35033363103866577, -0.10662518441677094]","[0.5268982648849487, 0.5974011421203613, -0.015043903142213821]","[0.49822118878364563, 0.4729326665401459, -0.044962044805288315]","[0.4802098572254181, 0.38910719752311707, -0.07342614978551865]","[0.46344172954559326, 0.32414674758911133, -0.08698587119579315]","[0.46919897198677063, 0.6213895678520203, 0.0044527482241392136]","[0.429015576839447, 0.5571362972259521, -0.06379193812608719]","[0.43794068694114685, 0.6245740056037903, -0.10217831283807755]","[0.4546468257904053, 0.6663004755973816, -0.10539726912975311]","[0.42823055386543274, 0.6582567095756531, 0.016579438000917435]","[0.3930513858795166, 0.6195542216300964, -0.050035323947668076]","[0.4067419171333313, 0.6669766902923584, -0.07892008870840073]","[0.43162110447883606, 0.7012427449226379, -0.08435619622468948]"
L,"[0.517830491065979, 0.8741531372070312, 5.415744794845523e-07]","[0.5857836008071899, 0.8174163103103638, -0.056850239634513855]","[0.5952053666114807, 0.724826455116272, -0.07788203656673431]","[0.545844316482544, 0.6505573391914368, -0.09597841650247574]","[0.4903494119644165, 0.594249963760376, -0.1103668138384819]","[0.5911121964454651, 0.5969191193580627, -0.02603590488433838]","[0.6149500608444214, 0.48944422602653503, -0.04783667251467705]","[0.6239590048789978, 0.4220001697540283, -0.06557604670524597]","[0.6287468075752258, 0.3622661828994751, -0.08080578595399857]","[0.5297346711158752, 0.5930491089820862, -0.022949911653995514]","[0.49872732162475586, 0.47040480375289917, -0.0540875568985939]","[0.47710689902305603, 0.3978903293609619, -0.0796654000878334]","[0.45588329434394836, 0.337788462638855, -0.09535655379295349]","[0.4762730896472931, 0.6206803917884827, -0.027033962309360504]","[0.449994832277298, 0.5360935926437378, -0.08439315855503082]","[0.48006412386894226, 0.5961233377456665, -0.10395275056362152]","[0.49896183609962463, 0.6451297402381897, -0.10220418125391006]","[0.4342832565307617, 0.6660408973693848, -0.035099372267723083]","[0.4296237528324127, 0.6069496870040894, -0.08932235091924667]","[0.46007630228996277, 0.6514229774475098, -0.10216443985700607]","[0.48587068915367126, 0.6953533291816711, -0.10031824558973312]"
R,"[0.47118857502937317, 0.9614835381507874, 4.4273002686168184e-07]","[0.4106893539428711, 0.880010187625885, -0.07213753461837769]","[0.4052479863166809, 0.7595647573471069, -0.08705254644155502]","[0.4754622280597687, 0.6630940437316895, -0.09844624996185303]","[0.5364013910293579, 0.5892053842544556, -0.10476164519786835]","[0.37969303131103516, 0.6174939274787903, -0.013859695754945278]","[0.3589361906051636, 0.4790042042732239, -0.04174008220434189]","[0.34958136081695557, 0.4015665352344513, -0.06419631093740463]","[0.34698188304901123, 0.33036428689956665, -0.08100732415914536]","[0.46407583355903625, 0.6141574382781982, -0.002949411515146494]","[0.49349772930145264, 0.4615930914878845, -0.036683451384305954]","[0.5212381482124329, 0.3782985508441925, -0.0657099187374115]","[0.5441913604736328, 0.30752551555633545, -0.08262044936418533]","[0.5306105613708496, 0.646117627620697, -0.0031791457440704107]","[0.5690808296203613, 0.5385837554931641, -0.07462212443351746]","[0.5477486252784729, 0.6185716390609741, -0.10128380358219147]","[0.5259515047073364, 0.6891664266586304, -0.09862832725048065]","[0.5842313766479492, 0.695046603679657, -0.008069056086242199]","[0.6037389039993286, 0.6192321181297302, -0.07559482753276825]","[0.58674556016922, 0.6655529737472534, -0.09231959283351898]","[0.5691400766372681, 0.7184277176856995, -0.08943682909011841]"
R,"[0.5046094655990601, 0.8594287037849426, 1.0670270285118022e-06]","[0.4120655059814453, 0.8078274726867676, -0.021675139665603638]","[0.38494032621383667, 0.7335808277130127, -0.056008484214544296]","[0.40472957491874695, 0.6649985313415527, -0.1068878099322319]","[0.44823339581489563, 0.5958900451660156, -0.15745602548122406]","[0.4252195954322815, 0.6060967445373535, 0.014868391677737236]","[0.40851718187332153, 0.49249666929244995, -0.01823536865413189]","[0.4070988893508911, 0.4187275767326355, -0.036551885306835175]","[0.4102937877178192, 0.36533743143081665, -0.05142715945839882]","[0.48263710737228394, 0.6122584342956543, -0.02267315424978733]","[0.513073742389679, 0.4721877872943878, -0.061449237167835236]","[0.5237019658088684, 0.3892022669315338, -0.08745533972978592]","[0.5347062349319458, 0.3216394782066345, -0.10261417925357819]","[0.5240350961685181, 0.6387025713920593, -0.07010111957788467]","[0.5062534809112549, 0.5252368450164795, -0.12961527705192566]","[0.4673640727996826, 0.5916317701339722, -0.1367354840040207]","[0.4575485587120056, 0.6498827934265137, -0.12908720970153809]","[0.5574887990951538, 0.6697922348976135, -0.12124782800674438]","[0.5000714659690857, 0.6034151911735535, -0.17602583765983582]","[0.4653640389442444, 0.6518455743789673, -0.1877564936876297]","[0.4591188430786133, 0.7023299932479858, -0.188786119222641]"
R,"[0.4052051901817322, 0.7931556701660156, 6.46001808490837e-07]","[0.43841642141342163, 0.7113629579544067, -0.054968420416116714]","[0.47997915744781494, 0.6488609910011292, -0.0823855772614479]","[0.5380843281745911, 0.6039004921913147, -0.11351519078016281]","[0.5871732831001282, 0.5459449291229248, -0.14288049936294556]","[0.4765622913837433, 0.5657770037651062, 0.01121332123875618]","[0.506805419921875, 0.43847060203552246, -0.02036546729505062]","[0.5256348848342896, 0.35478249192237854, -0.05144020915031433]","[0.5430724024772644, 0.28875696659088135, -0.07667180150747299]","[0.500998854637146, 0.5964782238006592, 0.009366064332425594]","[0.5483787655830383, 0.5218534469604492, -0.04722234234213829]","[0.541172981262207, 0.5764068365097046, -0.08750935643911362]","[0.5197453498840332, 0.6188416481018066, -0.10357951372861862]","[0.5226445198059082, 0.6228609085083008, -0.004706189967691898]","[0.5786600112915039, 0.5368791222572327, -0.059074077755212784]","[0.5668590068817139, 0.5975425839424133, -0.0853196531534195]","[0.5409371852874756, 0.6454043984413147, -0.09151751548051834]","[0.5460208654403687, 0.6364471316337585, -0.025493046268820763]","[0.5811111927032471, 0.5794535875320435, -0.07049751281738281]","[0.5706583261489868, 0.6105201840400696, -0.0936899334192276]","[0.5473700165748596, 0.644196629524231, -0.10372228920459747]"
L,"[0.4989396631717682, 0.8672401905059814, 4.778784727932361e-07]","[0.5705928206443787, 0.8088036775588989, -0.03801962733268738]","[0.5867154598236084, 0.7031692266464233, -0.0420147068798542]","[0.5379927754402161, 0.6198121905326843, -0.04625871405005455]","[0.4822334945201874, 0.5717511773109436, -0.04989264905452728]","[0.5842966437339783, 0.601345956325531, 0.009381427429616451]","[0.6025426983833313, 0.49908125400543213, -0.002134156646206975]","[0.610368013381958, 0.43024128675460815, -0.015319320373237133]","[0.6149660348892212, 0.37102532386779785, -0.027986779808998108]","[0.5269668102264404, 0.5974156260490417, 0.004118815995752811]","[0.4870234429836273, 0.4705764353275299, -0.016399702057242393]","[0.4725920259952545, 0.3943442106246948, -0.04141201078891754]","[0.4561810791492462, 0.3309696614742279, -0.05689888820052147]","[0.4739992022514343, 0.621469259262085, -0.00901214312762022]","[0.4497022032737732, 0.5259994268417358, -0.06606633961200714]","[0.47275200486183167, 0.5894189476966858, -0.09564462304115295]","[0.487906277179718, 0.6382914185523987, -0.09822169691324234]","[0.4274407625198364, 0.6646210551261902, -0.023818332701921463]","[0.42033934593200684, 0.5879139304161072, -0.07850371301174164]","[0.45001792907714844, 0.6280080080032349, -0.09678030759096146]","[0.47492435574531555, 0.6716866493225098, -0.09887685626745224]"
L,"[0.4840603470802307, 0.926443338394165, -1.0457114996142991e-07]","[0.5982354879379272, 0.8386297225952148, 0.04327869415283203]","[0.624529242515564, 0.7529594302177429, 0.05008580908179283]","[0.6409607529640198, 0.6676124930381775, 0.03937777504324913]","[0.6052294969558716, 0.6028064489364624, 0.030370324850082397]","[0.5565354228019714, 0.640394926071167, 0.03744051232933998]","[0.574192464351654, 0.49663954973220825, 0.02867898717522621]","[0.5712483525276184, 0.4294703006744385, 0.018112782388925552]","[0.5652550458908081, 0.3592589497566223, 0.0031347437761723995]","[0.5124985575675964, 0.6434217691421509, -0.011259379796683788]","[0.4813038110733032, 0.4699716866016388, -0.05279853940010071]","[0.4734135866165161, 0.3797054588794708, -0.0842859148979187]","[0.4611012935638428, 0.3075524866580963, -0.10937311500310898]","[0.4770233631134033, 0.6674618124961853, -0.05650307610630989]","[0.5089068412780762, 0.5297297239303589, -0.0950593501329422]","[0.5608552694320679, 0.5825231671333313, -0.09457596391439438]","[0.5838270783424377, 0.6341130137443542, -0.08966706693172455]","[0.4658038914203644, 0.7088254690170288, -0.09885812550783157]","[0.516177237033844, 0.6091101169586182, -0.12576958537101746]","[0.5648673176765442, 0.6496579051017761, -0.1187337264418602]","[0.5880842208862305, 0.7044379711151123, -0.11130670458078384]"
R,"[0.5025642514228821, 0.8473055362701416, 5.346762463886989e-07]","[0.4241633117198944, 0.7986408472061157, -0.054237086325883865]","[0.399635910987854, 0.7156010866165161, -0.07813124358654022]","[0.439146488904953, 0.6426355242729187, -0.1006767526268959]","[0.48503658175468445, 0.581177830696106, -0.11956934630870819]","[0.4248345196247101, 0.5976936221122742, -0.025262190029025078]","[0.4042338728904724, 0.49208909273147583, -0.06079656630754471]","[0.39626356959342957, 0.42814135551452637, -0.084392249584198]","[0.3958759903907776, 0.37547367811203003, -0.10012653470039368]","[0.4863346815109253, 0.5961955785751343, -0.025806551799178123]","[0.517012894153595, 0.47327539324760437, -0.06290633231401443]","[0.5308194756507874, 0.39639633893966675, -0.08678348362445831]","[0.5477283596992493, 0.3376466929912567, -0.09910840541124344]","[0.5328950881958008, 0.621074378490448, -0.03499051555991173]","[0.5393075346946716, 0.5258840918540955, -0.09391270577907562]","[0.5055251121520996, 0.5706817507743835, -0.10724054276943207]","[0.4930909276008606, 0.6173787713050842, -0.10126947611570358]","[0.5703138113021851, 0.660301685333252, -0.04835250973701477]","[0.546630859375, 0.6005704998970032, -0.10133786499500275]","[0.5154565572738647, 0.636610746383667, -0.10958141833543777]","[0.5070816278457642, 0.6786543726921082, -0.10450239479541779]"
R,"[0.47450172901153564, 0.9016124606132507, 5.880034450456151e-07]","[0.4294622838497162, 0.8388376235961914, -0.08887885510921478]","[0.4378805458545685, 0.7504974603652954, -0.10965138673782349]","[0.5069533586502075, 0.6741025447845459, -0.11745615303516388]","[0.5663592219352722, 0.6157194375991821, -0.11940186470746994]","[0.4034450054168701, 0.6093556880950928, -0.045050572603940964]","[0.3866681456565857, 0.4841141700744629, -0.07052556425333023]","[0.371387779712677, 0.4133722484111786, -0.09582556784152985]","[0.3672446310520172, 0.35308343172073364, -0.11637771874666214]","[0.47528931498527527, 0.60719895362854, -0.019297640770673752]","[0.49618858098983765, 0.4703439474105835, -0.03978831693530083]","[0.5176537036895752, 0.396492063999176, -0.06675615906715393]","[0.5393456220626831, 0.3253868520259857, -0.08739811182022095]","[0.5290356874465942, 0.6360374093055725, -0.0036085688043385744]","[0.5689927339553833, 0.5402902960777283, -0.054103970527648926]","[0.5576480627059937, 0.6122205257415771, -0.07943826913833618]","[0.5414170026779175, 0.6655901074409485, -0.08471640944480896]","[0.5660285949707031, 0.68375563621521, 0.005803297273814678]","[0.5968008637428284, 0.620664119720459, -0.05190644413232803]","[0.5935041904449463, 0.6675843000411987, -0.07009351253509521]","[0.5792344808578491, 0.7107155919075012, -0.07206585258245468]"
R,"[0.505458652973175, 0.9088293313980103, 8.209404995795921e-07]","[0.4225001633167267, 0.8427407145500183, -0.06261788308620453]","[0.40071940422058105, 0.7508460879325867, -0.09502951800823212]","[0.4399813115596771, 0.6560117602348328, -0.12839829921722412]","[0.496997207403183, 0.5957021713256836, -0.15680399537086487]","[0.424296498298645, 0.6160874366760254, -0.0180567167699337]","[0.408224880695343, 0.4830687642097473, -0.05821126699447632]","[0.39751163125038147, 0.40756240487098694, -0.08669443428516388]","[0.4000526964664459, 0.3529311716556549, -0.10674232244491577]","[0.49094533920288086, 0.6173622608184814, -0.015092532150447369]","[0.5192314386367798, 0.47416234016418457, -0.05522710084915161]","[0.5308569073677063, 0.386165052652359, -0.08576063066720963]","[0.5533753633499146, 0.3105258047580719, -0.10420168936252594]","[0.5425454378128052, 0.6428337693214417, -0.022084010764956474]","[0.5553179383277893, 0.523709774017334, -0.07181344926357269]","[0.5080142617225647, 0.5968822240829468, -0.07310376316308975]","[0.4927504062652588, 0.6597974896430969, -0.06093548610806465]","[0.5850024819374084, 0.6855512261390686, -0.03626342862844467]","[0.5671950578689575, 0.6059357523918152, -0.08346835523843765]","[0.5268784761428833, 0.6505509614944458, -0.08810222893953323]","[0.5147137641906738, 0.7019229531288147, -0.08074194937944412]"
L,"[0.49837371706962585, 0.8955749273300171, 8.653294969462877e-08]","[0.5779365301132202, 0.8223902583122253, -0.018813595175743103]","[0.6041673421859741, 0.7173868417739868, -0.023985709995031357]","[0.5730113983154297, 0.6356042623519897, -0.035851091146469116]","[0.5123061537742615, 0.5849506855010986, -0.04581994563341141]","[0.5745848417282104, 0.6120262742042542, 0.01589020900428295]","[0.5927661657333374, 0.49637195467948914, 0.0049652112647891045]","[0.5961565375328064, 0.434295117855072, -0.00776157109066844]","[0.5980944633483887, 0.3759997487068176, -0.02118583954870701]","[0.5188460946083069, 0.6082622408866882, 0.0002761976793408394]","[0.48565196990966797, 0.4720189571380615, -0.026304984465241432]","[0.4702052175998688, 0.3936655521392822, -0.052545223385095596]","[0.44600412249565125, 0.3292778432369232, -0.07030332088470459]","[0.47079604864120483, 0.6308209896087646, -0.0199503842741251]","[0.46890318393707275, 0.5284232497215271, -0.06731781363487244]","[0.5179811716079712, 0.5961424112319946, -0.08462101966142654]","[0.5394840836524963, 0.6521924138069153, -0.08489781618118286]","[0.43525153398513794, 0.6679365038871765, -0.04143815487623215]","[0.45865780115127563, 0.593347430229187, -0.08018578588962555]","[0.49820762872695923, 0.6384472846984863, -0.0868712067604065]","[0.5177218317985535, 0.6887741088867188, -0.08542412519454956]"
