Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
L,"[0.48242315649986267, 0.8838631510734558, 7.822832515103073e-08]","[0.5236903429031372, 0.800258219242096, -0.09204026311635971]","[0.5481635928153992, 0.6887032389640808, -0.08332885056734085]","[0.5472921133041382, 0.6006793975830078, -0.054519593715667725]","[0.5653808116912842, 0.5214211940765381, -0.017549654468894005]","[0.6218021512031555, 0.6368446350097656, -0.011227150447666645]","[0.6258837580680847, 0.5200740098953247, -0.017350168898701668]","[0.628173828125, 0.4399980306625366, -0.02858596108853817]","[0.6346136927604675, 0.36835649609565735, -0.0355609692633152]","[0.5649330019950867, 0.6443121433258057, 0.030895493924617767]","[0.5164498090744019, 0.5255311131477356, 0.019314318895339966]","[0.46810662746429443, 0.44179069995880127, -0.007096996996551752]","[0.4262644648551941, 0.377066045999527, -0.019250214099884033]","[0.5090285539627075, 0.6579417586326599, 0.06026569753885269]","[0.44163066148757935, 0.607363224029541, 0.013640202581882477]","[0.42811620235443115, 0.6862866282463074, -0.028060054406523705]","[0.4428776204586029, 0.7358450293540955, -0.03706531226634979]","[0.46817076206207275, 0.675759494304657, 0.08384043723344803]","[0.4090450704097748, 0.6548311710357666, 0.03371076285839081]","[0.4066092073917389, 0.7164130210876465, 0.005254060495644808]","[0.42841655015945435, 0.7585315704345703, -0.0004465849488042295]"
R,"[0.4851222336292267, 0.8443511724472046, 7.958896475201982e-08]","[0.42299532890319824, 0.7620621919631958, -0.008679592981934547]","[0.42255446314811707, 0.6579043865203857, 0.005357933230698109]","[0.4655051529407501, 0.5862365961074829, 0.012823895551264286]","[0.46958211064338684, 0.5267965197563171, 0.02272695302963257]","[0.4512083828449249, 0.6207964420318604, 0.042655304074287415]","[0.43238264322280884, 0.5223744511604309, 0.025602910667657852]","[0.4221155345439911, 0.4639672338962555, 0.008965087123215199]","[0.4208463430404663, 0.4123532176017761, -0.0026270311791449785]","[0.501855731010437, 0.6356881260871887, 0.030977290123701096]","[0.526500403881073, 0.5240771770477295, -0.0021820124238729477]","[0.5514071583747864, 0.45132431387901306, -0.03446202352643013]","[0.5736063122749329, 0.3905280828475952, -0.05232718214392662]","[0.5482819676399231, 0.662310004234314, 0.013804654590785503]","[0.5476179718971252, 0.5980567932128906, -0.038068804889917374]","[0.5214263796806335, 0.6720468401908875, -0.05188780277967453]","[0.5155311822891235, 0.7252341508865356, -0.044915106147527695]","[0.5978424549102783, 0.6932874917984009, -0.0037869408261030912]","[0.5846472978591919, 0.636994481086731, -0.04403369873762131]","[0.5590733885765076, 0.6861562728881836, -0.04558847099542618]","[0.5560994148254395, 0.72437584400177, -0.03755529224872589]"
R,"[0.5160071849822998, 0.8789029121398926, 1.0575303122095647e-06]","[0.4486130475997925, 0.773240327835083, -0.06890538334846497]","[0.4288468360900879, 0.6756433248519897, -0.05871686339378357]","[0.44212982058525085, 0.5907427668571472, -0.03757690265774727]","[0.4374547302722931, 0.5165914297103882, -0.005601073149591684]","[0.3989589810371399, 0.6190724968910217, 0.0281686894595623]","[0.38035446405410767, 0.5074852705001831, 0.012230339460074902]","[0.3746669888496399, 0.4319974184036255, -0.003297662828117609]","[0.37720823287963867, 0.3690092861652374, -0.012188130989670753]","[0.4628377854824066, 0.6370733976364136, 0.05536242574453354]","[0.5051827430725098, 0.5216563940048218, 0.03145566210150719]","[0.5519394278526306, 0.44812101125717163, 0.003182933898642659]","[0.5879724025726318, 0.3820149898529053, -0.009459423832595348]","[0.5201725363731384, 0.6647404432296753, 0.06748289614915848]","[0.5700644254684448, 0.6080717444419861, -0.0021801134571433067]","[0.564500629901886, 0.6921871304512024, -0.04110778123140335]","[0.5522218346595764, 0.7409716844558716, -0.04135461151599884]","[0.5693188905715942, 0.6833503842353821, 0.0763750672340393]","[0.598764955997467, 0.6546450257301331, 0.006338955834507942]","[0.5887249112129211, 0.7097141742706299, -0.026864418759942055]","[0.5719818472862244, 0.7457040548324585, -0.03351303189992905]"
L,"[0.5209074020385742, 0.8492462635040283, 7.290406074389466e-07]","[0.5899858474731445, 0.762761116027832, -0.0383986160159111]","[0.584259033203125, 0.6623449921607971, -0.04284511134028435]","[0.5529547929763794, 0.5849658846855164, -0.04948420077562332]","[0.5371686816215515, 0.5166500210762024, -0.05182337015867233]","[0.5617009401321411, 0.6192668080329895, 0.01974468119442463]","[0.5778839588165283, 0.519609808921814, 0.006054756697267294]","[0.5856386423110962, 0.45335090160369873, -0.004513595253229141]","[0.5915477871894836, 0.39352673292160034, -0.014224334619939327]","[0.5082845687866211, 0.6309451460838318, 0.018530167639255524]","[0.47709476947784424, 0.5233486890792847, -0.022318387404084206]","[0.4578631520271301, 0.4480714797973633, -0.053611159324645996]","[0.4340672492980957, 0.38669049739837646, -0.0694882944226265]","[0.45509636402130127, 0.6630837321281433, 0.010016849264502525]","[0.46310311555862427, 0.5998706221580505, -0.0611017681658268]","[0.49638235569000244, 0.681227445602417, -0.07297185063362122]","[0.5052477121353149, 0.7277960777282715, -0.059049978852272034]","[0.40604114532470703, 0.6965405344963074, -0.0006278538494370878]","[0.4247402846813202, 0.6386868357658386, -0.06255520135164261]","[0.45395147800445557, 0.6949679255485535, -0.07041869312524796]","[0.46584540605545044, 0.7298654913902283, -0.062444400042295456]"
R,"[0.5147704482078552, 0.8565368056297302, 1.382768004987156e-06]","[0.46308279037475586, 0.7747482061386108, -0.08301620185375214]","[0.44972097873687744, 0.6750607490539551, -0.08204185962677002]","[0.45763155817985535, 0.5918377041816711, -0.06510017812252045]","[0.4468458592891693, 0.5154439210891724, -0.037317294627428055]","[0.39768004417419434, 0.6243836283683777, -0.0009648221894167364]","[0.3843185603618622, 0.5152471661567688, -0.016678638756275177]","[0.3753916919231415, 0.4371621012687683, -0.030185122042894363]","[0.3744899332523346, 0.37135374546051025, -0.038889579474925995]","[0.4596615731716156, 0.6366856694221497, 0.035320475697517395]","[0.5010471940040588, 0.5294334888458252, 0.01032881811261177]","[0.5456596612930298, 0.4545414447784424, -0.016201985999941826]","[0.5756231546401978, 0.3907131552696228, -0.028441185131669044]","[0.5142554044723511, 0.6600856781005859, 0.05786355957388878]","[0.561454713344574, 0.6027356386184692, -0.004854502156376839]","[0.5540764927864075, 0.6842043995857239, -0.03589874505996704]","[0.5394658446311951, 0.7290162444114685, -0.03407322242856026]","[0.5620697736740112, 0.6743462085723877, 0.07572519779205322]","[0.592934250831604, 0.6507209539413452, 0.009094689972698689]","[0.5830510854721069, 0.7080504894256592, -0.02230767160654068]","[0.5636451840400696, 0.7417818903923035, -0.02892870083451271]"
L,"[0.49124324321746826, 0.9404484033584595, 3.740435090548999e-07]","[0.588569700717926, 0.8381452560424805, -0.058663155883550644]","[0.5946407914161682, 0.7064754366874695, -0.047633375972509384]","[0.5678170323371887, 0.6070999503135681, -0.0348072275519371]","[0.5642279386520386, 0.517358660697937, -0.017457999289035797]","[0.615211546421051, 0.6425516605377197, 0.06011658534407616]","[0.6326912045478821, 0.5290623903274536, 0.05960774049162865]","[0.641097366809845, 0.44386693835258484, 0.04759133607149124]","[0.6479793787002563, 0.3677746057510376, 0.034311890602111816]","[0.5352438688278198, 0.6548130512237549, 0.06916986405849457]","[0.4850965440273285, 0.5287392735481262, 0.03544700890779495]","[0.44041889905929565, 0.4326472282409668, -0.009032374247908592]","[0.39466795325279236, 0.3543643653392792, -0.03122253715991974]","[0.46587038040161133, 0.6875657439231873, 0.06437230110168457]","[0.4296257495880127, 0.6152944564819336, -0.016975264996290207]","[0.44729411602020264, 0.7184107899665833, -0.06334923207759857]","[0.4690839648246765, 0.7844973206520081, -0.06776714324951172]","[0.40689367055892944, 0.7265467643737793, 0.05724530294537544]","[0.3799024224281311, 0.6743783354759216, -0.024314969778060913]","[0.39485615491867065, 0.7430002093315125, -0.057708319276571274]","[0.4287855625152588, 0.7885454893112183, -0.06359800696372986]"
L,"[0.5242989659309387, 0.8546186089515686, 9.195953225571429e-07]","[0.593091607093811, 0.7702829837799072, -0.04158591106534004]","[0.5869585871696472, 0.6693564653396606, -0.05339131876826286]","[0.5489753484725952, 0.5953717231750488, -0.06767477095127106]","[0.5263218283653259, 0.5242051482200623, -0.07720422744750977]","[0.555529773235321, 0.618617594242096, 0.011996801942586899]","[0.5704364776611328, 0.5170661211013794, -0.0048027317970991135]","[0.5770993828773499, 0.45075348019599915, -0.01618158258497715]","[0.5819042921066284, 0.3910430073738098, -0.026144566014409065]","[0.5020906329154968, 0.6339641213417053, 0.009003669023513794]","[0.4732612073421478, 0.5244084596633911, -0.03601977229118347]","[0.4584549367427826, 0.45022404193878174, -0.06720505654811859]","[0.43747496604919434, 0.3893750011920929, -0.08215843886137009]","[0.4498993456363678, 0.6689130067825317, -0.0016051193233579397]","[0.46844324469566345, 0.6058996319770813, -0.07459130138158798]","[0.504279613494873, 0.6888697743415833, -0.08354078978300095]","[0.5109713673591614, 0.7336313724517822, -0.06711916625499725]","[0.4036797881126404, 0.7025758028030396, -0.014888565987348557]","[0.4330357015132904, 0.6462367177009583, -0.07626692205667496]","[0.46477949619293213, 0.7044511437416077, -0.0819966048002243]","[0.47255754470825195, 0.7384369373321533, -0.0725768506526947]"
R,"[0.5069570541381836, 0.9351258873939514, 1.0888604720094008e-06]","[0.42638957500457764, 0.8372935056686401, -0.07209070026874542]","[0.4167096018791199, 0.7117433547973633, -0.05844151973724365]","[0.44383740425109863, 0.6072721481323242, -0.03300142288208008]","[0.4384671449661255, 0.5176659822463989, 0.0024269712157547474]","[0.39365503191947937, 0.648504912853241, 0.028618119657039642]","[0.3727351427078247, 0.524864912033081, 0.007447581272572279]","[0.35764992237091064, 0.43471166491508484, -0.014062339439988136]","[0.35433724522590637, 0.35877525806427, -0.029531018808484077]","[0.469150185585022, 0.669748067855835, 0.05476812645792961]","[0.5028759837150574, 0.5413525104522705, 0.02364475093781948]","[0.5455593466758728, 0.45694661140441895, -0.010791485197842121]","[0.5761091113090515, 0.3809002935886383, -0.028831467032432556]","[0.5312313437461853, 0.7011599540710449, 0.06499435752630234]","[0.5848051309585571, 0.6268616914749146, -0.013280159793794155]","[0.5699318051338196, 0.7242165207862854, -0.052809104323387146]","[0.5560765862464905, 0.7804545760154724, -0.05358979105949402]","[0.5911421775817871, 0.7205625772476196, 0.0717482790350914]","[0.6180714964866638, 0.6867721080780029, -0.015753423795104027]","[0.6037454009056091, 0.7540348768234253, -0.05657608434557915]","[0.589245617389679, 0.7933180332183838, -0.06697530299425125]"
L,"[0.49302399158477783, 0.949701189994812, 5.373613021220081e-07]","[0.5633916854858398, 0.8754751086235046, -0.12113851308822632]","[0.5994172692298889, 0.7484680414199829, -0.14085161685943604]","[0.5872951149940491, 0.6396552920341492, -0.1418706476688385]","[0.5759724974632263, 0.5316939949989319, -0.13506656885147095]","[0.6332652568817139, 0.6519317030906677, -0.04112989082932472]","[0.6430479288101196, 0.5263926982879639, -0.08185730129480362]","[0.6539929509162903, 0.44007906317710876, -0.11037474870681763]","[0.6625975370407104, 0.3575114905834198, -0.12677304446697235]","[0.5585426688194275, 0.6552083492279053, -0.003653461579233408]","[0.5053734183311462, 0.524542510509491, -0.06493555754423141]","[0.44903528690338135, 0.44027405977249146, -0.10352905094623566]","[0.40032756328582764, 0.35532787442207336, -0.11400694400072098]","[0.4853883981704712, 0.6748028993606567, 0.016042441129684448]","[0.41879117488861084, 0.6275126934051514, -0.07823851704597473]","[0.42369407415390015, 0.7371466159820557, -0.10928814858198166]","[0.45724448561668396, 0.788067638874054, -0.09917322546243668]","[0.42595160007476807, 0.6991221904754639, 0.027133669704198837]","[0.3673504590988159, 0.6856199502944946, -0.050447434186935425]","[0.3815040588378906, 0.766638994216919, -0.07222336530685425]","[0.4208204746246338, 0.8051894903182983, -0.06780914217233658]"
R,"[0.46058836579322815, 0.9057418704032898, 2.712098989832157e-09]","[0.3907145857810974, 0.8069994449615479, -0.010400667786598206]","[0.40542852878570557, 0.6852636933326721, -0.0026080270763486624]","[0.4509742856025696, 0.6025677919387817, -0.004407625645399094]","[0.4596717655658722, 0.5236064791679382, -0.005233862437307835]","[0.462253212928772, 0.6332471370697021, 0.047918856143951416]","[0.4789395034313202, 0.518420398235321, 0.02718239091336727]","[0.49054059386253357, 0.44720977544784546, 0.013457996770739555]","[0.5083277821540833, 0.3842150568962097, 0.0044982242397964]","[0.5190790891647339, 0.6528846025466919, 0.030192608013749123]","[0.5387250185012817, 0.5254788994789124, -0.011860954575240612]","[0.5519638061523438, 0.4427531957626343, -0.04373156651854515]","[0.5704595446586609, 0.367143839597702, -0.05709754675626755]","[0.5692297220230103, 0.687576949596405, 0.005397255998104811]","[0.5407047271728516, 0.6254476308822632, -0.055587038397789]","[0.4975297451019287, 0.713194727897644, -0.06766577064990997]","[0.49201300740242004, 0.7679548263549805, -0.05662788078188896]","[0.6216322779655457, 0.7279976606369019, -0.02031708136200905]","[0.5833520293235779, 0.6705805063247681, -0.0627536028623581]","[0.5429008603096008, 0.7308596968650818, -0.0623256117105484]","[0.5417299866676331, 0.7753738760948181, -0.05179915204644203]"
R,"[0.4633795917034149, 0.8342251777648926, -3.5028182310270495e-07]","[0.40721285343170166, 0.747553288936615, 0.016916455700993538]","[0.42172518372535706, 0.6520047783851624, 0.03081700950860977]","[0.4679759442806244, 0.5904247760772705, 0.031201420351862907]","[0.4897344410419464, 0.5275571346282959, 0.03251287713646889]","[0.4822539687156677, 0.618891179561615, 0.0640316903591156]","[0.47536998987197876, 0.5204861164093018, 0.04292578622698784]","[0.46226823329925537, 0.46508505940437317, 0.027013877406716347]","[0.4593212604522705, 0.4125695526599884, 0.017435817047953606]","[0.5248886346817017, 0.6311591863632202, 0.03515779972076416]","[0.5436105728149414, 0.5137768387794495, 0.0010529730934649706]","[0.5395415425300598, 0.4374074935913086, -0.023824959993362427]","[0.5435137152671814, 0.368097186088562, -0.03331226855516434]","[0.5630098581314087, 0.6575543880462646, 0.0008949025068432093]","[0.5188755989074707, 0.5880739688873291, -0.0455130934715271]","[0.4771476089954376, 0.6634228825569153, -0.05246266722679138]","[0.4831942021846771, 0.7129155993461609, -0.042743030935525894]","[0.6012651324272156, 0.6896489858627319, -0.03239858150482178]","[0.547813355922699, 0.6292024850845337, -0.06265873461961746]","[0.5145321488380432, 0.6796216368675232, -0.059157222509384155]","[0.5251306295394897, 0.7207679152488708, -0.049427278339862823]"
R,"[0.5119543075561523, 0.8874332904815674, 9.596009249435156e-07]","[0.4394317865371704, 0.7863712310791016, -0.05632390081882477]","[0.4240494966506958, 0.6759141683578491, -0.051962386816740036]","[0.44862502813339233, 0.5875505805015564, -0.04287237673997879]","[0.44840386509895325, 0.5124459266662598, -0.02644813247025013]","[0.4097682237625122, 0.6227015256881714, 0.023690931499004364]","[0.3902772068977356, 0.51204913854599, -0.0015146969817578793]","[0.3832712769508362, 0.440909743309021, -0.024995535612106323]","[0.38161981105804443, 0.37960800528526306, -0.03992527723312378]","[0.47775086760520935, 0.6418932676315308, 0.03650808706879616]","[0.513644814491272, 0.523726761341095, -0.002679357072338462]","[0.5571951866149902, 0.4480995535850525, -0.03970329463481903]","[0.5881345272064209, 0.38233888149261475, -0.058119699358940125]","[0.5369797348976135, 0.6748477220535278, 0.03721962124109268]","[0.5665335059165955, 0.6134419441223145, -0.036497391760349274]","[0.5510376691818237, 0.6970945000648499, -0.06140347197651863]","[0.5371412634849548, 0.7472378611564636, -0.05288350582122803]","[0.5912160277366638, 0.7041803002357483, 0.03493889048695564]","[0.608501672744751, 0.6598998308181763, -0.029126176610589027]","[0.587812066078186, 0.7192615270614624, -0.04288340359926224]","[0.5728309750556946, 0.7584883570671082, -0.036727387458086014]"
R,"[0.5111782550811768, 0.9325250387191772, 1.2108092732887599e-06]","[0.44109275937080383, 0.8269509077072144, -0.08345957845449448]","[0.4210987091064453, 0.7101643085479736, -0.07692785561084747]","[0.43947887420654297, 0.6118648648262024, -0.058675289154052734]","[0.43988025188446045, 0.519995927810669, -0.030519071966409683]","[0.38581109046936035, 0.6398722529411316, 0.03316202014684677]","[0.36262792348861694, 0.5161118507385254, 0.02553989179432392]","[0.3548124432563782, 0.43030136823654175, 0.019929934293031693]","[0.35346925258636475, 0.3588346838951111, 0.01898682862520218]","[0.46396851539611816, 0.6546683311462402, 0.06411206722259521]","[0.5033171772956848, 0.520369291305542, 0.05088983103632927]","[0.5540144443511963, 0.4400198459625244, 0.03307785093784332]","[0.5899804830551147, 0.3738788068294525, 0.03031563013792038]","[0.5283411145210266, 0.6909664869308472, 0.07667437940835953]","[0.575352132320404, 0.6276885271072388, 0.003957319539040327]","[0.5676595568656921, 0.7193307876586914, -0.040841735899448395]","[0.5517827272415161, 0.7722971439361572, -0.04075358062982559]","[0.581826388835907, 0.7224603891372681, 0.08576858043670654]","[0.6084193587303162, 0.6840428709983826, 0.012573165819048882]","[0.5974071025848389, 0.7444271445274353, -0.02312992885708809]","[0.5774696469306946, 0.7841209173202515, -0.029628733173012733]"
R,"[0.4690813720226288, 0.9020838737487793, 1.1032655322651408e-07]","[0.39605993032455444, 0.77923583984375, 0.0556027814745903]","[0.41093623638153076, 0.6822670102119446, 0.07241766899824142]","[0.4575960040092468, 0.6101527810096741, 0.06195152550935745]","[0.4839124083518982, 0.5307348370552063, 0.05255723372101784]","[0.48965615034103394, 0.6284909248352051, 0.10820604860782623]","[0.4888463020324707, 0.5090317726135254, 0.09073813259601593]","[0.4867837429046631, 0.4365999102592468, 0.07828596979379654]","[0.4923863112926483, 0.37413284182548523, 0.06801687180995941]","[0.5429903268814087, 0.6517385840415955, 0.0518343560397625]","[0.5442686080932617, 0.5311145782470703, 0.0032463325187563896]","[0.5327970385551453, 0.4487743675708771, -0.03382381051778793]","[0.5417799949645996, 0.37492090463638306, -0.050538837909698486]","[0.5809355974197388, 0.6863110065460205, -0.007363908924162388]","[0.5065059065818787, 0.6225605010986328, -0.05089157074689865]","[0.45634183287620544, 0.7036014199256897, -0.044826604425907135]","[0.47262072563171387, 0.747333824634552, -0.029484959319233894]","[0.6160642504692078, 0.7210506200790405, -0.06509947776794434]","[0.5274103879928589, 0.6742950081825256, -0.08545864373445511]","[0.48917356133461, 0.7340949773788452, -0.07338400185108185]","[0.5084423422813416, 0.7686444520950317, -0.05985822156071663]"
R,"[0.5090405941009521, 0.9392855167388916, 1.1594121360758436e-06]","[0.43918219208717346, 0.8333513736724854, -0.09183615446090698]","[0.4275834262371063, 0.7128022313117981, -0.090530626475811]","[0.4485357999801636, 0.6104878783226013, -0.0722861960530281]","[0.43442919850349426, 0.5180873274803162, -0.04177971929311752]","[0.3861384987831116, 0.6364758610725403, -0.0021122319158166647]","[0.37110015749931335, 0.5159342288970947, -0.03274533525109291]","[0.36446061730384827, 0.43181610107421875, -0.05787823721766472]","[0.36276382207870483, 0.3544091284275055, -0.07335753738880157]","[0.4609188437461853, 0.6539356708526611, 0.03156794607639313]","[0.508104681968689, 0.524448812007904, -0.008294794708490372]","[0.5563111305236816, 0.4441777467727661, -0.04327506944537163]","[0.5903702974319458, 0.36101892590522766, -0.058733049780130386]","[0.5261852145195007, 0.6849481463432312, 0.049512460827827454]","[0.5754361748695374, 0.6247057318687439, -0.03283237665891647]","[0.5590323209762573, 0.730507493019104, -0.06224905326962471]","[0.5403867959976196, 0.778153657913208, -0.05273538827896118]","[0.58221036195755, 0.7093324661254883, 0.06216590851545334]","[0.6108902096748352, 0.6761477589607239, -0.015279482118785381]","[0.5939539074897766, 0.7464635372161865, -0.03958282992243767]","[0.5711615681648254, 0.7815191745758057, -0.03767573833465576]"
R,"[0.4998197555541992, 0.887687087059021, 1.0240455594612285e-06]","[0.43237078189849854, 0.8018496036529541, -0.08348432928323746]","[0.4197269082069397, 0.6913636326789856, -0.0884503647685051]","[0.4406677484512329, 0.5974437594413757, -0.08112333714962006]","[0.4325052499771118, 0.5180342197418213, -0.0657692700624466]","[0.3934345245361328, 0.6206785440444946, -0.002686365507543087]","[0.3725036382675171, 0.5042209625244141, -0.01683139242231846]","[0.364408940076828, 0.4312172830104828, -0.02126908116042614]","[0.36221468448638916, 0.37181973457336426, -0.020878389477729797]","[0.4627094268798828, 0.633345365524292, 0.02805972471833229]","[0.5006341338157654, 0.5135791897773743, 0.001719026593491435]","[0.5393812656402588, 0.44073253870010376, -0.014760025776922703]","[0.5691661834716797, 0.3732854425907135, -0.016730641946196556]","[0.5190553069114685, 0.6641051173210144, 0.04434464871883392]","[0.5604991912841797, 0.6163759827613831, -0.027588488534092903]","[0.5482378602027893, 0.7055883407592773, -0.0560600571334362]","[0.5350360870361328, 0.7559691071510315, -0.04793297499418259]","[0.568735659122467, 0.6927565336227417, 0.056559886783361435]","[0.5906806588172913, 0.6577890515327454, -0.013868605718016624]","[0.5753278732299805, 0.7216061353683472, -0.03953336179256439]","[0.5573216676712036, 0.7615559697151184, -0.04051469266414642]"
L,"[0.5229110717773438, 0.9195479154586792, 7.95642961293197e-07]","[0.5998453497886658, 0.8386601805686951, -0.03833127021789551]","[0.5957589149475098, 0.7104511260986328, -0.04663093760609627]","[0.5411245822906494, 0.6201282739639282, -0.05839619040489197]","[0.5088013410568237, 0.5411513447761536, -0.06656287610530853]","[0.5436663031578064, 0.6506791114807129, 0.0020693736150860786]","[0.5507782697677612, 0.5210445523262024, -0.022997424006462097]","[0.556157112121582, 0.441049724817276, -0.037229493260383606]","[0.559486985206604, 0.3715152442455292, -0.04724853113293648]","[0.48577621579170227, 0.6672596335411072, -0.007338245399296284]","[0.4563538432121277, 0.5268941521644592, -0.059270963072776794]","[0.44843384623527527, 0.4354862570762634, -0.09102877974510193]","[0.42934349179267883, 0.3607829809188843, -0.104374460875988]","[0.4303045868873596, 0.704014241695404, -0.02397940680384636]","[0.4637669324874878, 0.6299015283584595, -0.10770657658576965]","[0.5100088715553284, 0.7269346117973328, -0.11411034315824509]","[0.5209711790084839, 0.7819399833679199, -0.09152361750602722]","[0.38273417949676514, 0.7484310865402222, -0.04238906130194664]","[0.4300132095813751, 0.6760410070419312, -0.10945411026477814]","[0.4684370160102844, 0.742671549320221, -0.10927838832139969]","[0.4739401638507843, 0.7869470119476318, -0.09329409152269363]"
R,"[0.46447187662124634, 0.9100281000137329, -3.3702661994539085e-08]","[0.3866663873195648, 0.8031566739082336, 0.028729084879159927]","[0.40557801723480225, 0.6977142095565796, 0.047768447548151016]","[0.4575943946838379, 0.6189556121826172, 0.04823647812008858]","[0.4847150146961212, 0.5388104319572449, 0.049408815801143646]","[0.48062944412231445, 0.6480260491371155, 0.0906667411327362]","[0.4781750440597534, 0.5338262915611267, 0.06988531351089478]","[0.4678649306297302, 0.4610503911972046, 0.0516175776720047]","[0.46669578552246094, 0.39540159702301025, 0.038710422813892365]","[0.5310548543930054, 0.6643019318580627, 0.05205424129962921]","[0.5432215332984924, 0.5326009392738342, 0.011358262039721012]","[0.5361633896827698, 0.44019562005996704, -0.02436969056725502]","[0.5433533191680908, 0.360927551984787, -0.04094519838690758]","[0.5723397731781006, 0.6959719657897949, 0.008081951178610325]","[0.5140279531478882, 0.6214533448219299, -0.04352153092622757]","[0.46869343519210815, 0.7037647366523743, -0.04961423948407173]","[0.47914570569992065, 0.7584171891212463, -0.03739914670586586]","[0.613349199295044, 0.7319314479827881, -0.034878842532634735]","[0.5381673574447632, 0.6679421067237854, -0.07103890925645828]","[0.5031946897506714, 0.7280289530754089, -0.06707436591386795]","[0.5219318866729736, 0.7698620557785034, -0.05486312881112099]"
R,"[0.5112927556037903, 0.861052393913269, 1.0523040145926643e-06]","[0.45025190711021423, 0.7777756452560425, -0.08101288974285126]","[0.4298364520072937, 0.6750572919845581, -0.07987449318170547]","[0.4454852044582367, 0.5877574682235718, -0.06402795761823654]","[0.43793171644210815, 0.5105977058410645, -0.0382351279258728]","[0.39992108941078186, 0.6176872253417969, -0.003252919064834714]","[0.3836023807525635, 0.5118523836135864, -0.024530133232474327]","[0.37537065148353577, 0.4391460418701172, -0.04198787361383438]","[0.3732260465621948, 0.3753683269023895, -0.05275730416178703]","[0.4620327949523926, 0.6333513259887695, 0.027861522510647774]","[0.5022451877593994, 0.5193449854850769, 0.0008644209592603147]","[0.5450069904327393, 0.448874294757843, -0.025751514360308647]","[0.5736199021339417, 0.38412752747535706, -0.038380689918994904]","[0.5162987112998962, 0.6599502563476562, 0.04479142278432846]","[0.5622445344924927, 0.6051639318466187, -0.023484479635953903]","[0.5534367561340332, 0.6887769103050232, -0.057221706956624985]","[0.5393463373184204, 0.7346909046173096, -0.05609891936182976]","[0.5636735558509827, 0.6800960898399353, 0.057452280074357986]","[0.5890324115753174, 0.6509913206100464, -0.010974408127367496]","[0.5790584087371826, 0.7074739336967468, -0.04049615189433098]","[0.5625786185264587, 0.7432172894477844, -0.04593454301357269]"
L,"[0.5051483511924744, 0.9415507316589355, 4.813054488295165e-07]","[0.582524836063385, 0.8500437140464783, -0.09245378524065018]","[0.5936750173568726, 0.7157220244407654, -0.0887528508901596]","[0.5708357691764832, 0.6106740832328796, -0.06999757885932922]","[0.570425271987915, 0.511566162109375, -0.04341769963502884]","[0.6225371956825256, 0.6513214111328125, 0.008287426084280014]","[0.6314566135406494, 0.5311458706855774, -0.015481584705412388]","[0.6396960020065308, 0.4407426416873932, -0.038558229804039]","[0.6462810635566711, 0.3574429154396057, -0.05464128404855728]","[0.5441415309906006, 0.665894627571106, 0.03539400175213814]","[0.48799383640289307, 0.5317694544792175, -0.0035637016408145428]","[0.44289088249206543, 0.44579535722732544, -0.03866739571094513]","[0.3991674780845642, 0.36143726110458374, -0.05291539058089256]","[0.47326141595840454, 0.6963980197906494, 0.045426275581121445]","[0.4201807975769043, 0.6157984733581543, -0.038928307592868805]","[0.43307793140411377, 0.7280817031860352, -0.07511994987726212]","[0.46510687470436096, 0.7801042199134827, -0.07236897945404053]","[0.41539403796195984, 0.7338047623634338, 0.05000830441713333]","[0.3748131990432739, 0.680470883846283, -0.032987430691719055]","[0.3908480703830719, 0.7559900879859924, -0.06009611114859581]","[0.42894572019577026, 0.7953372001647949, -0.06058172136545181]"
R,"[0.5316643714904785, 0.829509973526001, 7.697640285186935e-07]","[0.5019343495368958, 0.7452864050865173, -0.0627274289727211]","[0.47526630759239197, 0.6628206968307495, -0.060707900673151016]","[0.4655401408672333, 0.5932263135910034, -0.047272104769945145]","[0.45674678683280945, 0.5274879932403564, -0.026591528207063675]","[0.41521331667900085, 0.6441120505332947, 0.039598144590854645]","[0.4368908405303955, 0.5727822780609131, 0.05192404240369797]","[0.46385037899017334, 0.5522119998931885, 0.05048346891999245]","[0.47680139541625977, 0.5390095710754395, 0.051427990198135376]","[0.44940346479415894, 0.6555317640304565, 0.08196577429771423]","[0.5003105401992798, 0.5954177975654602, 0.07698661834001541]","[0.5366398692131042, 0.6207829713821411, 0.05090133473277092]","[0.5476841926574707, 0.6537190675735474, 0.0420902743935585]","[0.4911350607872009, 0.6649448275566101, 0.11614800244569778]","[0.5359480381011963, 0.6161037683486938, 0.10606414079666138]","[0.561194121837616, 0.6461751461029053, 0.07807093113660812]","[0.5604854822158813, 0.6764698028564453, 0.06955323368310928]","[0.52337646484375, 0.6669905781745911, 0.14642974734306335]","[0.5533959865570068, 0.6303683519363403, 0.1410578489303589]","[0.5619233846664429, 0.6422438621520996, 0.12436385452747345]","[0.5574408173561096, 0.6541482210159302, 0.1184956505894661]"
