Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
R,"[0.48353469371795654, 0.7055739164352417, 4.174529166789398e-08]","[0.3780563473701477, 0.7180290818214417, -0.1215515062212944]","[0.320379376411438, 0.7415195107460022, -0.24937905371189117]","[0.31618446111679077, 0.7945139408111572, -0.35688331723213196]","[0.3147919774055481, 0.8362299203872681, -0.4599064290523529]","[0.3480992913246155, 0.597199559211731, -0.3312336504459381]","[0.308992862701416, 0.7085193395614624, -0.4532652199268341]","[0.3038000464439392, 0.7825784087181091, -0.4940755367279053]","[0.2993345260620117, 0.8165723085403442, -0.5128660798072815]","[0.4232400059700012, 0.6185703277587891, -0.3209761679172516]","[0.39833390712738037, 0.738146185874939, -0.4328429102897644]","[0.4100046157836914, 0.7904155850410461, -0.4169759154319763]","[0.4123535454273224, 0.7673470973968506, -0.3985069692134857]","[0.5019304752349854, 0.6531462669372559, -0.31201398372650146]","[0.4712890386581421, 0.7813590168952942, -0.3895653188228607]","[0.4584396779537201, 0.8198862671852112, -0.32412242889404297]","[0.4487178921699524, 0.7905236482620239, -0.27619725465774536]","[0.5605770349502563, 0.6867365837097168, -0.3156060576438904]","[0.5301792025566101, 0.7781690359115601, -0.3700003921985626]","[0.5038944482803345, 0.8174644112586975, -0.34208887815475464]","[0.4988086223602295, 0.8063592314720154, -0.3156331181526184]"
R,"[0.4022453725337982, 0.7342951893806458, 9.841851351666264e-07]","[0.4156959652900696, 0.7399997115135193, -0.10136333853006363]","[0.48418039083480835, 0.7561769485473633, -0.13441357016563416]","[0.5593839287757874, 0.797710657119751, -0.1392563134431839]","[0.6112332940101624, 0.8429279327392578, -0.13398738205432892]","[0.5255963206291199, 0.5839645862579346, -0.1182071790099144]","[0.6250156760215759, 0.6716163158416748, -0.14937224984169006]","[0.6797258853912354, 0.7317119240760803, -0.159725621342659]","[0.723166823387146, 0.7750940918922424, -0.1661633551120758]","[0.5641806125640869, 0.5921048521995544, -0.0706029087305069]","[0.6484347581863403, 0.7012807130813599, -0.11194843798875809]","[0.6124597191810608, 0.7502256631851196, -0.11342856287956238]","[0.5793178081512451, 0.761702835559845, -0.1055377796292305]","[0.5956407785415649, 0.6151697635650635, -0.028730764985084534]","[0.658711314201355, 0.7156046032905579, -0.07049229741096497]","[0.612148642539978, 0.7506794333457947, -0.06688784807920456]","[0.581841766834259, 0.7484540343284607, -0.05337494611740112]","[0.6140207052230835, 0.6444385051727295, 0.006294996477663517]","[0.6513400673866272, 0.7197188138961792, -0.03067668154835701]","[0.6242492198944092, 0.7490394115447998, -0.0393868088722229]","[0.6046367287635803, 0.7465807795524597, -0.03602581098675728]"
L,"[0.4618705213069916, 0.810340404510498, 4.6307746970342123e-07]","[0.5546356439590454, 0.8296933174133301, -0.06559804081916809]","[0.6146643757820129, 0.8395103216171265, -0.13506171107292175]","[0.6572529077529907, 0.874078631401062, -0.19747020304203033]","[0.7032202482223511, 0.9147124290466309, -0.25433915853500366]","[0.6239132285118103, 0.6729063391685486, -0.15939512848854065]","[0.652637243270874, 0.7318499684333801, -0.24301743507385254]","[0.6778056025505066, 0.8022171258926392, -0.28379642963409424]","[0.6895483732223511, 0.8472235202789307, -0.3060036599636078]","[0.5481554269790649, 0.6655915975570679, -0.16562050580978394]","[0.5912697315216064, 0.8215312957763672, -0.25048714876174927]","[0.5724558234214783, 0.8659527897834778, -0.25829243659973145]","[0.5571677684783936, 0.8460409045219421, -0.25825807452201843]","[0.4755290448665619, 0.6953762173652649, -0.1761295348405838]","[0.5223058462142944, 0.8484331369400024, -0.2443850040435791]","[0.5231761932373047, 0.8727655410766602, -0.22334448993206024]","[0.5181738138198853, 0.8384579420089722, -0.20324258506298065]","[0.4137255549430847, 0.7371137142181396, -0.19324082136154175]","[0.45648473501205444, 0.8507983088493347, -0.24015013873577118]","[0.47262758016586304, 0.8663958311080933, -0.2296089380979538]","[0.4760473370552063, 0.834466278553009, -0.21628634631633759]"
L,"[0.45371904969215393, 0.8096442222595215, -9.885948770715913e-08]","[0.5214654207229614, 0.8152451515197754, -0.07365068793296814]","[0.5618311166763306, 0.8267890810966492, -0.1411871612071991]","[0.5826907753944397, 0.8761465549468994, -0.2029574066400528]","[0.5893781781196594, 0.9403349161148071, -0.26099374890327454]","[0.5721873044967651, 0.6493439674377441, -0.1396269053220749]","[0.5664090514183044, 0.7218737006187439, -0.21718303859233856]","[0.5604973435401917, 0.8002132177352905, -0.2623541057109833]","[0.5528421998023987, 0.8392946720123291, -0.2877826392650604]","[0.48924416303634644, 0.6485092043876648, -0.14239098131656647]","[0.47688016295433044, 0.7328564524650574, -0.21461236476898193]","[0.49129512906074524, 0.8125588893890381, -0.23508970439434052]","[0.5037398934364319, 0.8477237224578857, -0.24671271443367004]","[0.41899168491363525, 0.6726303100585938, -0.1494756042957306]","[0.4119613766670227, 0.7717272639274597, -0.207148477435112]","[0.43198174238204956, 0.8347706198692322, -0.2017403393983841]","[0.4519403874874115, 0.8514761924743652, -0.19326025247573853]","[0.3641514480113983, 0.7087883949279785, -0.16502515971660614]","[0.3604319393634796, 0.7934388518333435, -0.19664976000785828]","[0.38506513833999634, 0.840758204460144, -0.1874999850988388]","[0.4093271493911743, 0.8544830083847046, -0.1785803586244583]"
L,"[0.5175454616546631, 0.5447481274604797, -2.7281970460535376e-07]","[0.5961127877235413, 0.6045729517936707, -0.07905791699886322]","[0.6092411279678345, 0.6838458776473999, -0.13065701723098755]","[0.5703744888305664, 0.7510960102081299, -0.15803442895412445]","[0.5204801559448242, 0.7921273112297058, -0.18080978095531464]","[0.5462652444839478, 0.547032356262207, -0.21491609513759613]","[0.505426287651062, 0.6304563283920288, -0.27401649951934814]","[0.48584410548210144, 0.6870785355567932, -0.28577035665512085]","[0.46793681383132935, 0.7238321304321289, -0.28892630338668823]","[0.4655272364616394, 0.5388756990432739, -0.1916724294424057]","[0.42710137367248535, 0.7154807448387146, -0.25067123770713806]","[0.4609313905239105, 0.7476208806037903, -0.2357427328824997]","[0.4826124906539917, 0.7265748977661133, -0.2194886952638626]","[0.4056580066680908, 0.5575403571128845, -0.1665503978729248]","[0.38252386450767517, 0.7349095940589905, -0.22174054384231567]","[0.42553848028182983, 0.7511054873466492, -0.1995408833026886]","[0.45178359746932983, 0.7200086116790771, -0.17434044182300568]","[0.3696156144142151, 0.5874544978141785, -0.14463923871517181]","[0.3523819148540497, 0.7220431566238403, -0.1912546008825302]","[0.38014864921569824, 0.7437230944633484, -0.18959563970565796]","[0.4070761501789093, 0.7198084592819214, -0.18218033015727997]"
R,"[0.3949929177761078, 0.6973699927330017, 2.630886228871532e-07]","[0.43115687370300293, 0.7054546475410461, -0.1016402468085289]","[0.5062375664710999, 0.7185428142547607, -0.12235143035650253]","[0.5898627042770386, 0.7523518204689026, -0.11355890333652496]","[0.6534174680709839, 0.7912424802780151, -0.09136667847633362]","[0.553318977355957, 0.5225473046302795, -0.10415779799222946]","[0.6559339165687561, 0.6182411909103394, -0.1442018449306488]","[0.7125793695449829, 0.6775854229927063, -0.16963280737400055]","[0.7649174928665161, 0.7201125621795654, -0.18547531962394714]","[0.5926717519760132, 0.5495437383651733, -0.05264884606003761]","[0.6618980169296265, 0.6570984721183777, -0.09189329296350479]","[0.614122748374939, 0.6968650817871094, -0.10241547971963882]","[0.5798435211181641, 0.6939837336540222, -0.10241436958312988]","[0.6257348656654358, 0.5869084000587463, -0.008303390815854073]","[0.6827636957168579, 0.6734259128570557, -0.0506778322160244]","[0.6278418302536011, 0.7045552730560303, -0.05368278548121452]","[0.5971432328224182, 0.6957086324691772, -0.04387534037232399]","[0.6450448632240295, 0.6207599639892578, 0.029109705239534378]","[0.6728756427764893, 0.6798102855682373, -0.003957205917686224]","[0.6440185904502869, 0.7037797570228577, -0.012109210714697838]","[0.6219801902770996, 0.6941772103309631, -0.008257114328444004]"
R,"[0.4932866096496582, 0.7378933429718018, -7.550246436949237e-07]","[0.38851046562194824, 0.7363153100013733, -0.051637664437294006]","[0.2938390374183655, 0.7387056350708008, -0.10168435424566269]","[0.2199970781803131, 0.7717797160148621, -0.14773792028427124]","[0.16125431656837463, 0.8019737005233765, -0.18841594457626343]","[0.29497429728507996, 0.5404847264289856, -0.09698700159788132]","[0.22078576683998108, 0.6117984056472778, -0.15605969727039337]","[0.17590121924877167, 0.6717913746833801, -0.18933647871017456]","[0.13710424304008484, 0.7113212943077087, -0.2095174342393875]","[0.3614409863948822, 0.5278832912445068, -0.10257130861282349]","[0.2858944237232208, 0.6828130483627319, -0.1481434404850006]","[0.32765451073646545, 0.7290405035018921, -0.15490996837615967]","[0.3678620159626007, 0.7166519165039062, -0.15973898768424988]","[0.42906102538108826, 0.5573738217353821, -0.11293641477823257]","[0.3561965525150299, 0.7194918394088745, -0.1462470144033432]","[0.3955625593662262, 0.7525439262390137, -0.12317357212305069]","[0.42632877826690674, 0.7260557413101196, -0.10826068371534348]","[0.486225426197052, 0.6054597496986389, -0.13116133213043213]","[0.4220384955406189, 0.7253676056861877, -0.15849646925926208]","[0.4363059401512146, 0.7509353160858154, -0.14477062225341797]","[0.45471566915512085, 0.7271952033042908, -0.129471555352211]"
R,"[0.48141729831695557, 0.7710258364677429, 7.635811130057846e-07]","[0.4542545974254608, 0.8031284809112549, -0.1541067212820053]","[0.4714285135269165, 0.8220716118812561, -0.2426377534866333]","[0.5138564705848694, 0.8584408760070801, -0.2970123291015625]","[0.5584924817085266, 0.8896368741989136, -0.34349822998046875]","[0.514696478843689, 0.6711523532867432, -0.25168806314468384]","[0.5708493590354919, 0.7286834716796875, -0.336653470993042]","[0.6013031601905823, 0.7797152996063232, -0.3766072690486908]","[0.621843695640564, 0.8227219581604004, -0.39926862716674805]","[0.5660179257392883, 0.6677331328392029, -0.20246621966362]","[0.6232480406761169, 0.7125675678253174, -0.29729434847831726]","[0.6381130218505859, 0.7726068496704102, -0.32837969064712524]","[0.639924168586731, 0.8211357593536377, -0.34177908301353455]","[0.6075552701950073, 0.6817358732223511, -0.15939819812774658]","[0.6528967022895813, 0.7380244135856628, -0.24176569283008575]","[0.6584822535514832, 0.7914489507675171, -0.2617493271827698]","[0.6590191125869751, 0.8256789445877075, -0.2664748728275299]","[0.6390348672866821, 0.702840268611908, -0.12691730260849]","[0.6729927659034729, 0.7479410767555237, -0.19556276500225067]","[0.6716954708099365, 0.7918078303337097, -0.22173547744750977]","[0.6699710488319397, 0.8194898366928101, -0.23346276581287384]"
R,"[0.5304813981056213, 0.7250387668609619, -6.851471425761702e-07]","[0.46449679136276245, 0.7343497276306152, -0.06110174581408501]","[0.4061841368675232, 0.7541047930717468, -0.11613059788942337]","[0.4018248915672302, 0.8217546343803406, -0.16175144910812378]","[0.4247491955757141, 0.8901903033256531, -0.204389289021492]","[0.460567831993103, 0.6518584489822388, -0.13024106621742249]","[0.45099300146102905, 0.7646164894104004, -0.18352699279785156]","[0.4522567391395569, 0.8212887048721313, -0.21420210599899292]","[0.4635823369026184, 0.8463456630706787, -0.23435106873512268]","[0.5385512113571167, 0.6612786650657654, -0.12477634847164154]","[0.5154438018798828, 0.8021370768547058, -0.16566519439220428]","[0.4959019422531128, 0.8235095143318176, -0.1721750795841217]","[0.4946369230747223, 0.81561279296875, -0.18129166960716248]","[0.6022494435310364, 0.6899268627166748, -0.12096356600522995]","[0.5694664120674133, 0.8316413164138794, -0.15449099242687225]","[0.5406140685081482, 0.8397700190544128, -0.14255976676940918]","[0.5322504639625549, 0.8192884922027588, -0.13623476028442383]","[0.6493421196937561, 0.7218619585037231, -0.12456122785806656]","[0.6215481162071228, 0.8268104195594788, -0.15135788917541504]","[0.5953196883201599, 0.8387145400047302, -0.1457386612892151]","[0.5834231972694397, 0.8223673105239868, -0.14047996699810028]"
R,"[0.49428296089172363, 0.7158487439155579, 7.275845064214082e-07]","[0.4375343918800354, 0.7451536655426025, -0.1466229110956192]","[0.42966875433921814, 0.7988670468330383, -0.24887312948703766]","[0.47053831815719604, 0.8592178821563721, -0.31420081853866577]","[0.5241612195968628, 0.9055566787719727, -0.3698268532752991]","[0.5010577440261841, 0.6610714197158813, -0.32563793659210205]","[0.5449556112289429, 0.7334895730018616, -0.41594386100769043]","[0.5745985507965088, 0.7964484095573425, -0.43790319561958313]","[0.5923337936401367, 0.8474239706993103, -0.4471597671508789]","[0.5855564475059509, 0.6722201704978943, -0.2812003493309021]","[0.618083119392395, 0.8359075784683228, -0.3701193928718567]","[0.5689230561256409, 0.8771315217018127, -0.3535943627357483]","[0.5246553421020508, 0.8718864917755127, -0.33658066391944885]","[0.6434205174446106, 0.7029517292976379, -0.23850412666797638]","[0.6537106037139893, 0.8502854704856873, -0.31301194429397583]","[0.5914890170097351, 0.8780428767204285, -0.28626304864883423]","[0.5493986010551453, 0.8647816181182861, -0.2632473111152649]","[0.6769437193870544, 0.7416861057281494, -0.2056751698255539]","[0.6741628646850586, 0.8458990454673767, -0.2595253586769104]","[0.6265779733657837, 0.8663991689682007, -0.25554314255714417]","[0.5988283753395081, 0.8548096418380737, -0.2494284212589264]"
L,"[0.5372707843780518, 0.6714329719543457, -2.1949257700271119e-07]","[0.5845394730567932, 0.6774378418922424, -0.16336116194725037]","[0.593697190284729, 0.6956731081008911, -0.27795296907424927]","[0.563453197479248, 0.7393457889556885, -0.35721638798713684]","[0.5144640207290649, 0.7733529806137085, -0.4310140013694763]","[0.5367037057876587, 0.5428774356842041, -0.3208017647266388]","[0.4987694323062897, 0.5961031913757324, -0.41819271445274353]","[0.4768370985984802, 0.6580334901809692, -0.4566080868244171]","[0.45780453085899353, 0.6887619495391846, -0.48042118549346924]","[0.46770620346069336, 0.5450525879859924, -0.27409905195236206]","[0.4276878833770752, 0.6077386736869812, -0.3824599087238312]","[0.42949676513671875, 0.6839883327484131, -0.399698942899704]","[0.4490525424480438, 0.7139351963996887, -0.40632015466690063]","[0.41227540373802185, 0.5681201815605164, -0.23008333146572113]","[0.389649361371994, 0.6365029811859131, -0.3135874271392822]","[0.415191113948822, 0.7031106948852539, -0.30290451645851135]","[0.44095849990844727, 0.7177906036376953, -0.2925489842891693]","[0.3675621747970581, 0.5962241888046265, -0.19832925498485565]","[0.3652043640613556, 0.6664149165153503, -0.2635994851589203]","[0.3946153223514557, 0.7160119414329529, -0.2709020972251892]","[0.4212982952594757, 0.7219581007957458, -0.2714173495769501]"
L,"[0.5081660747528076, 0.849033772945404, -3.5660622188515845e-07]","[0.5347723364830017, 0.8414859771728516, -0.08128216862678528]","[0.5054225921630859, 0.8347011208534241, -0.12113473564386368]","[0.4232681691646576, 0.8629886507987976, -0.14448073506355286]","[0.3606705069541931, 0.8955075740814209, -0.16522009670734406]","[0.4377024471759796, 0.6649914383888245, -0.09854502230882645]","[0.35927268862724304, 0.7445339560508728, -0.13595600426197052]","[0.30840158462524414, 0.7984175682067871, -0.16369694471359253]","[0.27627357840538025, 0.8341909050941467, -0.17964020371437073]","[0.3964599370956421, 0.6542959213256836, -0.07289214432239532]","[0.3306335508823395, 0.7618740200996399, -0.10542787611484528]","[0.3494148254394531, 0.8177759647369385, -0.12421491742134094]","[0.37305423617362976, 0.8572484850883484, -0.13371938467025757]","[0.36592522263526917, 0.6711627244949341, -0.05177028104662895]","[0.311464786529541, 0.7675827145576477, -0.08385024219751358]","[0.34312549233436584, 0.8050809502601624, -0.09984293580055237]","[0.3715973496437073, 0.8293288946151733, -0.10499926656484604]","[0.3493066430091858, 0.7027987241744995, -0.03754809871315956]","[0.3076012134552002, 0.773600161075592, -0.06970375776290894]","[0.3262243866920471, 0.811704695224762, -0.07981850206851959]","[0.34430718421936035, 0.8412197828292847, -0.07899170368909836]"
L,"[0.4366917014122009, 0.8694694638252258, 4.542930298612191e-07]","[0.5671285390853882, 0.8770204186439514, -0.06150819733738899]","[0.6453319787979126, 0.879194438457489, -0.14004434645175934]","[0.6970722079277039, 0.9099121689796448, -0.2132490873336792]","[0.7447860240936279, 0.9610878825187683, -0.2805418074131012]","[0.6460564732551575, 0.6769051551818848, -0.17156517505645752]","[0.6869490146636963, 0.7490146160125732, -0.26069164276123047]","[0.7205588221549988, 0.8181812763214111, -0.2982349991798401]","[0.742330014705658, 0.8713272213935852, -0.31913527846336365]","[0.5650106072425842, 0.6725853681564331, -0.18830113112926483]","[0.6321970224380493, 0.8347945213317871, -0.2810129225254059]","[0.5913730263710022, 0.8837339878082275, -0.2793007493019104]","[0.5665038824081421, 0.8606758117675781, -0.27167630195617676]","[0.4892317056655884, 0.7023630738258362, -0.20968441665172577]","[0.5469437837600708, 0.8647530674934387, -0.2900073826313019]","[0.5268454551696777, 0.8973326683044434, -0.2619776129722595]","[0.5186179876327515, 0.8597461581230164, -0.23583631217479706]","[0.42373982071876526, 0.7430331110954285, -0.23757590353488922]","[0.4690534472465515, 0.8679031133651733, -0.28856009244918823]","[0.46998971700668335, 0.8914114832878113, -0.2739684581756592]","[0.46741294860839844, 0.8548694252967834, -0.25922664999961853]"
R,"[0.5296369194984436, 0.7528420686721802, -4.2280615275558375e-07]","[0.45687681436538696, 0.7633582949638367, -0.09199144691228867]","[0.4004361927509308, 0.771055281162262, -0.16261620819568634]","[0.4066885709762573, 0.8212696313858032, -0.21630392968654633]","[0.43140843510627747, 0.8694432973861694, -0.2629258632659912]","[0.4559219479560852, 0.6470777988433838, -0.17888179421424866]","[0.45646050572395325, 0.7651665806770325, -0.24736066162586212]","[0.45758384466171265, 0.821943461894989, -0.27743014693260193]","[0.46588706970214844, 0.8368849754333496, -0.29657137393951416]","[0.5330677032470703, 0.6567476987838745, -0.16109542548656464]","[0.5206192135810852, 0.8008754849433899, -0.22235485911369324]","[0.49843475222587585, 0.8345125317573547, -0.22572161257266998]","[0.49755415320396423, 0.8231604099273682, -0.23005136847496033]","[0.5953962206840515, 0.6847303509712219, -0.14721421897411346]","[0.5745112299919128, 0.8303241729736328, -0.19768206775188446]","[0.5381461381912231, 0.8480211496353149, -0.1813046932220459]","[0.5299147367477417, 0.8232290148735046, -0.17081508040428162]","[0.643404483795166, 0.718604564666748, -0.14291466772556305]","[0.6219977140426636, 0.8277350664138794, -0.1828087568283081]","[0.5906292796134949, 0.8447091579437256, -0.18297021090984344]","[0.582329273223877, 0.8209124803543091, -0.1812599003314972]"
R,"[0.4798300862312317, 0.7237770557403564, -7.331778988373117e-07]","[0.41738027334213257, 0.7269086837768555, -0.07709726691246033]","[0.35218942165374756, 0.7317435145378113, -0.14074726402759552]","[0.33142799139022827, 0.7791340351104736, -0.19411085546016693]","[0.3385237455368042, 0.8300685882568359, -0.2386242002248764]","[0.38575413823127747, 0.5705769658088684, -0.13856381177902222]","[0.35152846574783325, 0.6349825263023376, -0.21223047375679016]","[0.3470916748046875, 0.7098104357719421, -0.24108141660690308]","[0.34778428077697754, 0.7546103596687317, -0.2513948976993561]","[0.46351081132888794, 0.5745143890380859, -0.12696634232997894]","[0.4299484193325043, 0.713921070098877, -0.19238294661045074]","[0.4160454273223877, 0.7641761898994446, -0.19380708038806915]","[0.4138804078102112, 0.7401944398880005, -0.1888045221567154]","[0.5321707129478455, 0.6043976545333862, -0.12188027799129486]","[0.4938817620277405, 0.7513391375541687, -0.17161954939365387]","[0.4667866826057434, 0.7834665179252625, -0.1500253975391388]","[0.4563716650009155, 0.7528294324874878, -0.13080355525016785]","[0.5849436521530151, 0.6399896740913391, -0.12547239661216736]","[0.5451419353485107, 0.7527621984481812, -0.16105814278125763]","[0.5179409384727478, 0.7804086804389954, -0.15519043803215027]","[0.5091984272003174, 0.7561931610107422, -0.14438261091709137]"
R,"[0.540797233581543, 0.7843482494354248, -4.88911382490187e-07]","[0.45999258756637573, 0.799687922000885, -0.11506094038486481]","[0.40377309918403625, 0.8120442032814026, -0.20369842648506165]","[0.43001168966293335, 0.8748288750648499, -0.2703520953655243]","[0.4703181982040405, 0.9265724420547485, -0.3274419903755188]","[0.4768470227718353, 0.6840906739234924, -0.2306843400001526]","[0.49074801802635193, 0.8071175813674927, -0.3158283531665802]","[0.5021754503250122, 0.882049560546875, -0.34967994689941406]","[0.5200161337852478, 0.9090224504470825, -0.37003469467163086]","[0.5630119442939758, 0.696791410446167, -0.20659470558166504]","[0.5597428679466248, 0.8398951292037964, -0.2790448069572449]","[0.5388925671577454, 0.8838624358177185, -0.2755928337574005]","[0.5391291379928589, 0.8757200241088867, -0.27582627534866333]","[0.6264989376068115, 0.724496066570282, -0.18770049512386322]","[0.6128726005554199, 0.8699705004692078, -0.24422207474708557]","[0.5756943821907043, 0.8953070640563965, -0.2188260704278946]","[0.5666884779930115, 0.8749918341636658, -0.20351451635360718]","[0.6736692190170288, 0.7550121545791626, -0.18122375011444092]","[0.6571812629699707, 0.8697625994682312, -0.22817237675189972]","[0.6227364540100098, 0.8902098536491394, -0.22935877740383148]","[0.6089105010032654, 0.8690356612205505, -0.22863268852233887]"
L,"[0.6132990121841431, 0.7295651435852051, -6.819997793172661e-07]","[0.5665082335472107, 0.7317023873329163, -0.12116081267595291]","[0.47235533595085144, 0.737440824508667, -0.14549274742603302]","[0.3932999074459076, 0.7759431004524231, -0.1389392465353012]","[0.32010799646377563, 0.7949736714363098, -0.12329109758138657]","[0.4294111430644989, 0.5642925500869751, -0.0811576172709465]","[0.33423978090286255, 0.6364880204200745, -0.11650695651769638]","[0.2805801331996918, 0.6972973346710205, -0.15087439119815826]","[0.23346152901649475, 0.7391242980957031, -0.17085765302181244]","[0.4214354455471039, 0.5902621150016785, -0.020948534831404686]","[0.3235679268836975, 0.6610040068626404, -0.05944756790995598]","[0.32887664437294006, 0.722277045249939, -0.0953691378235817]","[0.33611172437667847, 0.7490596771240234, -0.11162213236093521]","[0.4088616371154785, 0.627406120300293, 0.028652286157011986]","[0.3338273763656616, 0.6952808499336243, -0.01685367152094841]","[0.36984360218048096, 0.7413420677185059, -0.05433768033981323]","[0.39096006751060486, 0.7450307607650757, -0.06622833013534546]","[0.4023372232913971, 0.66237872838974, 0.06997668743133545]","[0.35486534237861633, 0.7302823066711426, 0.02485557831823826]","[0.37634041905403137, 0.7625690698623657, -0.00408215681090951]","[0.3910105228424072, 0.7669793367385864, -0.01271235290914774]"
L,"[0.45744842290878296, 0.7195220589637756, 5.389434249991609e-07]","[0.5267930030822754, 0.7518924474716187, -0.0860021635890007]","[0.5644778609275818, 0.7926403284072876, -0.16776689887046814]","[0.5731238722801208, 0.8581140637397766, -0.23631852865219116]","[0.5539052486419678, 0.9106953144073486, -0.302584171295166]","[0.5509035587310791, 0.6954485177993774, -0.2016131728887558]","[0.551804780960083, 0.8012333512306213, -0.2944027781486511]","[0.5439140796661377, 0.8804593682289124, -0.3475266993045807]","[0.52850341796875, 0.9272516965866089, -0.37469133734703064]","[0.4762362837791443, 0.6928961873054504, -0.19683054089546204]","[0.4767463207244873, 0.8218182325363159, -0.27775782346725464]","[0.48236900568008423, 0.8580849170684814, -0.291578084230423]","[0.48144736886024475, 0.859290599822998, -0.29935792088508606]","[0.4133005738258362, 0.7141364216804504, -0.19461998343467712]","[0.422978937625885, 0.8402450084686279, -0.25221166014671326]","[0.4363093972206116, 0.8682624101638794, -0.2316635549068451]","[0.4441480040550232, 0.8655551671981812, -0.21372286975383759]","[0.36708545684814453, 0.7409111261367798, -0.201384499669075]","[0.3785759210586548, 0.8338741660118103, -0.2307235151529312]","[0.39398908615112305, 0.8594246506690979, -0.2120313197374344]","[0.40485668182373047, 0.8648884296417236, -0.19672998785972595]"
L,"[0.49001485109329224, 0.6269490122795105, 9.320559257730565e-08]","[0.5639165639877319, 0.6421663165092468, -0.07090041786432266]","[0.611142635345459, 0.665617048740387, -0.1297391951084137]","[0.6065745949745178, 0.7197170257568359, -0.1783444583415985]","[0.5535430312156677, 0.7626162767410278, -0.2244824767112732]","[0.5828842520713806, 0.522031843662262, -0.15261943638324738]","[0.5514742732048035, 0.6130645275115967, -0.22216297686100006]","[0.5428187847137451, 0.6663092374801636, -0.26090696454048157]","[0.5330531597137451, 0.6729320287704468, -0.28457507491111755]","[0.5000911951065063, 0.5269673466682434, -0.14945924282073975]","[0.47694826126098633, 0.6436235308647156, -0.2100963145494461]","[0.49613016843795776, 0.6875708699226379, -0.22201591730117798]","[0.5106039643287659, 0.6823741793632507, -0.232350155711174]","[0.43416130542755127, 0.5536351799964905, -0.14894871413707733]","[0.4289488196372986, 0.6744508147239685, -0.19601239264011383]","[0.4528672695159912, 0.7075561285018921, -0.18410342931747437]","[0.47487175464630127, 0.6954373121261597, -0.1751975268125534]","[0.38809165358543396, 0.588426947593689, -0.1566096395254135]","[0.39374613761901855, 0.6840629577636719, -0.18761084973812103]","[0.4181472659111023, 0.7122969627380371, -0.1799934059381485]","[0.4390732944011688, 0.7098510265350342, -0.17357170581817627]"
R,"[0.5318339467048645, 0.7159113883972168, -7.232442271742912e-07]","[0.45896613597869873, 0.7357979416847229, -0.05899509787559509]","[0.4065476059913635, 0.7730894088745117, -0.11609316617250443]","[0.41205891966819763, 0.8419563174247742, -0.16599363088607788]","[0.43612006306648254, 0.9053167700767517, -0.2153540998697281]","[0.46638214588165283, 0.6846675872802734, -0.12725746631622314]","[0.48285746574401855, 0.8088105916976929, -0.178684800863266]","[0.49123337864875793, 0.8747637271881104, -0.21113769710063934]","[0.5009675025939941, 0.9039414525032043, -0.2333807498216629]","[0.5449112057685852, 0.6903433203697205, -0.12316777557134628]","[0.5458317995071411, 0.8313010334968567, -0.15456384420394897]","[0.5337666273117065, 0.8716651201248169, -0.1608639359474182]","[0.5304563045501709, 0.8766029477119446, -0.17493753135204315]","[0.6055344939231873, 0.7090157270431519, -0.12038274854421616]","[0.5978434681892395, 0.8463500738143921, -0.14770397543907166]","[0.5722918510437012, 0.871157705783844, -0.138930082321167]","[0.5599380731582642, 0.8597583770751953, -0.13923196494579315]","[0.6491284370422363, 0.7296553254127502, -0.12446019053459167]","[0.641282856464386, 0.8367221355438232, -0.14179624617099762]","[0.6156549453735352, 0.8656435012817383, -0.13339024782180786]","[0.5978958606719971, 0.8611041307449341, -0.13095353543758392]"
R,"[0.6359639167785645, 0.6795363426208496, -1.150349788758831e-07]","[0.6215891242027283, 0.6928684711456299, -0.0838402509689331]","[0.5781241655349731, 0.6986889243125916, -0.13765308260917664]","[0.5170169472694397, 0.7426824569702148, -0.17431718111038208]","[0.46601688861846924, 0.7864303588867188, -0.21175658702850342]","[0.528565526008606, 0.5476707220077515, -0.1298912912607193]","[0.4514770805835724, 0.631912350654602, -0.17432230710983276]","[0.42274564504623413, 0.6978785991668701, -0.19944767653942108]","[0.3993142545223236, 0.7438163757324219, -0.21019962430000305]","[0.5020577311515808, 0.5428311824798584, -0.09800373017787933]","[0.43419912457466125, 0.621472954750061, -0.13993924856185913]","[0.42213183641433716, 0.6831552386283875, -0.15961335599422455]","[0.4039776027202606, 0.7306153774261475, -0.16673891246318817]","[0.4851002097129822, 0.5539787411689758, -0.06632935255765915]","[0.41579627990722656, 0.6201819181442261, -0.09332024306058884]","[0.41573482751846313, 0.6687542796134949, -0.0993109941482544]","[0.4058334231376648, 0.6972211599349976, -0.09821737557649612]","[0.4705028533935547, 0.5776927471160889, -0.04051794856786728]","[0.41880542039871216, 0.6274775266647339, -0.057287491858005524]","[0.4160482883453369, 0.6612899303436279, -0.054470453411340714]","[0.4165523052215576, 0.683799684047699, -0.04599649831652641]"
