Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
R,"[0.4058188498020172, 0.8640655279159546, -5.353682581699104e-07]","[0.3691409230232239, 0.7549821734428406, 0.020615190267562866]","[0.376491904258728, 0.6678261160850525, 0.026069143787026405]","[0.39170581102371216, 0.6231893301010132, 0.02385665476322174]","[0.40726935863494873, 0.5963664054870605, 0.02377917617559433]","[0.488874226808548, 0.6093347072601318, 0.024264873936772346]","[0.5227957963943481, 0.5021340250968933, 0.010935966856777668]","[0.5294860005378723, 0.43155908584594727, 0.0005645992350764573]","[0.5370606780052185, 0.3756730258464813, -0.007068811450153589]","[0.5048586130142212, 0.6356645226478577, 0.0038258689455688]","[0.49245908856391907, 0.5795665383338928, -0.017537632957100868]","[0.44191277027130127, 0.6434226632118225, -0.01957736164331436]","[0.4291538596153259, 0.6862046122550964, -0.014594823122024536]","[0.5201115608215332, 0.6648609638214111, -0.017474474385380745]","[0.5263320803642273, 0.6188627481460571, -0.03268865495920181]","[0.4847332835197449, 0.6683340072631836, -0.01422515232115984]","[0.46884584426879883, 0.7064792513847351, 0.0035342874471098185]","[0.5370944738388062, 0.6984847784042358, -0.03869016095995903]","[0.6035348773002625, 0.6560268998146057, -0.057989928871393204]","[0.6540919542312622, 0.6458213925361633, -0.05323309823870659]","[0.7101263999938965, 0.633260190486908, -0.043640054762363434]"
L,"[0.42289119958877563, 0.9085678458213806, -2.4578139345976524e-07]","[0.5387000441551208, 0.8271539807319641, 0.007781982887536287]","[0.5942491292953491, 0.7346905469894409, 0.02911972813308239]","[0.6422027945518494, 0.6709619164466858, 0.0457037016749382]","[0.6891016364097595, 0.652654767036438, 0.06396938860416412]","[0.5169596076011658, 0.6232411861419678, 0.03905683010816574]","[0.515720546245575, 0.5086839199066162, 0.02902098372578621]","[0.5116183757781982, 0.44351673126220703, 0.01652645133435726]","[0.5089272260665894, 0.3819974660873413, 0.002858375431969762]","[0.4619629681110382, 0.6341208219528198, 0.021482141688466072]","[0.4721125662326813, 0.5458638668060303, -0.013889044523239136]","[0.4875616133213043, 0.6419311165809631, -0.02836599387228489]","[0.49187594652175903, 0.7068777680397034, -0.02859022282063961]","[0.40504711866378784, 0.6615185737609863, 0.0015167136443778872]","[0.4155007004737854, 0.5859992504119873, -0.04238342493772507]","[0.4414516091346741, 0.6830272674560547, -0.03738146275281906]","[0.4493272006511688, 0.7320610880851746, -0.02134392410516739]","[0.34300076961517334, 0.7007551193237305, -0.017624706029891968]","[0.3523607850074768, 0.6282287240028381, -0.05153578147292137]","[0.38556408882141113, 0.6916431784629822, -0.043993476778268814]","[0.3957669138908386, 0.7326222658157349, -0.03092731162905693]"
R,"[0.5802595019340515, 0.9094574451446533, 2.741351750046306e-07]","[0.5101743340492249, 0.8496168851852417, -0.06236843764781952]","[0.4442811608314514, 0.7549209594726562, -0.0927208885550499]","[0.37168529629707336, 0.6873335838317871, -0.1173710748553276]","[0.29670611023902893, 0.6581112742424011, -0.13824932277202606]","[0.4720771908760071, 0.6301906108856201, -0.0420338399708271]","[0.447274386882782, 0.5015608072280884, -0.07575708627700806]","[0.44313356280326843, 0.43168073892593384, -0.09356670826673508]","[0.4386120140552521, 0.3712137043476105, -0.10546432435512543]","[0.534932553768158, 0.6372022032737732, -0.03152434900403023]","[0.6113199591636658, 0.5704466104507446, -0.09251327812671661]","[0.6036633253097534, 0.6711876392364502, -0.10045338422060013]","[0.5684239268302917, 0.7194587588310242, -0.08494134247303009]","[0.5907605290412903, 0.6625609993934631, -0.0285266675055027]","[0.6611465215682983, 0.6255932450294495, -0.09183432161808014]","[0.6405137777328491, 0.7115409970283508, -0.08448904752731323]","[0.5959028601646423, 0.7434756755828857, -0.058323875069618225]","[0.6312747001647949, 0.6926363110542297, -0.029447950422763824]","[0.6839248538017273, 0.6621078848838806, -0.06816097348928452]","[0.6661231517791748, 0.7189568877220154, -0.05693883076310158]","[0.6290574073791504, 0.7439662218093872, -0.03680611774325371]"
L,"[0.4183550775051117, 0.8314334750175476, 1.5283819720934844e-07]","[0.487601101398468, 0.7916429042816162, -0.050683777779340744]","[0.5611704587936401, 0.6978782415390015, -0.057991303503513336]","[0.6305408477783203, 0.6404814124107361, -0.060313064604997635]","[0.6893676519393921, 0.6164277195930481, -0.058150678873062134]","[0.5202885270118713, 0.6074066162109375, -0.012125964276492596]","[0.5262734889984131, 0.5131275653839111, -0.03416832908987999]","[0.5275507569313049, 0.4518256187438965, -0.04564233124256134]","[0.5359970927238464, 0.39612117409706116, -0.055792760103940964]","[0.4666893780231476, 0.6202985644340515, -0.0021566515788435936]","[0.42342114448547363, 0.5555537939071655, -0.052644483745098114]","[0.42565539479255676, 0.6286596655845642, -0.06796317547559738]","[0.4464663863182068, 0.6791206002235413, -0.06591497361660004]","[0.41260194778442383, 0.643464982509613, -0.00040783785516396165]","[0.36821144819259644, 0.5891386270523071, -0.05912071466445923]","[0.3886917531490326, 0.6617094874382019, -0.06571356952190399]","[0.42285412549972534, 0.7028992176055908, -0.05488359183073044]","[0.36929023265838623, 0.6690257787704468, -0.0021212962456047535]","[0.3394308090209961, 0.6280873417854309, -0.04768694192171097]","[0.3546420931816101, 0.6776397228240967, -0.05669611692428589]","[0.3874163031578064, 0.7130582332611084, -0.05301463231444359]"
R,"[0.5713596343994141, 0.8706297278404236, -6.466557067597023e-08]","[0.4921873211860657, 0.8063619136810303, -0.03952925652265549]","[0.4286014437675476, 0.7187505960464478, -0.06135241687297821]","[0.3614497184753418, 0.6617059707641602, -0.08328007906675339]","[0.2920929789543152, 0.6333339810371399, -0.10600859671831131]","[0.47705116868019104, 0.6129539608955383, -0.029620999470353127]","[0.46394574642181396, 0.5035080313682556, -0.060110799968242645]","[0.46203261613845825, 0.4414999485015869, -0.07883325964212418]","[0.4596003293991089, 0.3885803818702698, -0.09365000575780869]","[0.5400719046592712, 0.6228575706481934, -0.03105340525507927]","[0.5768038630485535, 0.5595714449882507, -0.08781729638576508]","[0.5667222142219543, 0.6483452916145325, -0.10183431953191757]","[0.5455794930458069, 0.6990163922309875, -0.09579629451036453]","[0.5972957015037537, 0.6485467553138733, -0.037546295672655106]","[0.6299227476119995, 0.6047958135604858, -0.09496504068374634]","[0.604966938495636, 0.6877917051315308, -0.08977926522493362]","[0.5723728537559509, 0.727430522441864, -0.07043655961751938]","[0.6425094604492188, 0.6801799535751343, -0.046601105481386185]","[0.6672080159187317, 0.6446822881698608, -0.08622635155916214]","[0.6401982307434082, 0.6967547535896301, -0.07896547019481659]","[0.6093189716339111, 0.7258728742599487, -0.06472596526145935]"
L,"[0.42404648661613464, 0.8933252096176147, 5.6343338883380056e-08]","[0.5056679844856262, 0.8422439098358154, -0.04638880863785744]","[0.5775934457778931, 0.7421403527259827, -0.059071388095617294]","[0.6520065665245056, 0.6729580760002136, -0.07012245059013367]","[0.7228729128837585, 0.6441323757171631, -0.07685848325490952]","[0.5313429236412048, 0.6255757212638855, -0.010713561438024044]","[0.5346468091011047, 0.512268602848053, -0.041010212153196335]","[0.5340647101402283, 0.43931907415390015, -0.05756308138370514]","[0.5340636968612671, 0.3718213737010956, -0.07153481990098953]","[0.4650493264198303, 0.638834536075592, -0.008339738473296165]","[0.4310246407985687, 0.5725821256637573, -0.07140296697616577]","[0.4381215572357178, 0.66987544298172, -0.08593549579381943]","[0.4611682891845703, 0.7230417728424072, -0.08014246821403503]","[0.4014342725276947, 0.6668843626976013, -0.014174151234328747]","[0.3645835816860199, 0.6133102774620056, -0.08642315119504929]","[0.3915313184261322, 0.7078276872634888, -0.08123105764389038]","[0.42590710520744324, 0.751492440700531, -0.05856195464730263]","[0.34552353620529175, 0.7002643942832947, -0.023529477417469025]","[0.31914132833480835, 0.654867947101593, -0.07742320746183395]","[0.34115707874298096, 0.7200275659561157, -0.07632344961166382]","[0.37521782517433167, 0.7571914792060852, -0.06271941214799881]"
L,"[0.42132440209388733, 0.8354036211967468, 1.7408851249456347e-07]","[0.4893783926963806, 0.79597008228302, -0.06295602023601532]","[0.5572105050086975, 0.7129491567611694, -0.08187785744667053]","[0.6275156736373901, 0.656557559967041, -0.09392887353897095]","[0.6912149786949158, 0.6302724480628967, -0.09973295778036118]","[0.5255260467529297, 0.6080281138420105, -0.02689807116985321]","[0.5285592675209045, 0.5079439282417297, -0.05782560259103775]","[0.528947651386261, 0.4480848014354706, -0.07022003829479218]","[0.5371105670928955, 0.3900506794452667, -0.0784517377614975]","[0.46849822998046875, 0.6200512647628784, -0.012284237891435623]","[0.4180801808834076, 0.5689958930015564, -0.065353162586689]","[0.41907256841659546, 0.6502686738967896, -0.07115017622709274]","[0.4474351406097412, 0.6881706714630127, -0.062100425362586975]","[0.41356003284454346, 0.6427804231643677, -0.008334238082170486]","[0.36529791355133057, 0.6024700999259949, -0.0711997002363205]","[0.38410621881484985, 0.6803881525993347, -0.06778352707624435]","[0.42303556203842163, 0.7100194096565247, -0.04935058578848839]","[0.37083500623703003, 0.6673663854598999, -0.009202155284583569]","[0.33726710081100464, 0.6307166814804077, -0.05593091621994972]","[0.3500552773475647, 0.6858198046684265, -0.058328259736299515]","[0.38316723704338074, 0.7159503698348999, -0.04868313670158386]"
L,"[0.41079992055892944, 0.9349386096000671, 2.2542206323805658e-08]","[0.5096054673194885, 0.8611959218978882, -0.04180338233709335]","[0.5901889801025391, 0.7566295862197876, -0.04969322308897972]","[0.6740438938140869, 0.6823609471321106, -0.058309122920036316]","[0.7469388246536255, 0.6564534306526184, -0.06352496892213821]","[0.5362876653671265, 0.6343002319335938, 0.01015628781169653]","[0.5449731349945068, 0.5171674489974976, -0.011276508681476116]","[0.5402969717979431, 0.44284677505493164, -0.027991842478513718]","[0.5363737344741821, 0.3775757849216461, -0.044297654181718826]","[0.4609878659248352, 0.6482819318771362, 0.010755953378975391]","[0.4259240925312042, 0.5667282938957214, -0.050920404493808746]","[0.43425512313842773, 0.6656461954116821, -0.07478053122758865]","[0.45633983612060547, 0.7339627146720886, -0.07548961788415909]","[0.3896891176700592, 0.6782390475273132, 0.0036828452721238136]","[0.3516489863395691, 0.6160260438919067, -0.06683381646871567]","[0.3822820782661438, 0.709831714630127, -0.07130571454763412]","[0.41512465476989746, 0.7688392996788025, -0.055119745433330536]","[0.3278837203979492, 0.7159495949745178, -0.006578476633876562]","[0.30132412910461426, 0.6673230528831482, -0.0589592270553112]","[0.32727256417274475, 0.7296014428138733, -0.0631907656788826]","[0.3658613860607147, 0.7749313712120056, -0.053824443370103836]"
R,"[0.5790639519691467, 0.8739431500434875, 3.624536475399509e-07]","[0.4975768029689789, 0.8308416604995728, -0.06869526952505112]","[0.4163641929626465, 0.7414060831069946, -0.09594115614891052]","[0.34215429425239563, 0.6847640872001648, -0.11644993722438812]","[0.2743719518184662, 0.6514041423797607, -0.1329905390739441]","[0.4669766426086426, 0.6267173886299133, -0.04104094207286835]","[0.46138614416122437, 0.5154478549957275, -0.10125964879989624]","[0.46068650484085083, 0.43912583589553833, -0.14148388803005219]","[0.4635521471500397, 0.3715898394584656, -0.16677089035511017]","[0.533656120300293, 0.6412873268127441, -0.033399030566215515]","[0.577505886554718, 0.5700528621673584, -0.12435740232467651]","[0.5626227259635925, 0.6734580397605896, -0.1469016969203949]","[0.5429380536079407, 0.7261866331100464, -0.13639354705810547]","[0.6003022193908691, 0.666225016117096, -0.03635402023792267]","[0.6366375088691711, 0.6106170415878296, -0.12597189843654633]","[0.6089224219322205, 0.7096112966537476, -0.11549729853868484]","[0.5800185799598694, 0.7445147633552551, -0.08178921043872833]","[0.6529213190078735, 0.6950516700744629, -0.04410603269934654]","[0.6829503774642944, 0.6551717519760132, -0.10105746984481812]","[0.6519293785095215, 0.7300277948379517, -0.08578295260667801]","[0.6228336095809937, 0.7601991295814514, -0.05828137323260307]"
R,"[0.5684669017791748, 0.8680683970451355, -8.580192911722406e-08]","[0.47894567251205444, 0.8106381893157959, -0.028144152835011482]","[0.4138500988483429, 0.7249274849891663, -0.034171201288700104]","[0.3518908619880676, 0.6657353639602661, -0.03818446770310402]","[0.296649694442749, 0.6354877948760986, -0.04048864543437958]","[0.4692271947860718, 0.6205295920372009, -0.01501982007175684]","[0.46590691804885864, 0.5124953985214233, -0.05565422773361206]","[0.46857431530952454, 0.44185471534729004, -0.08304277807474136]","[0.4715501666069031, 0.38591599464416504, -0.10105635970830917]","[0.5300394296646118, 0.6302288770675659, -0.01308414712548256]","[0.5565252304077148, 0.5633540153503418, -0.06095598638057709]","[0.5410106182098389, 0.6566100120544434, -0.060637664049863815]","[0.5294733643531799, 0.7051728963851929, -0.0450129508972168]","[0.592914879322052, 0.656989574432373, -0.017666392028331757]","[0.6147851943969727, 0.5983284115791321, -0.06760324537754059]","[0.5861599445343018, 0.687140941619873, -0.04524216055870056]","[0.5671151280403137, 0.7247787117958069, -0.014113486744463444]","[0.6425697803497314, 0.6928509473800659, -0.024376166984438896]","[0.6608412861824036, 0.6451247334480286, -0.060359977185726166]","[0.6263241171836853, 0.7027945518493652, -0.043399594724178314]","[0.6075118780136108, 0.7301427125930786, -0.020607559010386467]"
L,"[0.44086316227912903, 0.8586544394493103, 2.657086213275761e-07]","[0.4635617136955261, 0.8242514133453369, -0.11063928157091141]","[0.5031064748764038, 0.7484527826309204, -0.14508643746376038]","[0.5692776441574097, 0.6892614960670471, -0.160247340798378]","[0.6387730836868286, 0.6575546264648438, -0.16897526383399963]","[0.5305547118186951, 0.6220076680183411, -0.04693998768925667]","[0.5427111387252808, 0.5008686780929565, -0.05805318057537079]","[0.5461576581001282, 0.4307927191257477, -0.05914099141955376]","[0.5599026679992676, 0.3692854642868042, -0.058425188064575195]","[0.49685898423194885, 0.6338974833488464, 0.004973552655428648]","[0.41404080390930176, 0.5745127201080322, -0.021265782415866852]","[0.38334932923316956, 0.6466944217681885, -0.023707978427410126]","[0.4018120765686035, 0.6925714015960693, -0.011646279133856297]","[0.45771291851997375, 0.645142674446106, 0.044469546526670456]","[0.37982839345932007, 0.6075347065925598, 0.01599876768887043]","[0.36960625648498535, 0.6834331750869751, 0.007417685352265835]","[0.40448182821273804, 0.7239554524421692, 0.012921404093503952]","[0.427285760641098, 0.6560865640640259, 0.07495678216218948]","[0.37376028299331665, 0.6385118961334229, 0.055260658264160156]","[0.37461334466934204, 0.6935507655143738, 0.04633624479174614]","[0.4004679024219513, 0.7331840991973877, 0.04906606674194336]"
L,"[0.42706477642059326, 0.8813410997390747, -1.5700707933774538e-07]","[0.513451874256134, 0.8269627690315247, -0.029066789895296097]","[0.585617184638977, 0.7285540103912354, -0.035739775747060776]","[0.6515029668807983, 0.6597428321838379, -0.04448126628994942]","[0.714448869228363, 0.6394470930099487, -0.05122560262680054]","[0.5283161401748657, 0.620427131652832, -0.007368125487118959]","[0.533072292804718, 0.509343683719635, -0.03431081771850586]","[0.5304368138313293, 0.4447035491466522, -0.05055371671915054]","[0.5265721082687378, 0.387613981962204, -0.06532450020313263]","[0.4648743271827698, 0.6313585042953491, -0.012663151137530804]","[0.4392523169517517, 0.5635366439819336, -0.06801362335681915]","[0.44854235649108887, 0.6549951434135437, -0.08119560778141022]","[0.46899375319480896, 0.7103902101516724, -0.07892168313264847]","[0.4034566283226013, 0.6572948694229126, -0.02381119318306446]","[0.37787696719169617, 0.6043386459350586, -0.0881958156824112]","[0.4029090404510498, 0.6925654411315918, -0.08202362060546875]","[0.4274028539657593, 0.7409091591835022, -0.06276903301477432]","[0.3452434241771698, 0.6893079876899719, -0.037134863436222076]","[0.3279416859149933, 0.6475834846496582, -0.08691834658384323]","[0.3517991602420807, 0.709295392036438, -0.08592654019594193]","[0.3790891766548157, 0.7478570938110352, -0.0752517357468605]"
R,"[0.5883414149284363, 0.8087170124053955, 1.375385494384318e-07]","[0.518357515335083, 0.7959186434745789, -0.03621785715222359]","[0.44324928522109985, 0.7134051322937012, -0.04933835193514824]","[0.3865283727645874, 0.6557497382164001, -0.05837145447731018]","[0.33314162492752075, 0.6313908100128174, -0.06584612280130386]","[0.47986605763435364, 0.6153813600540161, -0.04342437908053398]","[0.46601197123527527, 0.5127390623092651, -0.08416697382926941]","[0.4614463746547699, 0.4496827721595764, -0.10763884335756302]","[0.45509108901023865, 0.3942487835884094, -0.1232435405254364]","[0.5378918647766113, 0.6199249625205994, -0.04325637221336365]","[0.5917372703552246, 0.5587874054908752, -0.10831127315759659]","[0.5839642286300659, 0.6410828828811646, -0.11777363717556]","[0.5607503652572632, 0.6913663148880005, -0.1040726751089096]","[0.5902803540229797, 0.6412151455879211, -0.04678288847208023]","[0.6405103802680969, 0.5991708040237427, -0.11553072929382324]","[0.6239924430847168, 0.6771881580352783, -0.10366827994585037]","[0.5938239693641663, 0.7133338451385498, -0.07405272126197815]","[0.6309810280799866, 0.6683411002159119, -0.05121588334441185]","[0.6647028923034668, 0.6374770402908325, -0.09998809546232224]","[0.643241822719574, 0.6897165179252625, -0.08740413188934326]","[0.6119571328163147, 0.7150378227233887, -0.06428731977939606]"
R,"[0.5656667947769165, 0.8847265243530273, -5.905967555008829e-07]","[0.46592575311660767, 0.8269575834274292, -0.009394614957273006]","[0.40113574266433716, 0.7290055751800537, -0.008412177674472332]","[0.3483729958534241, 0.663723886013031, -0.01163552701473236]","[0.2919006645679474, 0.6361866593360901, -0.01532686036080122]","[0.47602465748786926, 0.6240070462226868, 0.0006381949642673135]","[0.4778631329536438, 0.5034685134887695, -0.03510972484946251]","[0.48066991567611694, 0.43379589915275574, -0.059431008994579315]","[0.4890964925289154, 0.37301817536354065, -0.0775710940361023]","[0.5359576344490051, 0.641309380531311, -0.010345288552343845]","[0.5416968464851379, 0.5730252861976624, -0.06438746303319931]","[0.5206313729286194, 0.6712071895599365, -0.07043309509754181]","[0.5168181657791138, 0.7299754023551941, -0.059655770659446716]","[0.5968589782714844, 0.6712265014648438, -0.02617429383099079]","[0.5999546051025391, 0.6142875552177429, -0.07861369103193283]","[0.5677936673164368, 0.7077484130859375, -0.05981731414794922]","[0.5605502128601074, 0.7551227807998657, -0.03194255009293556]","[0.6544874906539917, 0.7090543508529663, -0.04305611923336983]","[0.6534924507141113, 0.6599829196929932, -0.0763249546289444]","[0.6142474412918091, 0.7201991677284241, -0.06094334274530411]","[0.6020073294639587, 0.7531483769416809, -0.041387978941202164]"
R,"[0.5536491870880127, 0.8564019203186035, -3.8812905245322327e-07]","[0.470851331949234, 0.8100917935371399, -0.01104496605694294]","[0.40907949209213257, 0.7128099203109741, -0.017603524029254913]","[0.36309486627578735, 0.6486698985099792, -0.02657882496714592]","[0.3134375512599945, 0.615756630897522, -0.03600328043103218]","[0.4786466956138611, 0.6122782826423645, -0.016944576054811478]","[0.48028314113616943, 0.5073722004890442, -0.05272053927183151]","[0.4863889813423157, 0.4424337148666382, -0.07495027035474777]","[0.4927940368652344, 0.3895173668861389, -0.09123323857784271]","[0.5319728255271912, 0.6274752020835876, -0.026609785854816437]","[0.5254215002059937, 0.562240481376648, -0.07606352865695953]","[0.5081635117530823, 0.6548447608947754, -0.07541917264461517]","[0.5094677209854126, 0.7072679996490479, -0.06155914068222046]","[0.588231086730957, 0.6540008783340454, -0.04032209888100624]","[0.5774730443954468, 0.6007000803947449, -0.08631991595029831]","[0.5519870519638062, 0.6886747479438782, -0.06319429725408554]","[0.5509649515151978, 0.7305173277854919, -0.03591102734208107]","[0.6419195532798767, 0.6872586607933044, -0.05526262894272804]","[0.6250202655792236, 0.6444398760795593, -0.08671151101589203]","[0.5932554602622986, 0.7024528980255127, -0.07178813964128494]","[0.5925984382629395, 0.7307469844818115, -0.05409123748540878]"
L,"[0.4622572660446167, 0.7416046261787415, 4.779308255820069e-07]","[0.5168240070343018, 0.7368005514144897, -0.12737902998924255]","[0.5631036162376404, 0.7010226845741272, -0.18940050899982452]","[0.6045784950256348, 0.6545149087905884, -0.22781474888324738]","[0.6558058857917786, 0.6107742786407471, -0.26363450288772583]","[0.5461858510971069, 0.5845661163330078, -0.16637130081653595]","[0.5463078022003174, 0.49586817622184753, -0.23896726965904236]","[0.5465782880783081, 0.4316338896751404, -0.277243047952652]","[0.5503613352775574, 0.37191009521484375, -0.2990604639053345]","[0.4894551634788513, 0.5844249129295349, -0.11897023022174835]","[0.43232864141464233, 0.5697062015533447, -0.19673074781894684]","[0.4280072748661041, 0.6435379981994629, -0.20173923671245575]","[0.4465532600879669, 0.6807302832603455, -0.1901082843542099]","[0.43594223260879517, 0.5997065901756287, -0.08263383060693741]","[0.3732924461364746, 0.6233657598495483, -0.15959058701992035]","[0.3775138258934021, 0.6993513107299805, -0.15655870735645294]","[0.40745675563812256, 0.7282528281211853, -0.13810577988624573]","[0.39635562896728516, 0.613802969455719, -0.055387645959854126]","[0.34420812129974365, 0.6485130190849304, -0.11279606819152832]","[0.34891602396965027, 0.7065550088882446, -0.12081886827945709]","[0.37591826915740967, 0.7339273691177368, -0.11500434577465057]"
L,"[0.4644191861152649, 0.8037711977958679, 4.1921774140973866e-07]","[0.5126702189445496, 0.7353595495223999, 0.00024035247042775154]","[0.5604916214942932, 0.673204243183136, -0.0009910179069265723]","[0.6143221855163574, 0.6387830376625061, -0.003745523514226079]","[0.6582432985305786, 0.6152371168136597, -0.006414953153580427]","[0.5217978954315186, 0.5995938777923584, 0.0009716087952256203]","[0.5367000102996826, 0.5040850043296814, -0.005102542228996754]","[0.5426172018051147, 0.442462682723999, -0.011709782294929028]","[0.5507013201713562, 0.3946705162525177, -0.01840425468981266]","[0.5140386819839478, 0.615024209022522, -0.007403440307825804]","[0.5205435752868652, 0.5114042162895203, -0.011014441959559917]","[0.5301908254623413, 0.44360989332199097, -0.015369031578302383]","[0.5387376546859741, 0.39967209100723267, -0.020926306024193764]","[0.5045578479766846, 0.6398528814315796, -0.017281509935855865]","[0.5181066393852234, 0.5484975576400757, -0.024250436574220657]","[0.530552089214325, 0.47857311367988586, -0.026745963841676712]","[0.5395467281341553, 0.43235164880752563, -0.030293509364128113]","[0.5034096837043762, 0.675578773021698, -0.027568472549319267]","[0.5440067052841187, 0.6380279660224915, -0.03476181626319885]","[0.5743860006332397, 0.6027355194091797, -0.03697306662797928]","[0.5998390316963196, 0.5703327059745789, -0.039857372641563416]"
R,"[0.5897829532623291, 0.911178708076477, -8.970251208495483e-09]","[0.49573278427124023, 0.8455822467803955, -0.04983064904808998]","[0.41721266508102417, 0.74159836769104, -0.07354415208101273]","[0.339469850063324, 0.6728651523590088, -0.09499523788690567]","[0.26705995202064514, 0.6426116824150085, -0.11535198986530304]","[0.47175103425979614, 0.6294946670532227, -0.03117382526397705]","[0.4571499824523926, 0.5039835572242737, -0.0627426877617836]","[0.45373037457466125, 0.4359370768070221, -0.08154987543821335]","[0.4516150653362274, 0.37641626596450806, -0.09690626710653305]","[0.5388394594192505, 0.6371690034866333, -0.029164226725697517]","[0.5866603255271912, 0.5686745643615723, -0.0875922441482544]","[0.5772103667259216, 0.666585385799408, -0.09807098656892776]","[0.5521636009216309, 0.7220972180366516, -0.08754229545593262]","[0.6019368171691895, 0.6644194722175598, -0.033862799406051636]","[0.6450033783912659, 0.6143434643745422, -0.09411337971687317]","[0.6216195225715637, 0.7060408592224121, -0.08404291421175003]","[0.5874897241592407, 0.7503653764724731, -0.059153854846954346]","[0.6534294486045837, 0.7018309831619263, -0.042246680706739426]","[0.6844406127929688, 0.6582821607589722, -0.08419135212898254]","[0.657880961894989, 0.7178449630737305, -0.07396995276212692]","[0.6271491050720215, 0.7512885332107544, -0.05577608197927475]"
R,"[0.550472617149353, 0.8856684565544128, -5.948251668996818e-07]","[0.4663839340209961, 0.8249518275260925, -0.0008014064515009522]","[0.4111390709877014, 0.7300403714179993, -0.0019699721597135067]","[0.36645492911338806, 0.662796676158905, -0.007948929443955421]","[0.3188572824001312, 0.6300585269927979, -0.014718888327479362]","[0.48218271136283875, 0.6216636300086975, -0.00392525689676404]","[0.48562127351760864, 0.5115094184875488, -0.04504156485199928]","[0.49295517802238464, 0.44301772117614746, -0.070914626121521]","[0.5015867948532104, 0.3866215944290161, -0.0878617987036705]","[0.537348747253418, 0.6350712776184082, -0.019165150821208954]","[0.5215838551521301, 0.5623429417610168, -0.06767865270376205]","[0.49876096844673157, 0.6646425724029541, -0.062176886945962906]","[0.5030031800270081, 0.7174792885780334, -0.04359572380781174]","[0.5948294997215271, 0.6627482175827026, -0.039274539798498154]","[0.5757057666778564, 0.6044524908065796, -0.08798620104789734]","[0.545596718788147, 0.6988027095794678, -0.06041523814201355]","[0.5506343841552734, 0.7379063367843628, -0.027736328542232513]","[0.6488051414489746, 0.7020152807235718, -0.05960622802376747]","[0.6275048851966858, 0.6506760716438293, -0.08960441499948502]","[0.5920096039772034, 0.7110057473182678, -0.06816352158784866]","[0.5939589738845825, 0.7403048276901245, -0.04479067772626877]"
L,"[0.4414984881877899, 0.8589627146720886, 5.9575860689164983e-08]","[0.5222297310829163, 0.806088387966156, -0.020551202818751335]","[0.5820298790931702, 0.7137308120727539, -0.02553715370595455]","[0.6384698748588562, 0.6574990749359131, -0.03211209550499916]","[0.6917930245399475, 0.6392322182655334, -0.03890862688422203]","[0.5204214453697205, 0.6126125454902649, -0.012171901762485504]","[0.5226919054985046, 0.5117098689079285, -0.03358667343854904]","[0.5211489200592041, 0.44767895340919495, -0.04909051954746246]","[0.5165460705757141, 0.39159059524536133, -0.06486357748508453]","[0.4650808572769165, 0.6209362149238586, -0.019770679995417595]","[0.46073275804519653, 0.5525667071342468, -0.06882326304912567]","[0.4758327305316925, 0.6398210525512695, -0.08455266058444977]","[0.48637449741363525, 0.6986603140830994, -0.08482613414525986]","[0.4103880226612091, 0.6460824012756348, -0.029935508966445923]","[0.40434032678604126, 0.5857013463973999, -0.0821014940738678]","[0.43362364172935486, 0.6706421971321106, -0.07580247521400452]","[0.44937843084335327, 0.7222145199775696, -0.05875090882182121]","[0.3541965186595917, 0.6808583736419678, -0.04142426326870918]","[0.35700154304504395, 0.62735915184021, -0.08367035537958145]","[0.38608071208000183, 0.6828779578208923, -0.08071699738502502]","[0.40391939878463745, 0.7226225733757019, -0.06976297497749329]"
R,"[0.5859373211860657, 0.9017453789710999, 1.955827997335291e-07]","[0.5027294158935547, 0.8371129631996155, -0.06745294481515884]","[0.4310859441757202, 0.7432920336723328, -0.09991569072008133]","[0.3546754717826843, 0.67866051197052, -0.12656593322753906]","[0.281233012676239, 0.6458728313446045, -0.14988252520561218]","[0.47322365641593933, 0.6225400567054749, -0.047377243638038635]","[0.455933541059494, 0.5011641979217529, -0.0861586406826973]","[0.45149004459381104, 0.4297361671924591, -0.10700204223394394]","[0.4496752619743347, 0.36855196952819824, -0.12092221528291702]","[0.5398068428039551, 0.6323903799057007, -0.0366586409509182]","[0.603655219078064, 0.5661758780479431, -0.10815074294805527]","[0.5890154242515564, 0.6658652424812317, -0.12027214467525482]","[0.5574577450752258, 0.7198444604873657, -0.10585189610719681]","[0.6009801030158997, 0.6585630774497986, -0.034197621047496796]","[0.6597210168838501, 0.6177115440368652, -0.11015406996011734]","[0.6306373476982117, 0.7086361050605774, -0.10429127514362335]","[0.5894016623497009, 0.7488773465156555, -0.07595144212245941]","[0.6482574939727783, 0.689235508441925, -0.03583085536956787]","[0.6911773681640625, 0.6524341106414795, -0.08542414754629135]","[0.6657824516296387, 0.7135745286941528, -0.07732155174016953]","[0.6330724358558655, 0.7474265098571777, -0.057344939559698105]"
