Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
R,"[0.503810465335846, 0.6845906972885132, -1.0491015700608841e-06]","[0.4106825888156891, 0.6359411478042603, 0.00655830092728138]","[0.373647004365921, 0.5384241938591003, 0.018901299685239792]","[0.38269126415252686, 0.4546251893043518, 0.02334984764456749]","[0.39861783385276794, 0.3942696154117584, 0.034594450145959854]","[0.4242265224456787, 0.46884283423423767, 0.05674358457326889]","[0.3799649178981781, 0.41549986600875854, 0.019529419019818306]","[0.37019646167755127, 0.4683898687362671, 0.00181677658110857]","[0.37533095479011536, 0.5101037621498108, -0.0010956329060718417]","[0.46464237570762634, 0.4651413857936859, 0.04243937134742737]","[0.4087170362472534, 0.4139632284641266, -0.0019250706536695361]","[0.40628114342689514, 0.5009422302246094, -0.008225291967391968]","[0.43486738204956055, 0.5344112515449524, 0.004881521221250296]","[0.5109171271324158, 0.4666752219200134, 0.01936211623251438]","[0.4513750672340393, 0.4275113642215729, -0.025921016931533813]","[0.446652889251709, 0.5125870108604431, -0.014228109270334244]","[0.48090487718582153, 0.540692925453186, 0.009527507238090038]","[0.5657892227172852, 0.476004958152771, -0.004126678220927715]","[0.5000361800193787, 0.4484988749027252, -0.03451426699757576]","[0.493050754070282, 0.5073843002319336, -0.02815338969230652]","[0.5253133773803711, 0.5318104028701782, -0.01221263688057661]"
R,"[0.5753188133239746, 0.7329603433609009, -7.512496154049586e-07]","[0.46455761790275574, 0.6714142560958862, -0.03988043591380119]","[0.40195250511169434, 0.5577836632728577, -0.040984075516462326]","[0.4033125936985016, 0.4471210837364197, -0.03810286894440651]","[0.42040807008743286, 0.37461042404174805, -0.019769346341490746]","[0.41051697731018066, 0.48334944248199463, 0.010170613415539265]","[0.3967108726501465, 0.393974632024765, -0.04707036912441254]","[0.43245452642440796, 0.4654853343963623, -0.06866306811571121]","[0.45080846548080444, 0.5039705634117126, -0.0709550529718399]","[0.48467445373535156, 0.4852806329727173, 0.016580961644649506]","[0.4922008514404297, 0.41180968284606934, -0.03916364535689354]","[0.5044726729393005, 0.5155411958694458, -0.047951143234968185]","[0.49243777990341187, 0.5216615200042725, -0.03892359882593155]","[0.5583426356315613, 0.4953960180282593, 0.01096733845770359]","[0.5703503489494324, 0.4315861165523529, -0.05446850135922432]","[0.5636731386184692, 0.5374649167060852, -0.03516554832458496]","[0.5488170385360718, 0.5495143532752991, -0.0036282215733081102]","[0.6257513165473938, 0.5140209794044495, 0.002476261230185628]","[0.636879026889801, 0.4685441255569458, -0.0377831868827343]","[0.61988765001297, 0.5429003238677979, -0.020197099074721336]","[0.6032553911209106, 0.5636706352233887, 0.005167453084141016]"
R,"[0.5899569988250732, 0.7566702365875244, -4.651998040117178e-07]","[0.4946061372756958, 0.6909088492393494, -0.05060209333896637]","[0.4339727759361267, 0.5767043232917786, -0.05603484436869621]","[0.43593281507492065, 0.4692518711090088, -0.056548476219177246]","[0.46698877215385437, 0.4270040690898895, -0.03830316662788391]","[0.4370409846305847, 0.4874725937843323, 0.021842436864972115]","[0.42905503511428833, 0.4010832905769348, -0.03969922661781311]","[0.4673086404800415, 0.474808931350708, -0.06565415859222412]","[0.4867006540298462, 0.5086033940315247, -0.06942065805196762]","[0.5081725716590881, 0.4921633005142212, 0.0345701240003109]","[0.5315373539924622, 0.4233919084072113, -0.029306108132004738]","[0.542603075504303, 0.5322971940040588, -0.04170423001050949]","[0.5266948938369751, 0.5308996438980103, -0.029016248881816864]","[0.5805341005325317, 0.5046474933624268, 0.03214259445667267]","[0.6011664271354675, 0.448708713054657, -0.03496231511235237]","[0.5970625281333923, 0.5488741397857666, -0.01980629563331604]","[0.5768091082572937, 0.5526535511016846, 0.012847650796175003]","[0.6454750895500183, 0.5177310705184937, 0.025263041257858276]","[0.6643819808959961, 0.4839865565299988, -0.01164200995117426]","[0.6507896184921265, 0.5522149801254272, 0.0024808042217046022]","[0.6315087676048279, 0.5655754804611206, 0.02713068388402462]"
R,"[0.5921663641929626, 0.7248178720474243, -3.542704973824584e-07]","[0.49712133407592773, 0.6672368049621582, -0.05167117342352867]","[0.4300285279750824, 0.5717083811759949, -0.05635057017207146]","[0.4153728485107422, 0.4809218645095825, -0.054615337401628494]","[0.42771488428115845, 0.4180421829223633, -0.03615596890449524]","[0.43518635630607605, 0.4758344888687134, 0.017619267106056213]","[0.4276118874549866, 0.3964182734489441, -0.047420911490917206]","[0.4699738621711731, 0.45268112421035767, -0.08142320066690445]","[0.48871150612831116, 0.4871649742126465, -0.08998435735702515]","[0.5063822269439697, 0.48227447271347046, 0.0323430672287941]","[0.5242603421211243, 0.41088205575942993, -0.03363563492894173]","[0.5450596809387207, 0.5097594857215881, -0.05209244415163994]","[0.5305044651031494, 0.5228914022445679, -0.043987955898046494]","[0.5756544470787048, 0.495159387588501, 0.032389212399721146]","[0.5933982133865356, 0.4371089041233063, -0.03726247325539589]","[0.5961822271347046, 0.5316290855407715, -0.02495078556239605]","[0.5771002173423767, 0.545437216758728, 0.006206829100847244]","[0.6363545060157776, 0.5103779435157776, 0.028259996324777603]","[0.6546246409416199, 0.47471174597740173, -0.014684104360640049]","[0.6442878842353821, 0.5397272706031799, -0.0030576714780181646]","[0.6258180737495422, 0.5556977391242981, 0.020744165405631065]"
R,"[0.5156877040863037, 0.7016682624816895, -1.0102348824148066e-06]","[0.4181072413921356, 0.6503820419311523, -0.007637638133019209]","[0.3769538104534149, 0.5492936968803406, -0.005584812723100185]","[0.39029771089553833, 0.46334028244018555, -0.009348088875412941]","[0.40580615401268005, 0.39718425273895264, -0.0052971383556723595]","[0.43750056624412537, 0.4662817716598511, 0.033972375094890594]","[0.37980175018310547, 0.41565701365470886, -0.009980173781514168]","[0.3698022961616516, 0.48092588782310486, -0.029648156836628914]","[0.3824999928474426, 0.5229523181915283, -0.03396514430642128]","[0.47534844279289246, 0.46348243951797485, 0.02293553203344345]","[0.41037726402282715, 0.41866591572761536, -0.027976661920547485]","[0.4044281840324402, 0.5085859298706055, -0.03258760645985603]","[0.43422722816467285, 0.538820207118988, -0.0185848455876112]","[0.5208234190940857, 0.46759170293807983, 0.002161956625059247]","[0.450787752866745, 0.43553626537323, -0.04772895202040672]","[0.446566104888916, 0.5244385600090027, -0.033473528921604156]","[0.4838976562023163, 0.5507950186729431, -0.008238657377660275]","[0.5745457410812378, 0.4800839126110077, -0.020799238234758377]","[0.49779289960861206, 0.45919016003608704, -0.05367666855454445]","[0.49174344539642334, 0.5215072631835938, -0.046763330698013306]","[0.5266384482383728, 0.5441163182258606, -0.03038366325199604]"
R,"[0.5671523213386536, 0.7701609134674072, -4.5068978238305135e-07]","[0.4850105941295624, 0.6762110590934753, -0.06763677299022675]","[0.4388408064842224, 0.5553892850875854, -0.07787974923849106]","[0.44707366824150085, 0.44716036319732666, -0.08151458948850632]","[0.4754047393798828, 0.36448049545288086, -0.06726051867008209]","[0.4292621612548828, 0.4803640842437744, 0.018365679308772087]","[0.45756345987319946, 0.39138805866241455, -0.04897521063685417]","[0.5126163959503174, 0.466560423374176, -0.08706577867269516]","[0.5308606028556824, 0.5218802094459534, -0.09676370024681091]","[0.5003972053527832, 0.4900689423084259, 0.040602073073387146]","[0.5447632670402527, 0.4144290089607239, -0.03472960367798805]","[0.573733389377594, 0.515502393245697, -0.07079719007015228]","[0.5494546294212341, 0.5476754903793335, -0.07418970763683319]","[0.5702451467514038, 0.5028424263000488, 0.046837761998176575]","[0.6051852703094482, 0.4452348053455353, -0.029023604467511177]","[0.610917329788208, 0.5377587080001831, -0.037060804665088654]","[0.5792492628097534, 0.562020480632782, -0.018008200451731682]","[0.6286454796791077, 0.5187078714370728, 0.048135291785001755]","[0.6599160432815552, 0.4757350981235504, 0.007723287213593721]","[0.6526930928230286, 0.532979428768158, 0.009958968497812748]","[0.6242369413375854, 0.5561050176620483, 0.026237912476062775]"
R,"[0.5415428280830383, 0.7332606911659241, -5.887771408197295e-07]","[0.45859578251838684, 0.6608909964561462, -0.05999995023012161]","[0.4145803451538086, 0.5574883222579956, -0.07077794522047043]","[0.42019808292388916, 0.46647024154663086, -0.07258524000644684]","[0.4400576949119568, 0.40573304891586304, -0.05739520490169525]","[0.4176841974258423, 0.4775429368019104, -0.01837468519806862]","[0.41712337732315063, 0.41413062810897827, -0.08289244771003723]","[0.4496137499809265, 0.4878053367137909, -0.10897853225469589]","[0.4679260551929474, 0.5216893553733826, -0.11347474902868271]","[0.48147323727607727, 0.48638638854026794, -0.0017259864835068583]","[0.505685567855835, 0.4395100176334381, -0.0688362792134285]","[0.5143584609031677, 0.5326341986656189, -0.08617214858531952]","[0.5013623833656311, 0.5342923998832703, -0.08218638598918915]","[0.5469731092453003, 0.499919593334198, 0.002141781384125352]","[0.5649401545524597, 0.46061602234840393, -0.0681476816534996]","[0.5571869611740112, 0.5496429204940796, -0.06168998405337334]","[0.5401903390884399, 0.5504724979400635, -0.03817719593644142]","[0.6006327867507935, 0.5168083310127258, 0.0015056245028972626]","[0.6202230453491211, 0.48917704820632935, -0.03849627077579498]","[0.6064571738243103, 0.5464569926261902, -0.03043987974524498]","[0.5883211493492126, 0.5564219951629639, -0.012612012214958668]"
R,"[0.5612626671791077, 0.7192614674568176, -9.943987606675364e-07]","[0.45967572927474976, 0.6503623723983765, -0.033450379967689514]","[0.4061286449432373, 0.5362545251846313, -0.03216242790222168]","[0.40430036187171936, 0.44594141840934753, -0.0273640975356102]","[0.42131808400154114, 0.3860171437263489, -0.006715298164635897]","[0.42845290899276733, 0.4719509482383728, 0.0005092069040983915]","[0.3854998052120209, 0.40233662724494934, -0.050220292061567307]","[0.40923142433166504, 0.48419687151908875, -0.06418083608150482]","[0.4323086440563202, 0.5119982361793518, -0.06359879672527313]","[0.492726594209671, 0.47533443570137024, 0.0066177560947835445]","[0.4722341001033783, 0.42351865768432617, -0.04499413073062897]","[0.4812774658203125, 0.5285263061523438, -0.04490256682038307]","[0.4886181652545929, 0.5264705419540405, -0.031980980187654495]","[0.5589714646339417, 0.4853737950325012, 0.0020594224333763123]","[0.5412063002586365, 0.43276065587997437, -0.053043730556964874]","[0.533752977848053, 0.5371225476264954, -0.029367703944444656]","[0.5420066714286804, 0.5405153036117554, 0.0005606556078419089]","[0.619756281375885, 0.5010516047477722, -0.005581737961620092]","[0.6032615900039673, 0.4634372889995575, -0.03754355013370514]","[0.5914998054504395, 0.5334662795066833, -0.02170969359576702]","[0.5986038446426392, 0.5444865822792053, -0.0008749756962060928]"
R,"[0.5834365487098694, 0.7644401788711548, -9.485758596383675e-07]","[0.47707778215408325, 0.6969603896141052, -0.0508308932185173]","[0.41748711466789246, 0.5816000699996948, -0.06153816729784012]","[0.4170379340648651, 0.46727868914604187, -0.06601406633853912]","[0.42844831943511963, 0.38433706760406494, -0.050910137593746185]","[0.43153247237205505, 0.4844222664833069, -0.012418377213180065]","[0.39134979248046875, 0.39427706599235535, -0.0699058398604393]","[0.4215433597564697, 0.4742363691329956, -0.08006325364112854]","[0.4424857795238495, 0.5174790620803833, -0.0727086290717125]","[0.507420539855957, 0.4863490164279938, -0.0015064310282468796]","[0.4874551296234131, 0.4185941219329834, -0.052013613283634186]","[0.49994680285453796, 0.5340512990951538, -0.041999079287052155]","[0.5053841471672058, 0.5322948694229126, -0.020898032933473587]","[0.5804831981658936, 0.4971776008605957, -0.004437800031155348]","[0.5694224238395691, 0.43657582998275757, -0.06351815164089203]","[0.5626285076141357, 0.5455219149589539, -0.03073769249022007]","[0.5684966444969177, 0.5493166446685791, 0.006623855791985989]","[0.6509250402450562, 0.518324077129364, -0.012338276952505112]","[0.6408946514129639, 0.47168198227882385, -0.04599934443831444]","[0.6258801221847534, 0.5460864305496216, -0.02321658842265606]","[0.6255059242248535, 0.5616674423217773, 0.0037843785248696804]"
L,"[0.411726713180542, 0.7338305115699768, -4.763357424053538e-07]","[0.5264331102371216, 0.672011137008667, -0.041098352521657944]","[0.5848402380943298, 0.5544528961181641, -0.031503114849328995]","[0.5718233585357666, 0.43800851702690125, -0.018602998927235603]","[0.5468629598617554, 0.3673208951950073, 0.011721410788595676]","[0.5796738266944885, 0.49648287892341614, 0.03894026577472687]","[0.586168110370636, 0.40487679839134216, -0.028965910896658897]","[0.556628942489624, 0.4859546422958374, -0.06910859793424606]","[0.5466713309288025, 0.5369715094566345, -0.08265376836061478]","[0.4951799511909485, 0.49679362773895264, 0.04291047900915146]","[0.49036887288093567, 0.42355847358703613, -0.020633675158023834]","[0.47362369298934937, 0.527564287185669, -0.04487795755267143]","[0.48968520760536194, 0.546389639377594, -0.04508204758167267]","[0.42261719703674316, 0.5055866837501526, 0.029734021052718163]","[0.4128749668598175, 0.4454978108406067, -0.0397278368473053]","[0.40920814871788025, 0.5457983016967773, -0.043492406606674194]","[0.4343610107898712, 0.550889790058136, -0.02606787160038948]","[0.3544570505619049, 0.5152227282524109, 0.012660202570259571]","[0.35232144594192505, 0.4851846992969513, -0.024259399622678757]","[0.35904353857040405, 0.5464728474617004, -0.021092696115374565]","[0.37403541803359985, 0.5549015402793884, -0.007761788088828325]"
R,"[0.5754511952400208, 0.717077374458313, -7.3698919322851e-07]","[0.4709698557853699, 0.6567731499671936, -0.03820481523871422]","[0.420875608921051, 0.5409235954284668, -0.03920489922165871]","[0.4308014214038849, 0.4336697459220886, -0.03789456933736801]","[0.4524521827697754, 0.3604203760623932, -0.021757343783974648]","[0.4317398965358734, 0.47221839427948, 0.015399506315588951]","[0.41591906547546387, 0.3797096014022827, -0.04649689048528671]","[0.4535466432571411, 0.4451977014541626, -0.07289294898509979]","[0.4763261079788208, 0.4872606694698334, -0.07683029770851135]","[0.501488208770752, 0.4753625988960266, 0.02039385214447975]","[0.5130067467689514, 0.4022590219974518, -0.0406099334359169]","[0.5262517929077148, 0.5042474865913391, -0.05157504230737686]","[0.5134222507476807, 0.5152282118797302, -0.04170255735516548]","[0.5681542754173279, 0.4863664209842682, 0.012523925863206387]","[0.5843282341957092, 0.4274860620498657, -0.05588005483150482]","[0.5772843956947327, 0.5286486148834229, -0.03764496371150017]","[0.5620861649513245, 0.5421600937843323, -0.004768126178532839]","[0.63225919008255, 0.5049153566360474, 0.0013549912255257368]","[0.647993266582489, 0.4607754349708557, -0.038720354437828064]","[0.6318400502204895, 0.5308554768562317, -0.021613316610455513]","[0.6145349740982056, 0.5499039888381958, 0.004023492801934481]"
R,"[0.544944167137146, 0.7131572365760803, -6.961268468330672e-07]","[0.4450857639312744, 0.6665595173835754, -0.034749045968055725]","[0.37737831473350525, 0.5585166811943054, -0.04244837164878845]","[0.3588797450065613, 0.4593977928161621, -0.0496680773794651]","[0.352672278881073, 0.3917810618877411, -0.04688215255737305]","[0.40732210874557495, 0.48050129413604736, 0.016033919528126717]","[0.379292368888855, 0.40723079442977905, -0.03510270640254021]","[0.3849944770336151, 0.45828309655189514, -0.0561801977455616]","[0.38881975412368774, 0.49227601289749146, -0.05989185720682144]","[0.4672425091266632, 0.47628194093704224, 0.017591364681720734]","[0.4461199641227722, 0.40844056010246277, -0.03463092818856239]","[0.4541242718696594, 0.5121302008628845, -0.03583205118775368]","[0.46755531430244446, 0.5355029702186584, -0.019136546179652214]","[0.5297420620918274, 0.4832093417644501, 0.0066382791846990585]","[0.5168771147727966, 0.42102742195129395, -0.051293835043907166]","[0.5145732164382935, 0.5195013284683228, -0.029317772015929222]","[0.5251423716545105, 0.5458881258964539, 0.0026789119001477957]","[0.5970103740692139, 0.5026199221611023, -0.007553448900580406]","[0.579936683177948, 0.45861539244651794, -0.04695400968194008]","[0.5684120059013367, 0.5299831628799438, -0.0324089340865612]","[0.5758007764816284, 0.5529455542564392, -0.009843270294368267]"
R,"[0.5583726763725281, 0.7133278846740723, -2.9199051709838386e-07]","[0.48184478282928467, 0.6593390703201294, -0.058756932616233826]","[0.4441947638988495, 0.5700192451477051, -0.07098345458507538]","[0.44889819622039795, 0.4843108355998993, -0.07356962561607361]","[0.46716684103012085, 0.42444518208503723, -0.05943397432565689]","[0.4431493580341339, 0.48825448751449585, -0.011012328788638115]","[0.43941426277160645, 0.4277605414390564, -0.0726528912782669]","[0.4706912040710449, 0.48634934425354004, -0.09634660929441452]","[0.4879313111305237, 0.520746111869812, -0.09837810695171356]","[0.5048501491546631, 0.4925619959831238, 0.007104390300810337]","[0.5269115567207336, 0.4389631748199463, -0.058659572154283524]","[0.5354056358337402, 0.5325552821159363, -0.06793013960123062]","[0.5248302221298218, 0.5391796827316284, -0.053479623049497604]","[0.5651952028274536, 0.5038278102874756, 0.011625123210251331]","[0.5848702788352966, 0.4637308716773987, -0.057288315147161484]","[0.5818210244178772, 0.5467047691345215, -0.044633083045482635]","[0.5675524473190308, 0.5530679225921631, -0.01408977247774601]","[0.6188114881515503, 0.5179049968719482, 0.011699987575411797]","[0.6389659643173218, 0.49449920654296875, -0.03405555710196495]","[0.625990629196167, 0.5497093796730042, -0.028188027441501617]","[0.609195351600647, 0.5586512088775635, -0.008994975127279758]"
R,"[0.5706183910369873, 0.7638158202171326, -4.2002380951089435e-07]","[0.4786794185638428, 0.6767191886901855, -0.06312109529972076]","[0.4083036184310913, 0.5705847144126892, -0.0694272518157959]","[0.4003840982913971, 0.4729733169078827, -0.06826429814100266]","[0.42855310440063477, 0.4002281725406647, -0.04741532355546951]","[0.4091511368751526, 0.4799109399318695, 0.02673468180000782]","[0.4089360237121582, 0.40003520250320435, -0.05362934246659279]","[0.45554062724113464, 0.4728262722492218, -0.10185091942548752]","[0.48392996191978455, 0.5169191360473633, -0.11745873838663101]","[0.47991734743118286, 0.49255502223968506, 0.043975818902254105]","[0.5054444074630737, 0.4206283688545227, -0.04164913669228554]","[0.5238886475563049, 0.524219274520874, -0.08137615025043488]","[0.5086942315101624, 0.5374526977539062, -0.08433474600315094]","[0.5547649264335632, 0.5067427158355713, 0.04327746480703354]","[0.573652982711792, 0.44230154156684875, -0.042178716510534286]","[0.5751248598098755, 0.5414431691169739, -0.04763707518577576]","[0.553353488445282, 0.5489506125450134, -0.02414444461464882]","[0.6206209659576416, 0.5222472548484802, 0.0375220887362957]","[0.6350351572036743, 0.4830555021762848, -0.0110702533274889]","[0.6242562532424927, 0.5465070009231567, -0.008028727024793625]","[0.6025992035865784, 0.5618785619735718, 0.011310990899801254]"
L,"[0.4577980041503906, 0.6803027391433716, -3.721210077856085e-07]","[0.5508835911750793, 0.6392586827278137, -0.02056383341550827]","[0.6013646721839905, 0.545281171798706, -0.025071116164326668]","[0.5844677686691284, 0.4481010437011719, -0.03313364088535309]","[0.5712910890579224, 0.38857927918434143, -0.033561620861291885]","[0.5913994312286377, 0.49076730012893677, 0.013974360190331936]","[0.6211896538734436, 0.4110410213470459, -0.03535924479365349]","[0.6027154326438904, 0.4672958552837372, -0.059188179671764374]","[0.578497588634491, 0.5106149911880493, -0.06580428779125214]","[0.5259656310081482, 0.484169065952301, 0.00639417115598917]","[0.5441860556602478, 0.4187585115432739, -0.04678839072585106]","[0.529761791229248, 0.5055533647537231, -0.06031031906604767]","[0.5248867869377136, 0.5351091623306274, -0.056177083402872086]","[0.4654758870601654, 0.4900999963283539, -0.01049312949180603]","[0.48195362091064453, 0.4358479380607605, -0.0708625540137291]","[0.47656548023223877, 0.5259430408477783, -0.06318814307451248]","[0.4756612479686737, 0.5497629642486572, -0.04153302684426308]","[0.40268516540527344, 0.5011454820632935, -0.02855927310883999]","[0.42711275815963745, 0.46471884846687317, -0.06835928559303284]","[0.4314068853855133, 0.5278322100639343, -0.05950193852186203]","[0.4329288601875305, 0.5505913496017456, -0.042807094752788544]"
L,"[0.44324958324432373, 0.7071547508239746, -3.5381594898353796e-07]","[0.5204635262489319, 0.6810200214385986, -0.04979865998029709]","[0.5908128023147583, 0.5763419270515442, -0.06352395564317703]","[0.5827935338020325, 0.4694591760635376, -0.07406828552484512]","[0.5800108909606934, 0.3965468406677246, -0.07224348932504654]","[0.5912638902664185, 0.4947511553764343, -0.006920934189110994]","[0.6030467748641968, 0.4208894371986389, -0.0651552602648735]","[0.574826717376709, 0.4797866940498352, -0.08406397700309753]","[0.5517246127128601, 0.5230910181999207, -0.08392328768968582]","[0.5189725756645203, 0.4874212145805359, -0.001474616234190762]","[0.5147168040275574, 0.42880305647850037, -0.059742603451013565]","[0.49778181314468384, 0.5257756114006042, -0.06113692373037338]","[0.5085868835449219, 0.5410946011543274, -0.04474211856722832]","[0.45335644483566284, 0.49431851506233215, -0.009694436565041542]","[0.4453921616077423, 0.45296046137809753, -0.07526222616434097]","[0.44406065344810486, 0.5451139211654663, -0.056328095495700836]","[0.45921286940574646, 0.555063784122467, -0.025523396208882332]","[0.38781946897506714, 0.5063706636428833, -0.022073959931731224]","[0.38881027698516846, 0.47943639755249023, -0.06091880425810814]","[0.3940310776233673, 0.543394148349762, -0.04671776667237282]","[0.40617460012435913, 0.5539594888687134, -0.02513204514980316]"
R,"[0.5257209539413452, 0.7058528661727905, -7.345868198171956e-07]","[0.4307737946510315, 0.6413530707359314, -0.039316464215517044]","[0.3810637295246124, 0.5400629043579102, -0.04727766290307045]","[0.3757340610027313, 0.4491698443889618, -0.05105387046933174]","[0.3842119574546814, 0.40037763118743896, -0.040226876735687256]","[0.39404138922691345, 0.4712647497653961, -0.00610392028465867]","[0.37243688106536865, 0.401104599237442, -0.053265947848558426]","[0.3920067548751831, 0.4709663987159729, -0.06659089028835297]","[0.4013015925884247, 0.5044872164726257, -0.06623540073633194]","[0.4570087492465973, 0.4761416018009186, 0.0006731695029884577]","[0.45387428998947144, 0.4210564196109772, -0.05132870748639107]","[0.4636252522468567, 0.519711434841156, -0.05814828723669052]","[0.45890510082244873, 0.5248727202415466, -0.04974590241909027]","[0.5215058922767639, 0.48718759417533875, -0.0021562017500400543]","[0.51728355884552, 0.4371509850025177, -0.05956869199872017]","[0.5112680196762085, 0.5355445742607117, -0.043411821126937866]","[0.5039420127868652, 0.5407284498214722, -0.017617609351873398]","[0.5784494280815125, 0.5029459595680237, -0.0075842710211873055]","[0.5762875080108643, 0.4704763889312744, -0.03813472017645836]","[0.5644280314445496, 0.5371739864349365, -0.022978689521551132]","[0.5574615597724915, 0.5496652722358704, -0.0032165651209652424]"
L,"[0.48601847887039185, 0.6814208030700684, -9.327063565933713e-08]","[0.5928956866264343, 0.6223912835121155, -0.004775955807417631]","[0.6263168454170227, 0.5367878079414368, 0.011676669120788574]","[0.6132208108901978, 0.45047295093536377, 0.021286461502313614]","[0.608087956905365, 0.3911277651786804, 0.042400870472192764]","[0.6099071502685547, 0.4939088821411133, 0.0912761390209198]","[0.6449504494667053, 0.43559789657592773, 0.060118675231933594]","[0.6363192796707153, 0.4858267903327942, 0.039315562695264816]","[0.6168758869171143, 0.5036793351173401, 0.034581247717142105]","[0.5401630997657776, 0.4907231032848358, 0.08457517623901367]","[0.5825917720794678, 0.43805480003356934, 0.04886351898312569]","[0.5652051568031311, 0.526397168636322, 0.026686443015933037]","[0.5550808906555176, 0.5296204090118408, 0.026731543242931366]","[0.4839581847190857, 0.49919936060905457, 0.06627202033996582]","[0.5261280536651611, 0.448021799325943, 0.020042411983013153]","[0.518597424030304, 0.541071891784668, 0.018898338079452515]","[0.5052002668380737, 0.5308881402015686, 0.035964235663414]","[0.42705535888671875, 0.4982758164405823, 0.04766039550304413]","[0.4719217121601105, 0.4798380434513092, 0.02551424689590931]","[0.4721769690513611, 0.5360456109046936, 0.03515541926026344]","[0.4595046043395996, 0.5319492816925049, 0.05169006437063217]"
L,"[0.45957663655281067, 0.7275240421295166, -1.372385725062486e-07]","[0.5859273076057434, 0.6585420370101929, -0.004742396529763937]","[0.6296867728233337, 0.5433248281478882, 0.00648474832996726]","[0.6145447492599487, 0.43887072801589966, 0.009328985586762428]","[0.6051163077354431, 0.3677159249782562, 0.020801134407520294]","[0.6050524115562439, 0.48442670702934265, 0.0705447867512703]","[0.6523194909095764, 0.4011225998401642, 0.03809789568185806]","[0.6556677222251892, 0.45689162611961365, 0.021165212616324425]","[0.6268548965454102, 0.504575252532959, 0.019552504643797874]","[0.5348513126373291, 0.4780416786670685, 0.057884152978658676]","[0.5865494608879089, 0.3995431959629059, 0.016366679221391678]","[0.576417088508606, 0.4990829825401306, -0.0017548573669046164]","[0.5522924065589905, 0.5371243953704834, 0.002463732147589326]","[0.46935558319091797, 0.48396649956703186, 0.03513620048761368]","[0.5217506289482117, 0.4145977795124054, -0.01792255789041519]","[0.5200434327125549, 0.5219966769218445, -0.013398606330156326]","[0.4946029484272003, 0.543053388595581, 0.00921768881380558]","[0.39500677585601807, 0.48954737186431885, 0.012504976242780685]","[0.45747047662734985, 0.44462841749191284, -0.019214704632759094]","[0.4607057571411133, 0.5149717330932617, -0.004668728448450565]","[0.438970685005188, 0.5320049524307251, 0.0168666560202837]"
L,"[0.43351230025291443, 0.6920768618583679, -1.35904130615927e-07]","[0.5303367376327515, 0.6485635638237, -0.03464047610759735]","[0.5905472040176392, 0.5461134314537048, -0.0181678868830204]","[0.5795027613639832, 0.445694237947464, 0.0005925894947722554]","[0.5545201897621155, 0.3852933645248413, 0.03285277634859085]","[0.5930635929107666, 0.4897036552429199, 0.06880564242601395]","[0.5952346324920654, 0.4120357036590576, 0.03641311824321747]","[0.5649598836898804, 0.4725000858306885, 0.014806500636041164]","[0.5607820749282837, 0.5111151337623596, 0.0085745295509696]","[0.5189194083213806, 0.4875286817550659, 0.07924169301986694]","[0.5198984146118164, 0.4219963848590851, 0.04657121002674103]","[0.5039722323417664, 0.5069608688354492, 0.029438532888889313]","[0.519854724407196, 0.5383964776992798, 0.03117351420223713]","[0.45255613327026367, 0.4991801977157593, 0.07495716214179993]","[0.4504121243953705, 0.4427119195461273, 0.032894812524318695]","[0.4451126158237457, 0.5272215604782104, 0.03220918029546738]","[0.4617044925689697, 0.5514724850654602, 0.04761604592204094]","[0.38821572065353394, 0.5128363966941833, 0.06713800132274628]","[0.39394041895866394, 0.47380542755126953, 0.04460065811872482]","[0.39355266094207764, 0.5283823013305664, 0.05083385482430458]","[0.40657806396484375, 0.5496096611022949, 0.06483274698257446]"
R,"[0.5650057196617126, 0.7449837923049927, -9.164745051748469e-07]","[0.45725250244140625, 0.6679874062538147, -0.03981391713023186]","[0.4012308716773987, 0.5520532727241516, -0.040164172649383545]","[0.4028230607509613, 0.4464084208011627, -0.035993754863739014]","[0.4204709529876709, 0.3820411264896393, -0.01510648149996996]","[0.41014787554740906, 0.4778732657432556, 0.009279237128794193]","[0.39295709133148193, 0.39525270462036133, -0.04960515722632408]","[0.42550548911094666, 0.4762624204158783, -0.0722089409828186]","[0.43962767720222473, 0.5160443782806396, -0.07501807063817978]","[0.48585423827171326, 0.4826342761516571, 0.01576831005513668]","[0.496687650680542, 0.41522425413131714, -0.04251018166542053]","[0.5060075521469116, 0.5247820019721985, -0.05317637696862221]","[0.48948240280151367, 0.5304197072982788, -0.045646727085113525]","[0.5614186525344849, 0.4958375096321106, 0.010075663216412067]","[0.5751907229423523, 0.44221362471580505, -0.056232552975416183]","[0.5657006502151489, 0.5479692220687866, -0.040191661566495895]","[0.5466164946556091, 0.5530540943145752, -0.011480786837637424]","[0.6273366808891296, 0.5153035521507263, 0.0015688932035118341]","[0.6412888765335083, 0.47995641827583313, -0.036080993711948395]","[0.6234694123268127, 0.5521308183670044, -0.01983378455042839]","[0.603225827217102, 0.5664428472518921, 0.0031996972393244505]"
